date,underlying_price,strike,expiry_date,option_price
2024-01-11,8533.037501541363,106.66666666666667,2024-11-14,8426.370834874697
2024-01-12,11844.682519632264,111.11111111111111,2024-11-30,11733.571408521153
2024-01-13,10319.995336395195,88.88888888888889,2024-11-21,10231.106447506307
2024-01-14,15415.53078321783,93.33333333333333,2024-11-15,15322.197449884496
2024-01-15,8463.436103252914,120.0,2024-05-30,8343.436103252914
2024-01-16,8410.412643282369,102.22222222222223,2024-07-09,8308.190421060146
2024-01-17,8824.539127272608,120.0,2024-05-24,8704.539127272608
2024-01-18,6505.420563012393,106.66666666666667,2024-04-29,6398.753896345726
2024-01-19,8955.464482437657,93.33333333333333,2024-06-18,8862.131149104323
2024-01-20,8547.068637055965,111.11111111111111,2024-03-19,8435.957525944854
2024-01-21,10252.21381588479,97.77777777777777,2024-08-25,10154.436038107013
2024-01-22,10652.19636301162,80.0,2024-12-04,10572.19636301162
2024-01-23,14478.27246372985,93.33333333333333,2024-09-03,14384.939130396517
2024-01-24,12031.156675821827,88.88888888888889,2024-07-27,11942.267786932938
2024-01-25,8864.319516337371,115.55555555555556,2024-08-13,8748.763960781816
2024-01-26,8312.263652005284,111.11111111111111,2025-01-24,8201.152540894172
2024-01-27,10976.962311655683,80.0,2024-04-06,10896.962311655683
2024-01-28,7639.775864202565,102.22222222222223,2024-04-29,7537.553641980342
2024-01-29,14349.378916327623,115.55555555555556,2024-03-21,14233.823360772069
2024-01-30,12595.038053905795,106.66666666666667,2024-05-13,12488.371387239129
2024-01-31,9057.378927376343,93.33333333333333,2024-04-17,8964.04559404301
2024-02-01,7062.421639985951,80.0,2024-08-08,6982.421639985951
2024-02-02,13042.188626088828,84.44444444444444,2025-01-09,12957.744181644382
2024-02-03,9723.123727205895,97.77777777777777,2024-06-29,9625.345949428118
2024-02-04,12742.949896795231,97.77777777777777,2024-06-12,12645.172119017454
2024-02-05,7232.099456284777,111.11111111111111,2024-08-19,7120.988345173666
2024-02-06,8824.570229398363,102.22222222222223,2024-12-21,8722.34800717614
2024-02-07,9958.870354582745,111.11111111111111,2024-08-10,9847.759243471633
2024-02-08,10042.348746101654,84.44444444444444,2024-03-15,9957.904301657209
2024-02-09,9092.06279611336,88.88888888888889,2024-09-21,9003.17390722447
2024-02-10,11268.203315556493,102.22222222222223,2024-05-05,11165.98109333427
2024-02-11,8035.673537515788,120.0,2025-01-26,7915.673537515788
2024-02-12,9669.136512742929,88.88888888888889,2024-09-21,9580.24762385404
2024-02-13,10190.684649497816,102.22222222222223,2024-04-29,10088.462427275594
2024-02-14,11026.513312495432,102.22222222222223,2024-08-09,10924.29109027321
2024-02-15,11470.033853553687,84.44444444444444,2024-12-15,11385.589409109241
2024-02-16,7944.552618918308,106.66666666666667,2024-08-20,7837.885952251641
2024-02-17,7319.866373782346,84.44444444444444,2024-10-05,7235.421929337902
2024-02-18,12844.944006503865,102.22222222222223,2024-07-22,12742.721784281643
2024-02-19,10632.099813588069,80.0,2025-01-18,10552.099813588069
2024-02-20,8565.286657519358,88.88888888888889,2025-01-08,8476.39776863047
2024-02-21,13567.066866579842,84.44444444444444,2024-05-24,13482.622422135397
2024-02-22,10181.270774824228,106.66666666666667,2025-02-10,10074.604108157562
2024-02-23,12594.678000524298,93.33333333333333,2024-09-15,12501.344667190964
2024-02-24,10083.683306488923,111.11111111111111,2024-07-18,9972.572195377812
2024-02-25,15022.731569962894,102.22222222222223,2024-10-15,14920.509347740672
2024-02-26,14132.584313718868,120.0,2025-02-10,14012.584313718868
2024-02-27,9465.20153706702,93.33333333333333,2024-04-27,9371.868203733686
2024-02-28,12082.149279834903,97.77777777777777,2024-07-19,11984.371502057125
2024-02-29,11319.08339046688,115.55555555555556,2025-02-17,11203.527834911325
2024-03-01,13080.743913236383,106.66666666666667,2024-06-05,12974.077246569717
2024-03-02,8202.428056489973,120.0,2024-06-14,8082.428056489973
2024-03-03,11411.540854884644,115.55555555555556,2024-05-16,11295.98529932909
2024-03-04,12293.858200482387,106.66666666666667,2024-12-18,12187.191533815721
2024-03-05,6998.29823155393,80.0,2024-09-04,6918.29823155393
2024-03-06,7851.9601752169965,111.11111111111111,2024-09-06,7740.849064105885
2024-03-07,6616.512850730737,93.33333333333333,2024-11-25,6523.179517397404
2024-03-08,9426.58171163673,88.88888888888889,2024-05-27,9337.692822747842
2024-03-09,11483.63936105108,106.66666666666667,2025-02-07,11376.972694384414
2024-03-10,13435.310021007683,88.88888888888889,2024-12-26,13346.421132118794
2024-03-11,10096.95469554646,111.11111111111111,2025-02-18,9985.843584435348
2024-03-12,13778.89420673841,102.22222222222223,2024-08-13,13676.671984516188
2024-03-13,7548.845331674718,97.77777777777777,2024-12-12,7451.067553896941
2024-03-14,7076.209755826194,93.33333333333333,2024-05-12,6982.876422492861
2024-03-15,9838.5207278412,111.11111111111111,2024-08-13,9727.409616730089
2024-03-16,10742.716572345225,111.11111111111111,2024-08-17,10631.605461234114
2024-03-17,9883.591495415427,80.0,2024-05-22,9803.591495415427
2024-03-18,6579.287698684729,115.55555555555556,2024-10-03,6463.732143129173
2024-03-19,9772.681578825943,97.77777777777777,2024-08-19,9674.903801048165
2024-03-20,7663.900109886925,93.33333333333333,2024-05-23,7570.566776553592
2024-03-21,11374.220292484059,102.22222222222223,2024-07-15,11271.998070261836
2024-03-22,10705.25300692606,102.22222222222223,2024-09-01,10603.030784703837
2024-03-23,8243.61490465056,84.44444444444444,2024-11-03,8159.170460206115
2024-03-24,8976.782514737544,111.11111111111111,2025-01-21,8865.671403626433
2024-03-25,8049.195935300614,106.66666666666667,2024-11-10,7942.529268633947
2024-03-26,9824.498248058042,80.0,2025-02-03,9744.498248058042
2024-03-27,12042.515794760226,97.77777777777777,2024-07-11,11944.738016982448
2024-03-28,8168.37260714562,102.22222222222223,2024-06-24,8066.150384923398
2024-03-29,11003.61890558658,93.33333333333333,2024-08-31,10910.285572253246
2024-03-30,8947.403543547856,84.44444444444444,2024-08-15,8862.959099103411
2024-03-31,8489.586888605681,93.33333333333333,2024-12-09,8396.253555272348
2024-04-01,9737.73782983383,80.0,2025-02-02,9657.73782983383
2024-04-02,8087.878363896672,106.66666666666667,2024-07-08,7981.2116972300055
2024-04-03,8905.642333645746,84.44444444444444,2024-07-10,8821.197889201301
2024-04-04,7829.035548143787,84.44444444444444,2024-10-15,7744.591103699343
2024-04-05,14736.979299806948,115.55555555555556,2025-03-05,14621.423744251393
2024-04-06,10018.8429746776,97.77777777777777,2024-10-14,9921.065196899823
2024-04-07,8649.22572526589,84.44444444444444,2025-03-11,8564.781280821444
2024-04-08,10383.426083780565,115.55555555555556,2024-06-18,10267.87052822501
2024-04-09,9727.425791045618,115.55555555555556,2024-08-25,9611.870235490063
2024-04-10,9518.344980454682,80.0,2024-06-29,9438.344980454682
2024-04-11,11248.65141243442,88.88888888888889,2025-01-15,11159.76252354553
2024-04-12,11575.796955108564,93.33333333333333,2024-06-01,11482.46362177523
2024-04-13,8946.967763286904,106.66666666666667,2025-03-08,8840.301096620238
2024-04-14,8866.244018323136,120.0,2024-09-29,8746.244018323136
2024-04-15,9415.945364926298,93.33333333333333,2025-04-03,9322.612031592964
2024-04-16,6277.86951713812,84.44444444444444,2024-08-15,6193.425072693675
2024-04-17,7347.621787697707,106.66666666666667,2025-02-20,7240.95512103104
2024-04-18,13076.147388702384,102.22222222222223,2024-09-19,12973.925166480161
2024-04-19,13824.030933232329,88.88888888888889,2024-09-06,13735.14204434344
2024-04-20,9465.065445338318,102.22222222222223,2024-10-05,9362.843223116095
2024-04-21,11164.357074450301,102.22222222222223,2025-02-17,11062.134852228079
2024-04-22,10587.403420593075,97.77777777777777,2024-08-28,10489.625642815297
2024-04-23,18415.46993469756,93.33333333333333,2025-01-29,18322.13660136423
2024-04-24,12445.136316721964,120.0,2024-09-04,12325.136316721964
2024-04-25,9697.143801635773,80.0,2024-12-24,9617.143801635773
2024-04-26,8217.835217805856,120.0,2025-01-29,8097.835217805856
2024-04-27,7214.7363018259075,102.22222222222223,2024-10-25,7112.514079603685
2024-04-28,10361.61004162078,84.44444444444444,2025-02-01,10277.165597176334
2024-04-29,8551.825406085982,88.88888888888889,2025-02-27,8462.936517197093
2024-04-30,7485.472671826778,111.11111111111111,2024-11-10,7374.361560715667
2024-05-01,8741.661985883042,120.0,2024-06-07,8621.661985883042
2024-05-02,8013.321195419735,102.22222222222223,2025-03-11,7911.098973197512
2024-05-03,13941.126797450133,88.88888888888889,2024-06-06,13852.237908561245
2024-05-04,11866.779509780688,106.66666666666667,2024-10-25,11760.112843114022
2024-05-05,9932.581149214198,93.33333333333333,2024-09-12,9839.247815880864
2024-05-06,13375.219913583174,115.55555555555556,2024-11-15,13259.66435802762
2024-05-07,10103.56739121702,97.77777777777777,2024-10-30,10005.789613439243
2024-05-08,8374.22106934442,88.88888888888889,2024-08-09,8285.33218045553
2024-05-09,13491.228350641772,84.44444444444444,2024-09-06,13406.783906197326
2024-05-10,11080.612014317097,84.44444444444444,2024-10-03,10996.167569872652
2024-05-11,8084.637663576685,88.88888888888889,2025-03-03,7995.748774687796
2024-05-12,9576.83509361783,84.44444444444444,2025-04-16,9492.390649173385
2024-05-13,8350.248144530186,93.33333333333333,2024-12-01,8256.914811196852
2024-05-14,7544.772661961284,84.44444444444444,2024-07-29,7460.32821751684
2024-05-15,11972.95572126479,120.0,2024-10-31,11852.95572126479
2024-05-16,14574.8615798917,115.55555555555556,2025-02-15,14459.306024336145
2024-05-17,7521.017180975928,84.44444444444444,2024-11-11,7436.572736531483
2024-05-18,11134.058616018654,115.55555555555556,2025-02-17,11018.5030604631
2024-05-19,8734.549718823482,102.22222222222223,2024-06-22,8632.32749660126
2024-05-20,9024.92171779699,80.0,2024-12-19,8944.92171779699
2024-05-21,8836.899874019611,93.33333333333333,2024-07-09,8743.566540686277
2024-05-22,8369.68921568921,80.0,2024-08-05,8289.68921568921
2024-05-23,10045.444343652529,102.22222222222223,2024-07-03,9943.222121430306
2024-05-24,8425.18035999435,93.33333333333333,2024-08-31,8331.847026661017
2024-05-25,10501.375747603475,88.88888888888889,2024-07-10,10412.486858714587
2024-05-26,9848.97397827277,88.88888888888889,2024-11-18,9760.085089383881
2024-05-27,9484.181425244771,115.55555555555556,2024-11-26,9368.625869689216
2024-05-28,8297.06779436276,102.22222222222223,2025-04-26,8194.845572140537
2024-05-29,8864.55411382445,115.55555555555556,2024-10-13,8748.998558268895
2024-05-30,11570.897993717695,97.77777777777777,2025-02-19,11473.120215939918
2024-05-31,10996.734273924243,84.44444444444444,2025-05-03,10912.289829479798
2024-06-01,8181.731950117281,111.11111111111111,2024-09-08,8070.620839006169
2024-06-02,10148.047963161489,97.77777777777777,2024-12-31,10050.270185383712
2024-06-03,11561.635490803525,84.44444444444444,2025-03-09,11477.19104635908
2024-06-04,7124.459408476181,93.33333333333333,2025-02-16,7031.126075142848
2024-06-05,11090.478478608784,115.55555555555556,2024-10-14,10974.92292305323
2024-06-06,8713.644715865603,93.33333333333333,2024-09-18,8620.311382532269
2024-06-07,11151.06089289318,93.33333333333333,2025-02-07,11057.727559559846
2024-06-08,8540.0176598584,84.44444444444444,2025-01-26,8455.573215413955
2024-06-09,6934.011369066578,102.22222222222223,2025-01-16,6831.789146844355
2024-06-10,7184.359844288918,84.44444444444444,2025-03-15,7099.9153998444735
2024-06-11,10044.567050457088,106.66666666666667,2025-03-09,9937.900383790422
2024-06-12,10478.85489679781,88.88888888888889,2025-01-06,10389.96600790892
2024-06-13,8302.457721422292,88.88888888888889,2025-02-16,8213.568832533403
2024-06-14,11303.737223252856,97.77777777777777,2024-10-03,11205.959445475079
2024-06-15,7135.703856967616,88.88888888888889,2024-10-14,7046.814968078727
2024-06-16,9817.818482965682,84.44444444444444,2025-01-06,9733.374038521237
2024-06-17,7808.4904979022485,120.0,2025-03-12,7688.4904979022485
2024-06-18,8732.464963068101,115.55555555555556,2025-04-03,8616.909407512547
2024-06-19,10043.188477323802,84.44444444444444,2024-12-28,9958.744032879356
2024-06-20,8375.679711074554,84.44444444444444,2024-09-05,8291.235266630109
2024-06-21,9211.970670895369,111.11111111111111,2025-06-14,9100.859559784258
2024-06-22,12166.344216903128,115.55555555555556,2025-06-14,12050.788661347573
2024-06-23,8864.340411582845,106.66666666666667,2024-11-15,8757.67374491618
2024-06-24,11758.228923891316,88.88888888888889,2025-03-05,11669.340035002428
2024-06-25,7936.509238442737,115.55555555555556,2025-06-17,7820.9536828871815
2024-06-26,11060.450665414184,88.88888888888889,2024-12-19,10971.561776525295
2024-06-27,13272.956657002582,97.77777777777777,2024-09-27,13175.178879224804
2024-06-28,6068.345555097677,115.55555555555556,2025-05-17,5952.789999542121
2024-06-29,8482.75989281487,88.88888888888889,2025-06-16,8393.871003925982
2024-06-30,11165.507428959601,106.66666666666667,2025-06-19,11058.840762292935
2024-07-01,9552.527983692713,80.0,2024-08-12,9472.527983692713
2024-07-02,10714.99413626795,93.33333333333333,2025-02-05,10621.660802934615
2024-07-03,8816.437436547783,93.33333333333333,2025-05-15,8723.10410321445
2024-07-04,10122.218553634395,106.66666666666667,2025-02-26,10015.551886967729
2024-07-05,9643.45512561842,111.11111111111111,2024-11-25,9532.34401450731
2024-07-06,12565.705523728562,80.0,2024-08-26,12485.705523728562
2024-07-07,10467.74972356212,97.77777777777777,2025-03-07,10369.971945784342
2024-07-08,10643.351654383052,106.66666666666667,2025-01-24,10536.684987716386
2024-07-09,9161.771120678435,93.33333333333333,2025-06-26,9068.437787345101
2024-07-10,9024.053850300901,93.33333333333333,2024-10-01,8930.720516967567
2024-07-11,9123.954060957112,93.33333333333333,2025-06-03,9030.620727623778
2024-07-12,10765.056028367622,102.22222222222223,2025-06-26,10662.8338061454
2024-07-13,9145.098117222866,106.66666666666667,2024-12-15,9038.4314505562
2024-07-14,10542.027408731947,84.44444444444444,2025-05-16,10457.582964287501
2024-07-15,15066.821380506492,97.77777777777777,2025-03-05,14969.043602728714
2024-07-16,11841.84976839938,93.33333333333333,2025-02-24,11748.516435066045
2024-07-17,9320.443380420073,88.88888888888889,2025-01-31,9231.554491531184
2024-07-18,12650.00602475639,106.66666666666667,2025-01-15,12543.339358089725
2024-07-19,9168.739634665115,102.22222222222223,2024-09-21,9066.517412442892
2024-07-20,6617.978759370921,106.66666666666667,2025-02-18,6511.312092704254
2024-07-21,8131.924771674392,97.77777777777777,2025-06-01,8034.146993896615
2024-07-22,6843.207283291955,102.22222222222223,2024-10-16,6740.985061069732
2024-07-23,9273.048761082266,97.77777777777777,2025-03-31,9175.270983304488
2024-07-24,9985.145941587756,106.66666666666667,2025-06-21,9878.47927492109
2024-07-25,13911.312658574489,84.44444444444444,2025-02-02,13826.868214130043
2024-07-26,10620.651726332531,97.77777777777777,2024-09-12,10522.873948554754
2024-07-27,9521.903737559578,102.22222222222223,2025-05-16,9419.681515337355
2024-07-28,11743.454519963561,102.22222222222223,2025-06-04,11641.232297741339
2024-07-29,6392.899013260323,97.77777777777777,2024-12-18,6295.121235482546
2024-07-30,10428.451777404267,120.0,2025-07-21,10308.451777404267
2024-07-31,11606.763003692944,106.66666666666667,2024-09-28,11500.096337026278
2024-08-01,7401.61084183463,120.0,2025-01-12,7281.61084183463
2024-08-02,12505.46458585849,111.11111111111111,2024-11-06,12394.353474747379
2024-08-03,10645.254313784539,106.66666666666667,2024-11-05,10538.587647117873
2024-08-04,9155.523187488192,97.77777777777777,2025-06-21,9057.745409710415
2024-08-05,11290.608570722547,80.0,2024-09-28,11210.608570722547
2024-08-06,15666.95126247476,97.77777777777777,2024-10-11,15569.173484696983
2024-08-07,10316.9498378302,120.0,2024-09-06,10196.9498378302
2024-08-08,10454.777220808177,84.44444444444444,2024-10-13,10370.332776363732
2024-08-09,9075.175575242356,97.77777777777777,2025-01-26,8977.397797464579
2024-08-10,8393.402940919392,97.77777777777777,2025-04-28,8295.625163141614
2024-08-11,11745.63955854765,84.44444444444444,2025-01-23,11661.195114103204
2024-08-12,8382.935419028963,97.77777777777777,2025-03-17,8285.157641251186
2024-08-13,10091.849869204643,93.33333333333333,2025-01-17,9998.51653587131
2024-08-14,9042.02738627491,80.0,2025-04-01,8962.02738627491
2024-08-15,10948.592094544387,88.88888888888889,2025-01-18,10859.703205655498
2024-08-16,10634.966812589291,80.0,2025-05-29,10554.966812589291
2024-08-17,12242.614973079577,97.77777777777777,2025-02-26,12144.8371953018
2024-08-18,8983.698230701255,93.33333333333333,2024-10-21,8890.364897367921
2024-08-19,9425.69923476607,106.66666666666667,2025-03-30,9319.032568099405
2024-08-20,8179.754711938682,97.77777777777777,2025-03-28,8081.976934160904
2024-08-21,9102.565118819584,120.0,2025-01-01,8982.565118819584
2024-08-22,10728.191599881095,93.33333333333333,2024-10-13,10634.85826654776
2024-08-23,11574.595233525872,84.44444444444444,2025-06-13,11490.150789081426
2024-08-24,8272.872943930466,93.33333333333333,2025-07-09,8179.539610597133
2024-08-25,11838.253273861099,84.44444444444444,2025-06-10,11753.808829416654
2024-08-26,13046.794595954947,111.11111111111111,2024-12-08,12935.683484843836
2024-08-27,10806.003806185303,88.88888888888889,2024-12-06,10717.114917296414
2024-08-28,14480.08228370255,115.55555555555556,2025-06-12,14364.526728146995
2024-08-29,8522.051235334295,93.33333333333333,2025-04-03,8428.71790200096
2024-08-30,7756.133628990223,102.22222222222223,2025-03-20,7653.911406768
2024-08-31,6970.387768981252,120.0,2025-07-16,6850.387768981252
2024-09-01,13418.35799920412,97.77777777777777,2024-11-14,13320.580221426342
2024-09-02,11339.452744546374,120.0,2024-12-01,11219.452744546374
2024-09-03,9838.447978125274,80.0,2024-12-24,9758.447978125274
2024-09-04,10521.372160062945,115.55555555555556,2025-02-03,10405.81660450739
2024-09-05,7943.20699644538,80.0,2024-10-20,7863.20699644538
2024-09-06,16225.19535567904,111.11111111111111,2024-12-10,16114.084244567928
2024-09-07,10208.892389684108,115.55555555555556,2025-02-28,10093.336834128553
2024-09-08,10168.49145205682,115.55555555555556,2025-03-18,10052.935896501265
2024-09-09,11502.544040145523,80.0,2025-05-30,11422.544040145523
2024-09-10,10953.036824175915,84.44444444444444,2025-03-02,10868.59237973147
2024-09-11,10404.014193930683,80.0,2025-04-16,10324.014193930683
2024-09-12,8493.660111115787,120.0,2025-08-29,8373.660111115787
2024-09-13,10932.156442055042,84.44444444444444,2024-10-25,10847.711997610597
2024-09-14,14495.232558592388,120.0,2025-04-15,14375.232558592388
2024-09-15,13020.15987950559,111.11111111111111,2025-02-02,12909.04876839448
2024-09-16,13681.60503365693,97.77777777777777,2025-08-01,13583.827255879152
2024-09-17,8981.543699531363,106.66666666666667,2025-08-07,8874.877032864697
2024-09-18,8162.038410222607,84.44444444444444,2025-05-20,8077.593965778163
2024-09-19,9701.276967570415,111.11111111111111,2025-02-15,9590.165856459304
2024-09-20,10059.926811674753,102.22222222222223,2024-12-13,9957.70458945253
2024-09-21,12382.116460725316,111.11111111111111,2024-11-16,12271.005349614205
2024-09-22,7091.677979810561,80.0,2025-02-16,7011.677979810561
2024-09-23,13508.579078418183,80.0,2025-05-31,13428.579078418183
2024-09-24,9638.961043947682,106.66666666666667,2025-06-11,9532.294377281016
2024-09-25,9134.319496956645,111.11111111111111,2024-12-16,9023.208385845533
2024-09-26,8125.392477351204,88.88888888888889,2025-08-16,8036.503588462316
2024-09-27,7145.219792518705,97.77777777777777,2025-09-12,7047.442014740927
2024-09-28,11728.819565489333,80.0,2025-06-17,11648.819565489333
2024-09-29,10095.386127797221,106.66666666666667,2025-04-04,9988.719461130555
2024-09-30,7686.17089945735,97.77777777777777,2025-07-25,7588.393121679573
2024-10-01,7678.307556239987,111.11111111111111,2024-11-20,7567.196445128876
2024-10-02,9302.265448878157,111.11111111111111,2024-12-23,9191.154337767046
2024-10-03,13890.6952854846,115.55555555555556,2025-08-03,13775.139729929046
2024-10-04,9445.105178025451,106.66666666666667,2025-09-11,9338.438511358785
2024-10-05,7365.348125762175,80.0,2025-08-11,7285.348125762175
2024-10-06,9471.301144180767,88.88888888888889,2025-06-06,9382.412255291878
2024-10-07,9420.330689894268,111.11111111111111,2024-12-06,9309.219578783157
2024-10-08,5801.042126630428,88.88888888888889,2025-05-08,5712.15323774154
2024-10-09,9840.986240181153,111.11111111111111,2024-11-30,9729.875129070042
2024-10-10,9499.393941731121,80.0,2024-12-10,9419.393941731121
2024-10-11,11434.741028700208,97.77777777777777,2025-01-22,11336.96325092243
2024-10-12,14399.682043058527,93.33333333333333,2024-11-20,14306.348709725193
2024-10-13,12462.547078772253,97.77777777777777,2025-01-04,12364.769300994476
2024-10-14,9427.55862739713,111.11111111111111,2025-01-03,9316.447516286018
2024-10-15,7973.389823350681,120.0,2025-04-10,7853.389823350681
2024-10-16,16644.617113292526,93.33333333333333,2025-04-23,16551.283779959194
2024-10-17,10066.958182388635,93.33333333333333,2024-11-29,9973.6248490553
2024-10-18,9976.18512645751,88.88888888888889,2025-05-13,9887.296237568622
2024-10-19,9900.545826235975,106.66666666666667,2025-01-09,9793.87915956931
2024-10-20,10350.469273926548,88.88888888888889,2025-10-19,10261.58038503766
2024-10-21,9665.306500961668,88.88888888888889,2024-12-11,9576.417612072779
2024-10-22,8870.068381829262,120.0,2024-12-20,8750.068381829262
2024-10-23,8917.74506078805,97.77777777777777,2025-05-31,8819.967283010272
2024-10-24,9883.47581434314,97.77777777777777,2025-08-09,9785.698036565364
2024-10-25,8923.872175403825,102.22222222222223,2025-06-16,8821.649953181603
2024-10-26,8626.559433604316,111.11111111111111,2025-01-22,8515.448322493205
2024-10-27,10162.464204388525,120.0,2025-08-16,10042.464204388525
2024-10-28,9453.825397111446,102.22222222222223,2024-12-08,9351.603174889224
2024-10-29,13439.706602995937,80.0,2025-03-26,13359.706602995937
2024-10-30,5854.560588655259,111.11111111111111,2025-09-14,5743.449477544148
2024-10-31,12375.469874499453,111.11111111111111,2025-08-04,12264.358763388342
2024-11-01,12764.041318277035,115.55555555555556,2025-04-06,12648.48576272148
2024-11-02,6571.465457555661,115.55555555555556,2025-02-14,6455.909902000105
2024-11-03,9289.431797909943,84.44444444444444,2025-06-24,9204.987353465498
2024-11-04,9236.164793087295,84.44444444444444,2025-01-21,9151.72034864285
2024-11-05,7507.575429635639,88.88888888888889,2025-02-21,7418.68654074675
2024-11-06,8515.189506610941,80.0,2025-08-03,8435.189506610941
2024-11-07,7966.9340933811,93.33333333333333,2025-05-09,7873.600760047767
2024-11-08,14123.908443225735,93.33333333333333,2025-09-07,14030.575109892401
2024-11-09,11995.727990769163,115.55555555555556,2025-03-14,11880.172435213608
2024-11-10,12829.226982138403,115.55555555555556,2025-07-11,12713.671426582849
2024-11-11,11493.128324980173,115.55555555555556,2025-09-30,11377.572769424618
2024-11-12,7937.549121717596,120.0,2025-07-08,7817.549121717596
2024-11-13,8957.676317161513,106.66666666666667,2025-03-10,8851.009650494847
2024-11-14,10971.377314715111,84.44444444444444,2025-10-15,10886.932870270666
2024-11-15,7791.156786717647,120.0,2025-09-04,7671.156786717647
2024-11-16,11473.208170563907,97.77777777777777,2025-11-05,11375.43039278613
2024-11-17,9481.569175152497,93.33333333333333,2025-11-01,9388.235841819163
2024-11-18,9229.923363455311,111.11111111111111,2025-05-23,9118.8122523442
2024-11-19,11468.531584229631,84.44444444444444,2025-05-23,11384.087139785186
2024-11-20,10872.836006904263,102.22222222222223,2025-05-07,10770.61378468204
2024-11-21,9255.534286364793,97.77777777777777,2025-04-20,9157.756508587016
2024-11-22,12544.481749914028,84.44444444444444,2025-02-24,12460.037305469583
2024-11-23,8014.098005985254,120.0,2025-04-08,7894.098005985254
2024-11-24,11252.631679886874,80.0,2025-05-19,11172.631679886874
2024-11-25,11201.359541853244,111.11111111111111,2025-05-10,11090.248430742133
2024-11-26,9351.20880726104,84.44444444444444,2025-06-05,9266.764362816595
2024-11-27,10618.964554184073,106.66666666666667,2025-04-05,10512.297887517407
2024-11-28,7746.120920932859,115.55555555555556,2025-10-30,7630.565365377303
2024-11-29,11967.807192467977,115.55555555555556,2025-05-18,11852.251636912422
2024-11-30,9587.25372928041,111.11111111111111,2025-03-22,9476.142618169299
2024-12-01,8960.896725070696,120.0,2025-06-25,8840.896725070696
2024-12-02,12270.730006352858,115.55555555555556,2025-07-17,12155.174450797304
2024-12-03,8641.240672813161,84.44444444444444,2025-04-23,8556.796228368716
2024-12-04,7506.149723828485,102.22222222222223,2025-02-27,7403.927501606262
2024-12-05,7286.979112668069,93.33333333333333,2025-07-01,7193.645779334736
2024-12-06,11230.315887775429,93.33333333333333,2025-07-09,11136.982554442095
2024-12-07,7700.837094380813,97.77777777777777,2025-08-11,7603.059316603036
2024-12-08,14131.039253177658,88.88888888888889,2025-11-18,14042.15036428877
2024-12-09,6560.252056266553,80.0,2025-08-12,6480.252056266553
2024-12-10,13967.122579683251,111.11111111111111,2025-05-08,13856.01146857214
2024-12-11,10377.275843246953,97.77777777777777,2025-07-03,10279.498065469175
2024-12-12,9757.851906282443,88.88888888888889,2025-02-02,9668.963017393555
2024-12-13,8921.205557485557,120.0,2025-08-12,8801.205557485557
2024-12-14,10775.145397608638,106.66666666666667,2025-09-04,10668.478730941972
2024-12-15,9873.83141952003,106.66666666666667,2025-01-26,9767.164752853363
2024-12-16,12404.698143696116,80.0,2025-04-25,12324.698143696116
2024-12-17,10178.324770624427,115.55555555555556,2025-02-08,10062.769215068873
2024-12-18,10252.025125596556,84.44444444444444,2025-01-27,10167.58068115211
2024-12-19,9250.637467574015,97.77777777777777,2025-10-17,9152.859689796238
2024-12-20,9835.770409860632,97.77777777777777,2025-10-26,9737.992632082854
2024-12-21,10580.10404797919,111.11111111111111,2025-04-23,10468.992936868079
2024-12-22,7066.612504158618,111.11111111111111,2025-08-09,6955.501393047507
2024-12-23,7597.185293573786,106.66666666666667,2025-02-11,7490.518626907119
2024-12-24,11542.867639229318,106.66666666666667,2025-08-21,11436.200972562652
2024-12-25,10294.27581496468,102.22222222222223,2025-06-12,10192.053592742457
2024-12-26,9589.015645078753,102.22222222222223,2025-11-13,9486.79342285653
2024-12-27,9985.177003180113,115.55555555555556,2025-11-19,9869.621447624559
2024-12-28,10664.614959443563,102.22222222222223,2025-05-07,10562.39273722134
2024-12-29,8930.415933863373,84.44444444444444,2025-11-27,8845.971489418927
2024-12-30,8514.358400282574,84.44444444444444,2025-02-25,8429.913955838128
2024-12-31,10345.834325077878,97.77777777777777,2025-03-11,10248.0565473001
2025-01-01,8180.394292605171,93.33333333333333,2025-11-29,8087.060959271838
2025-01-02,10794.809946868558,84.44444444444444,2025-06-26,10710.365502424112
2025-01-03,7077.340391112992,88.88888888888889,2025-10-15,6988.451502224103
2025-01-04,12222.103007430018,106.66666666666667,2025-09-17,12115.436340763352
2025-01-05,10934.625475663644,111.11111111111111,2025-09-27,10823.514364552533
2025-01-06,10471.118559232602,102.22222222222223,2025-02-17,10368.89633701038
2025-01-07,12109.04996211349,97.77777777777777,2025-09-03,12011.272184335712
2025-01-08,13880.844496268634,80.0,2025-09-23,13800.844496268634
2025-01-09,12186.014235489734,111.11111111111111,2025-05-18,12074.903124378623
2025-01-10,6884.276621132659,88.88888888888889,2025-03-11,6795.38773224377
2025-01-11,7702.150023066563,102.22222222222223,2025-02-25,7599.927800844341
2025-01-12,8779.778604729167,88.88888888888889,2025-06-27,8690.889715840278
2025-01-13,10000.480252072484,106.66666666666667,2026-01-06,9893.813585405818
2025-01-14,11033.617085461743,106.66666666666667,2025-07-28,10926.950418795077
2025-01-15,8604.334985792913,115.55555555555556,2025-12-20,8488.779430237359
2025-01-16,10327.066456649214,97.77777777777777,2025-05-25,10229.288678871437
2025-01-17,8553.48087974199,111.11111111111111,2025-06-04,8442.369768630879
2025-01-18,8803.16526844655,120.0,2025-08-08,8683.16526844655
