IPO_Date,Company_Age,Revenue,Profit_Margin,Sector,IPO_Price,Opening_Price,Closing_Price,IPO_Return
2023-11-20,28,175598669.3845498,0.36894425227914507,2,108.52672084648945,242.01621460842594,221.7858859234196,1.0436062583806869
2023-10-12,85,361411746.5914892,0.18174864409016123,0,56.71101407374606,239.95314875307906,58.84266599965275,0.03758797053310897
2023-10-26,49,905985213.6829726,-0.3870683573139887,3,78.04654614053744,69.43159433714528,219.60666828194513,1.8137909893732151
2023-09-11,71,770174755.5514272,0.34207443739857923,0,198.00601334302127,93.53246931455692,24.34294580281226,-0.8770595630313455
2024-04-25,81,557080420.8787805,-0.2577687821754331,1,140.0197072958155,224.9333778097324,223.2638273049166,0.5945171691670067
2024-01-16,84,256389352.81146303,-0.021740115804776527,3,190.30632673893027,241.9893330150658,88.9777070705747,-0.5324500840550728
2023-12-05,49,302758441.33296025,-0.3548034871153397,4,37.08574545629196,116.42538468065057,85.50103201937596,1.3054958439528919
2024-03-10,20,732226109.5180489,0.21011005642170666,0,82.60650021818816,87.03929095381548,132.90125840767934,0.608847464263077
2024-04-26,86,851323086.591918,0.16685442101426784,1,115.39904262364732,136.26256318037008,235.7656450535756,1.043046802584678
2024-01-13,92,671753244.8610837,-0.2888875288338638,3,24.584031758860224,175.06460952777635,21.46752752353729,-0.1267694520529461
2024-03-30,63,809720445.7926733,0.36340076685700184,0,10.795614289311995,75.63388368999514,94.53543401697887,7.756836941698814
2024-01-27,61,766889479.0652056,-0.09869397578028782,2,137.38252342141433,186.75356190857747,215.5772772840006,0.5691754083066852
2023-09-10,49,150554263.98900077,-0.2074849089292582,0,131.94570819227272,22.397765707513848,105.05307458451202,-0.20381590258754353
2023-08-18,71,424520868.1003887,-0.34767041053546455,4,88.04987389992624,21.830678263459944,57.79765542329608,-0.3435804861119228
2023-11-16,1,153830817.0277341,-0.23383198748446254,0,103.0323744460862,102.70904923493086,111.95060351953883,0.08655754195123672
2024-03-06,96,236000349.21718282,-0.477973078776183,3,88.93417011249703,94.83356609457294,102.53260035800064,0.15290444863096278
2023-11-23,13,869390365.0264015,0.08325749245611558,3,14.560958520528882,85.75197168811654,229.69988835200883,14.775052722536406
2023-08-21,94,473419073.66754895,0.3422307463439479,0,73.72060518131786,127.8447430405384,192.8642501783433,1.6161512063552428
2024-03-07,87,535822743.7408182,0.048980449441641816,3,43.645628525485066,86.9760597547771,131.22773337856154,2.0066638472610494
2024-03-06,51,179267519.26254433,-0.2807260380761243,2,28.70059592926006,56.14190043234206,247.20893601317707,7.613372928648817
2023-08-15,56,312959514.2627472,-0.4663308217861273,0,191.77688243897646,84.27269178126421,121.6666075062216,-0.3655825146446627
2024-01-15,83,231015922.25944206,-0.28537192674119716,2,123.87834775801147,243.97702547445638,23.977079396866053,-0.8064465676947535
2023-09-28,62,206979978.353908,-0.08387857192890769,2,148.4446940049545,108.66722007876366,72.94583723559637,-0.5085992279847892
2024-03-26,32,638322832.5226542,0.2596114286997965,1,69.91911122056231,116.73106644600058,114.65691525263503,0.6398508683977079
2024-06-23,30,257626963.7980691,-0.3121571474622259,0,84.69795460386288,148.3707975882736,47.656629795068824,-0.43733434865149257
2023-08-29,29,632383470.5343981,0.21979145335468608,3,55.01555884037746,246.00178441941438,237.4156303177703,3.315427041404955
2023-08-07,49,59396159.494445354,0.3669334683518837,2,28.423477483430702,67.98430634458313,194.04373547626554,5.826882304931977
2024-03-25,45,142632619.13357475,-0.04605315189164294,1,44.01601111390092,173.5077065277841,74.38892810266543,0.6900424690953488
2023-11-08,93,275265713.7461253,0.3214319916425933,0,161.5276686063323,181.8363264500138,151.7930880442998,-0.06026571575026673
2024-03-03,30,597449869.978796,0.05465734803509559,0,138.73370298491741,155.75786003033582,183.1477977062973,0.32013918583437806
2023-10-08,16,676165403.8422886,0.13709083708090497,4,113.91648643724061,31.258801512794577,235.90694293763153,1.070876220955063
2024-04-24,40,443274249.8127476,0.02627846033820269,4,100.26707584468593,172.44934619861834,221.59248380209854,1.2100224020230341
2023-11-12,19,446345123.6626517,-0.03682728324865825,2,185.26251389466364,25.382730648682113,133.6461342731713,-0.2786121084961652
2023-11-23,18,724792334.5472195,-0.26534655822415065,4,23.819640077946996,153.07423589197526,195.9166287503242,7.22500374099734
2024-03-10,1,16805270.67381686,-0.19680594053895395,2,63.31415451520403,187.49948253321824,144.9147409186204,1.2888205967248778
2023-08-21,78,341748934.4497463,-0.21002988105639098,3,76.48819217843567,60.6327737487881,142.64893361092962,0.8649798033943684
2024-04-11,47,818888350.0621135,0.06328893095381471,2,158.6609043204297,211.98928181026577,37.538070001166055,-0.7634069327793909
2024-06-02,66,603616190.8031589,-0.3800463069761101,4,198.57777783077455,17.284913327921025,40.273037923876494,-0.7971926246541208
2024-07-30,92,337889905.6226649,0.4167916907023351,3,55.727397803859084,212.51508727799347,137.08806760538977,1.4599761160191211
2023-10-02,94,905619267.5373442,0.22065514528311325,4,176.1183934860453,120.47897215426362,74.52677079496158,-0.5768370962294368
2023-11-21,38,772850104.7219331,-0.09855436908680637,2,167.81832448204034,62.22110558359468,15.048856590512472,-0.9103264995824519
2024-03-14,51,265630551.7894967,-0.34137585547362204,1,52.68490555193566,42.10675479855232,183.48140893605094,2.482618161954924
2024-06-25,63,645644547.6881912,0.38199216972163585,0,85.87319023785228,238.7937202197694,17.796783205639592,-0.7927550710955782
2024-02-23,4,596154977.4607677,0.3237780901011652,4,87.83784516557863,27.43974101947761,152.8664418649731,0.7403255006633233
2024-07-23,1,401786726.1249437,0.2217215527171793,2,195.86192702004607,57.78242078462216,139.40651059055546,-0.2882408913689107
2023-12-12,8,367589123.12559587,-0.22845295258875764,3,44.36946126199068,93.47736338393103,242.51552573867306,4.465820833538612
2024-04-24,29,344216914.30092824,-0.09755336256633107,4,161.8400145099086,158.85636375066892,126.211153443434,-0.22014865220055474
2024-03-07,55,617538627.6122512,-0.39725174754757664,4,73.49661569289088,140.7522604662636,25.264344730671368,-0.6562515907366451
2023-10-02,3,442967526.54418886,-0.3109604752724683,0,148.86536569747048,40.15443817895536,142.4051122735508,-0.0433966181028866
2024-01-06,32,832031250.1381706,0.2830166373167329,2,89.80209081617595,79.53471609717151,211.86308094786435,1.3592221408468776
2024-03-23,10,669933013.5178279,0.21503871885068382,1,119.88835499214261,67.30042506064578,249.24382822754558,1.078966120136362
2024-03-02,74,70861674.1037247,0.0934857629759347,3,168.1962369319649,61.25028507768193,113.2823616853774,-0.32648694315794996
2024-06-08,83,640528055.6043379,0.39572672592617286,2,162.791457346938,108.67464075519689,86.8716981992182,-0.46636205845814793
2024-04-03,34,271876289.06368464,0.0832665178130454,3,174.62040487254302,178.96754862199765,227.59679126847973,0.3033802746855652
2024-02-22,97,593219179.6617693,-0.033032000036389286,4,21.327291815485214,62.188703732136624,55.89811097826913,1.6209661996411053
2024-04-07,87,680451799.1723479,-0.1596292536942373,0,141.48960507755152,98.00293112871555,157.70293960790238,0.11459028754419247
2024-05-18,55,231598359.96485806,0.44044850573617256,0,36.597601577134945,103.82018244187894,107.37146180342745,1.9338387538081137
2024-04-10,92,457401786.2354883,-0.4172845384756465,1,89.0055279234981,244.34956706449844,19.859767589333266,-0.7768704028540441
2024-04-19,32,191134537.95624873,0.4308873720608084,0,114.23179886039081,239.11992565097654,93.34923383336746,-0.18280868580687518
2023-08-27,50,53286536.9107218,0.32671465993101834,4,86.52050210189785,202.03301986049823,73.6548454006419,-0.14870067080867913
2023-11-21,7,379097947.0623832,-0.3700700754642987,1,108.72621840257142,67.99814099660443,174.66187694643685,0.6064375227300836
2023-12-18,93,363581327.574146,0.06498435767525357,2,199.33999867173765,26.328955382000725,237.70971944606035,0.19248380169555376
2024-04-11,8,995485010.2135528,0.36654798174908687,0,35.6912896054424,86.05699305294993,74.33132497087306,1.082618078320673
2024-04-24,65,446905998.84644455,0.07180916360715373,1,138.33664861392086,74.0306918641194,204.75182539640363,0.4800982057028046
2024-03-01,57,334235979.9227282,0.4071998215606223,4,85.2401836132669,131.42219203513451,23.286356065218285,-0.726814806372684
2023-08-18,67,580894531.709958,0.4429838168160425,3,35.27186179239247,196.65469841627035,139.14904240955516,2.9450438774277345
2023-08-29,88,89678626.71366069,-0.07761547781569411,3,40.159985041118816,215.99750533092592,26.9320152903747,-0.3293818395898386
2024-01-20,87,961704070.2188584,-0.12268633859367639,4,190.3618901866672,212.76738049852204,234.16791787135344,0.2301197347942407
2023-09-26,59,635325085.5454421,0.4363211539691568,4,177.1242843752348,96.32213469353627,193.92430733377364,0.09484878382316161
2024-02-20,72,755082982.120907,0.17514006114966807,3,182.33797247885414,174.9362424305639,167.90797868910215,-0.07913872022145824
2024-01-06,54,171307460.2357436,-0.3839773186518307,1,198.39122740720344,85.08020740581281,207.73513158991943,0.047098373778077234
2024-02-14,67,410068375.1521987,-0.4577082507773188,3,49.57992410161841,24.617330376443853,165.40475093683915,2.3361235204359647
2024-02-22,51,423266424.28279334,0.06462905099726313,4,77.53347409917173,178.37566374470615,242.5466553218299,2.1282830821122842
2024-05-25,97,821984637.4571857,0.4301709654384246,0,137.15161568572466,12.358612616749083,181.34990748754515,0.32225863020891005
2023-10-17,92,2235443.0796500333,0.3442487024058184,2,101.92248257352298,108.20382099003726,231.91806629973922,1.2754358061524098
2023-10-29,8,301552255.24490184,0.17584774646433643,0,89.49401134188336,89.05102463249817,134.11165408255312,0.49855450740968865
2023-10-02,34,981255137.9699596,-0.3608841511089125,0,77.98413737376268,176.41060924452458,38.09545911564704,-0.5114973326810942
2024-03-19,35,475411656.9627124,-0.24576861625130442,4,122.81832006925592,193.89891346249095,136.7626531415241,0.11353626286701475
2024-01-19,96,383143753.96376425,0.37551122655261615,3,119.36275144161559,82.98271263310812,40.44947873514239,-0.6611214281959006
2024-03-26,88,120709173.0156287,-0.31719276334309954,1,40.676988472205615,204.79048346676484,152.19843500233722,2.741634784648172
2024-06-29,78,974190463.9993875,-0.22156059174956544,0,99.63056912850342,80.5400225211841,125.79833452663911,0.26264795661645296
2024-02-07,32,21006329.569898643,-0.37039934880455805,3,115.15963747987148,117.11832639677469,159.41809547986762,0.3843226582554325
2024-07-10,46,737443044.7822359,0.17610823141441112,1,118.35451835896419,184.48444648339213,12.411275453159583,-0.895134755941326
2023-12-07,16,768831204.98372,0.4439823053632096,0,49.92036665334684,176.30085501394925,56.761717997287384,0.1370452943875138
2024-02-25,68,244413059.34780276,-0.23103196840461404,1,151.03156452793448,246.968433354928,127.91930365891142,-0.15302934152382608
2024-06-24,37,671886885.1694243,-0.024593392149926285,3,14.78782801600323,64.03864581182364,238.12085478139235,15.102490137408989
2023-12-15,54,93836215.23501053,0.13433973971120428,2,77.41805255320091,168.95629924949978,102.06616968523802,0.31837686843258134
2023-08-02,85,257790219.16564777,0.4994662482156307,3,158.24040322177038,156.32365798618656,111.84928625287232,-0.29316859679561075
2024-06-11,14,788114086.3039727,-0.3951919350024279,4,117.13965500052645,229.62362907760718,181.52706136158932,0.5496636161406955
2023-11-11,95,864821505.8415067,-0.0014292004942908498,1,59.620862177063444,47.52691399477001,154.91026174866832,1.5982559810794443
2023-10-23,55,608877926.2471315,-0.11487988009749994,2,142.04109267517907,190.4315592608639,81.74227602359997,-0.42451670510217077
2024-07-05,48,507331593.3886621,0.36582016522235516,1,117.80427938965394,146.3844679045044,108.59593493618266,-0.07816646815531558
2023-12-19,82,160144716.5983613,-0.024032268988344097,1,161.28628579671357,75.9198087490973,62.24795172573579,-0.6140530397966163
2023-10-29,7,64045924.046071015,-0.3890224754148519,0,149.65478537606643,123.86437939532178,241.84515019125004,0.6160201598867628
2023-10-20,74,118531379.44508506,0.13442414528658364,4,125.92050518688458,90.10638329675147,41.35225157376634,-0.6716003361613464
2024-04-26,7,228129942.7960027,0.2707806182638798,1,102.75375830905466,149.0352166692306,99.24082829594067,-0.03418784938793259
2023-10-22,33,342332827.39502394,-0.4971187483343854,3,35.30460387682945,223.3601465955198,16.201353332802686,-0.5410979998720309
2023-09-19,23,381528615.98547626,0.35895668542062953,3,59.653273398222915,146.63319625892848,63.227078064051135,0.0599096153864154
2023-10-02,85,346975446.82041454,-0.31397699999433437,0,89.6288998542462,161.61338039838017,197.31307321123717,1.2014447743094705
2024-03-07,19,239816276.86506835,0.05206936465337786,4,123.86686453121385,134.49948330753028,58.28205574933107,-0.5294782347974564
2024-07-28,19,510214522.5049465,-0.08420249931254986,4,107.60449249090792,22.279721546914217,29.215216606951742,-0.7284944528740722
2024-06-27,36,825460822.124664,0.2196538166105304,3,64.7550599323106,65.88605365026262,123.86876316268558,0.9128816078954662
2024-01-22,29,280423834.9330077,-0.12883838521425817,2,11.228227980045006,128.08041506369986,12.392616336284439,0.10370188050232002
2024-06-13,60,942444632.0831308,0.36976317668171077,0,104.28545216115465,84.45646809872915,30.34387706231996,-0.7090305844823985
2024-07-15,82,873463325.062124,0.23049636095879023,0,64.26893782682619,53.62326346268661,203.83020869511404,2.171519797702869
2024-02-11,2,162602447.1407575,0.14771317106292148,3,149.57557713500165,130.9918820604252,195.15360276630554,0.30471569292469963
2023-12-25,1,786489680.8003374,0.2962405955628543,3,14.549790401391864,87.47435042748408,229.63331689717504,14.782585904138372
2024-02-25,47,575012794.9354489,0.2540230349283823,2,121.11728414810027,71.94583436161953,215.08370461857987,0.7758299827428344
2024-06-16,69,567008786.8092471,-0.46406132507844666,2,188.88010512615242,121.35650018569139,173.96213517755635,-0.07898116076668002
2024-07-26,20,391651720.29511625,-0.10526564615517187,4,43.137760751184906,41.988221939721555,22.559885752159083,-0.47702696293665614
2024-04-24,11,501651846.1828277,0.4308072973164898,0,99.61340324261312,232.65897593809774,197.8836683167978,0.986516491509108
2023-12-12,2,397781598.65178186,-0.3742757310077738,0,27.37017844525625,218.24850350061737,212.92259460173452,6.779364501682227
2024-06-25,67,540192886.1411829,0.23709655043205125,3,128.879563329657,179.82894057772847,201.77971498526907,0.5656455513365066
2023-10-26,87,628322102.7198632,0.4745918113353297,4,114.60101931328286,35.49131862122949,132.03496847392626,0.15212734812580073
2023-08-18,12,674629502.6026393,-0.44780137095502837,0,87.39944960043815,196.21054107272633,65.8964412758756,-0.24603139290770484
2023-10-04,20,532948711.36686677,0.18219388062661046,4,109.06163408001083,203.90975874616456,212.8791941652944,0.9519164182806937
2024-02-02,5,721700645.261403,-0.03184585869896961,4,180.34918510911194,194.26350825144104,184.51907433763324,0.023121198058081053
2024-04-28,37,142136771.2262303,0.07917525537472214,3,47.29591743910274,37.35181290861788,245.38268185332439,4.18824235028899
2024-04-24,38,212770508.4113363,-0.41465866351567515,4,14.287257224015974,164.53790969626354,47.3662234614239,2.315277573487253
2024-01-26,94,818916269.0701959,-0.4569930481330605,2,173.71632809282917,210.23795097985564,64.15949993249322,-0.6306651157270134
2024-04-07,9,323205449.8685688,0.1668666605509217,2,119.65224565370224,148.56481629272025,60.83155597156065,-0.4915970390758945
2024-01-23,98,23870931.15114413,0.32330942982071786,1,179.22510653775007,165.13777005474137,200.2095442291208,0.11708425285243619
2023-11-22,53,154637358.51836306,0.28201533493296727,3,123.41959244850278,120.00723506231348,54.857751148028356,-0.5555182928438374
2024-02-22,44,224390820.06181493,0.043805727866237376,1,163.93060709234348,136.88975677217263,25.998359157593462,-0.841406314423344
2023-11-19,99,957365565.0066926,-0.4001331788638218,2,91.6379390374781,18.25044600441405,249.65459358055088,1.7243584502533071
2023-09-13,86,573468387.5019184,0.18804444383601382,1,152.47338694477108,163.3511252735883,15.956130746835795,-0.8953513720226113
2024-03-26,24,932798009.7357786,-0.25811111644585405,3,183.47787870907263,29.547331093878206,210.45857443812776,0.14705149154158487
2024-07-14,81,575588187.1461283,0.4110687027673836,3,118.70336310721919,114.40350264165362,97.68804197215667,-0.17704065483031314
2023-10-25,74,479875085.6977139,0.3382653595457049,4,44.349178606852114,80.23722344017787,211.98771034187567,3.77996925762956
2023-12-22,30,314413963.502902,0.2093829670873909,0,61.07154685573765,140.90270805081113,143.1089178906748,1.343299380130729
2024-06-08,59,606764573.4889421,0.4488459558311304,4,47.7424696105071,42.0199205255697,226.39149507672641,3.7419309667822978
2024-06-04,87,140058826.59291232,-0.46857817848872707,3,56.90283524318925,175.99441647359637,232.2863167395104,3.0821571675079746
2023-09-13,96,898363365.6654133,0.236200425060762,2,68.21893537669692,200.8027688628329,12.18356350738624,-0.8214049597797146
2023-08-07,81,829503072.7361424,-0.16975722066359467,2,115.47541948310581,49.20506793835756,28.098922238269182,-0.7566675023650372
2024-02-09,81,318213916.4288603,0.40606588568636526,4,121.71840959812823,35.03514096445172,70.08609509700531,-0.4241947842696501
2023-10-26,14,952844730.073693,-0.2333248033380224,3,91.03495197595362,44.9237158689662,170.6356999272404,0.8743976486340421
2024-04-09,9,825375566.6481526,0.22485649931501706,2,126.92994816595873,220.51061485564043,223.18532716276144,0.7583346592953023
2023-10-18,40,666640578.9492047,0.3776470196507814,3,25.499235866159523,136.76542282152548,120.38606831055107,3.7211637612371553
2023-08-25,66,122640149.21414952,-0.4583431816173176,2,26.679765041050395,122.14263904180062,155.6735479058237,4.834892011466334
2024-03-03,25,478755789.0250242,-0.10235242040796388,3,42.64759746795511,35.61083658456503,55.239964670934675,0.29526557064419207
2024-03-27,73,506601447.2919041,0.26230903202193867,1,108.4347246276655,165.89344162167083,203.19204013160447,0.8738650448858433
2024-02-28,22,233318807.00701472,-0.045081110492412924,3,50.65898895267958,218.31990205482157,242.15874672483272,3.78017330647938
2023-11-02,4,80885428.96494265,-0.23274737020640468,3,63.824036663589695,208.7646086376287,74.46374389950338,0.16670376541669646
2024-04-19,26,776946906.841221,-0.28019465117681,4,86.05943887286887,160.2531301553923,128.75822838413112,0.4961546353368507
2023-10-07,58,122913017.07227063,-0.3684817330836221,1,164.25456356197216,28.066891996401672,30.66786652152971,-0.8132906273258038
2023-11-29,29,594696459.8112129,0.35712955985628225,0,12.633805823443423,36.97528652224311,144.19279755111242,10.413251047720454
2024-02-07,98,936512724.7097769,0.07535540325155599,4,133.38197584495828,21.834156906357922,130.66802604320333,-0.02034720047114623
2024-06-23,87,876229087.4054445,-0.423615055008544,0,137.08654089773023,71.79501195819263,44.66475619721862,-0.6741856939074743
2024-02-13,37,278474871.1255119,-0.11741967642936457,2,161.74459826776095,42.55875211849066,116.09589114833801,-0.28222708893099197
2023-11-28,75,851597188.913714,-0.1322663491948901,0,187.2230584214595,72.41152966058414,90.18511650077518,-0.5183012324381613
2024-07-06,70,1332173.614368917,-0.318260809290537,3,13.826191300365068,102.4139333725508,135.23941007324544,8.78139294728799
2023-08-12,18,18670121.803643964,-0.06449237452780932,0,39.218904047511074,236.31586817707256,150.5570405029118,2.838889539608808
2023-09-30,85,602950610.6790221,-0.16790063460686355,4,178.37254587063867,156.49025434760608,12.038938865730282,-0.9325067722335404
2024-07-19,42,365433420.92538494,-0.15819629450781747,4,97.11852681553292,210.39370856391096,192.64143590789328,0.9835704084947328
2023-09-20,41,387074380.317988,0.23902655778795867,0,117.27222139735807,180.48436017095975,181.1234300468178,0.5444700193160849
2023-09-23,38,564876649.5882035,-0.2767366144948037,4,135.97516870739798,37.00075132639162,97.90873268956533,-0.2799513792091481
2024-06-26,34,192590673.1362687,0.1418599588553554,4,139.0226548541711,186.6208975297477,22.704624536516384,-0.83668399542267
2024-02-10,17,212543595.31481287,0.07064962388093488,0,187.03067663013655,76.02373157418987,191.18380954841209,0.022205624195482006
2024-07-12,37,485116985.43184584,0.06809251233786728,1,199.42038930821724,163.38588327872952,239.24203851475178,0.19968694948733445
2023-09-15,25,754499290.7995192,0.16300734614177592,1,146.82991757687864,91.83087367431725,67.63638304528341,-0.5393555743851065
2023-11-11,76,619878253.65618,0.048382036195653955,2,64.57202974897865,249.4413431835182,87.64590729688909,0.3573354846922
2024-03-12,87,298057693.18860203,0.37925511484638463,4,177.1529564359253,73.25235507922667,54.11509347563559,-0.6945289846449243
2024-03-11,86,430906840.33141226,0.1755800919502598,0,19.351973762744706,76.99131298582472,148.46466960276152,6.671810194812121
2024-05-01,85,171494093.7914484,0.046963251371388126,4,53.90536204615428,233.36134133497558,47.16193471538919,-0.12509752415708308
2023-08-13,27,75555184.52274463,0.3297631202876449,3,180.50328631810584,15.91465711271744,95.48654643073107,-0.47099829383464775
2023-09-14,57,782913344.703405,0.10614656493347974,4,58.67638774347744,177.20535708956726,177.2831233442231,2.0213707789796613
2023-10-18,31,266122021.7790064,-0.208855752214821,4,51.92370132813221,184.07833377661075,144.42783592224362,1.7815396866554418
2023-12-30,6,178588621.46339697,-0.2929050818234288,1,36.24380569664697,210.73085857849583,102.75101543870446,1.8349952071454316
2023-08-25,91,691926437.51375,-0.3476722143373212,0,173.23123395291412,243.86543455323408,110.85990443381006,-0.36004667343105795
2024-06-11,40,618433622.6128988,0.3994552125461016,4,105.01106924630648,244.14446059759658,144.90661182957507,0.379917496980175
2024-03-01,98,633556436.3874506,0.21013543179806582,1,138.2297085802894,25.666421815951335,11.407534692918713,-0.9174740740606224
2024-01-28,12,229665710.241767,0.43737843816432076,2,55.422612974255635,207.2414374606966,28.842368428866365,-0.4795920495075911
2024-05-30,53,233412893.0241183,0.10329180571494301,1,154.02767999213114,165.11438407777152,221.5019362631228,0.43806578320493256
2024-01-24,71,221581827.1558535,-0.02659911850508745,1,154.4010535427987,165.3621122495419,28.690957381909783,-0.8141790051066142
2024-03-29,10,174578843.0666322,-0.4402835110291107,1,69.39362473257702,40.80398238752675,179.63286309052123,1.5886075815000926
2024-03-04,45,656067948.8890947,0.17164228154602978,4,88.02970027195374,166.0449199469568,230.8091593861726,1.621946441634181
2023-09-22,17,848167869.364152,0.08220875976823117,4,49.84115271173816,245.79581934429947,74.96406503241546,0.5040596164775413
2024-06-04,26,724593152.2069845,0.49020889358762143,2,195.54659443135182,228.83645668946727,98.91794489428342,-0.49414641977306667
2023-08-25,85,792301540.1267827,-0.26084122221775696,3,132.6644896410982,115.39135859316413,146.54113740273192,0.10459956390119673
2023-10-01,92,405393630.6561146,0.030737355286835855,3,187.56333733594795,19.58751358866264,221.61015271326033,0.18152169747508035
2024-02-03,62,654421719.5766261,0.15095733511807263,3,67.6432532895353,96.95043760004916,236.05734094250084,2.489739618703702
2024-02-13,46,354882004.2043297,0.14459117474234362,2,158.55927346940905,208.33367478413325,187.49517954670432,0.18249267573036587
2023-09-10,64,525979117.34667134,0.061293542948402724,3,155.51314233810098,178.35978435163986,30.788742605126565,-0.8020183880138645
2023-11-04,2,482153211.6883275,0.27692801032722547,3,141.4145738546429,120.24247734254953,170.59699732836418,0.20636079209005215
2024-06-08,54,177710257.99871054,-0.2950187904731836,1,193.47140530069208,23.224368438119463,108.4728932494389,-0.439333719208526
2024-04-22,65,387691681.5752952,0.22562720027441585,4,84.77551386019995,112.45473467759263,122.96823987785478,0.45051600725932484
2023-11-11,51,963858453.2068686,0.11973457143308919,4,34.83629148205389,122.56598553229205,21.79561368284249,-0.37434173513932667
2024-06-09,53,249331677.45722714,0.39607511179457333,1,137.62468325637155,232.85332789459264,55.854913443125966,-0.5941504668964237
2024-06-02,36,134669932.54320922,0.3471944390335817,1,148.56886209066917,163.86066485971827,199.72326580807547,0.3443144343811935
2024-04-15,26,419162041.00231135,-0.18485296086744674,1,119.26150895717478,84.79669999711574,118.95011993148634,-0.0026109767385238884
2024-07-27,29,790547398.124288,-0.22376267502484692,4,49.29539969534529,136.07638346817313,82.39893799147572,0.6715340275302855
2024-04-20,21,582566081.5501924,0.48165332385244786,3,105.84662891717753,25.853273877318415,102.16457775158996,-0.03478666447155992
2024-01-18,11,681293852.4110063,0.027265180915256537,1,69.31604994813458,243.41637655593684,215.05588319816326,2.1025409462754707
2023-11-13,40,190505153.3265025,0.40642096391443683,2,91.21864035167093,96.41437646337424,189.75976417718965,1.0802739817828655
2023-08-02,11,619329244.8147138,-0.3361189762195178,1,132.59152941048615,124.68816517915259,75.35569532345987,-0.43167036643669426
2023-08-17,36,324176894.5165623,0.14281891480017428,0,151.59080111125857,95.26815381686143,38.200441650969594,-0.7480029040618846
2024-06-15,59,834469062.5888127,0.3098601873605862,1,54.12269127125519,173.80281522788803,70.47957319457721,0.3022185619215361
2023-08-12,39,629669507.2047254,0.44739524958644683,4,87.01181852292113,168.93571799910234,230.98154825313608,1.6545997104093355
2023-09-25,99,199657421.49752063,-0.16265985898297652,1,61.14069848840955,181.67735452699256,149.58132108394128,1.4465098499373117
2023-09-28,54,65552063.16424206,0.22498116992405248,0,47.74000663375513,74.354375106861,138.0352500987479,1.8913957041880354
2024-03-10,98,43590576.077745706,0.03881300903961904,2,158.8435717992093,85.76043547937584,153.13446392619076,-0.035941699172033756
2023-11-06,55,372037159.0824906,-0.4393710739335318,3,182.75801194302855,40.06029546308991,97.84678377916366,-0.4646101544939896
2024-03-30,24,266585285.51765916,0.18999973730894337,1,80.34411528006957,167.322393243067,203.70568487668305,1.5354151223968353
2024-04-17,22,646444033.3390455,0.19009655823784344,0,152.7429956310157,19.55131056055661,135.58869983205994,-0.11230823206057666
2024-02-25,69,499834501.1436397,0.430606804846537,0,180.4291049792381,153.44376052563018,38.01949666451093,-0.789282906053955
2024-03-07,56,266753258.72737533,-0.0026875538310275893,2,170.763600000744,218.72701236439212,40.97562995897511,-0.7600447053189522
2024-03-09,33,150088540.17222595,-0.2697490792894853,4,44.73454382245292,223.79971558951206,138.8461951606284,2.1037802846877245
2024-04-03,36,128072562.92476214,-0.45543617655132085,1,191.69545748753865,117.76906248879081,234.7768523370014,0.2247387361918229
2023-09-17,20,864795731.7482773,-0.08435781331409431,0,81.56852368159787,120.23288517113771,84.0045092022877,0.029864283558676107
2023-10-31,83,244234490.43646237,-0.19808329992249818,2,74.4557256230289,28.47260392192417,218.6898805262124,1.9371801657463448
2024-05-01,99,652058937.2630574,0.26108830602387556,3,21.861952182778264,170.98360610632858,193.38294077893104,7.845639179984499
2024-06-04,81,810875242.05828,-0.1457322351589534,0,102.37299427992777,207.10226088948292,69.47498629765764,-0.3213543592591824
2023-08-21,62,614467229.8735514,0.44907119631484393,2,30.712586971776453,68.71721310513112,18.72177959589819,-0.39041997298688313
2023-12-16,98,859705666.4152988,0.46231020298778425,4,57.22256597621094,111.11221159200751,34.44334363417185,-0.39808110582648565
2024-04-06,73,393001327.80694604,0.12090859021770806,4,70.21909813578347,211.3214408236649,184.83854412338565,1.6323115652377256
2023-09-18,26,956265968.4582994,0.4286602870148829,0,163.67700146341997,220.50891223894914,57.92073712975521,-0.6461278211850682
2023-10-27,66,134011859.17391884,0.26085434451449563,0,176.34284357522034,68.36319526341423,99.10502092129451,-0.4379980558778926
2024-03-27,73,103047380.12788056,0.04685964097512618,1,67.46860031767923,142.13695228992742,130.40779984154196,0.9328665368409956
2024-03-25,73,659033454.0612361,-0.3196920645772219,2,173.15264303646904,56.19835615259849,184.11236042803907,0.06329512041731705
2024-06-04,40,942888310.2718484,-0.04140205648616002,0,172.8738781002603,34.45090339349357,37.17549358219009,-0.7849559806795697
2024-04-01,17,809074578.1746918,0.06087446336261759,1,155.28368057312596,228.6689203340698,107.52793726659075,-0.307538713213628
2024-07-31,1,77340442.57861339,0.36396158073501017,1,37.872071662884494,206.9218010157062,126.4174981942469,2.338013809213901
2023-12-06,89,280088346.2207817,-0.01866662346433512,0,141.1613409111385,192.40837643276174,139.79849535316953,-0.009654524030250482
2023-10-16,61,930388565.9529859,0.39767467267795664,4,189.55457227030806,21.7039165151537,206.406553934852,0.08890306080569105
2024-04-27,43,253805374.36798376,0.1743489790234689,2,139.68269096575983,212.4949102504618,51.202766810372054,-0.6334351346157607
2024-03-28,42,781389253.3631324,-0.3630009369463286,2,73.00720133048844,115.1305782172921,203.87954843838935,1.7925950416243044
