Timestamp,Price,Bid_Price,Ask_Price,Bid_Volume,Ask_Volume,Trade_Volume
2024-07-15 05:21:00,1372.9735620641923,1292.518706948451,1453.433290559379,1,6,5
2024-07-15 05:22:00,1414.97432491905,1351.5133402683564,1472.2830179665614,1,1,4
2024-07-15 05:23:00,1447.8157494022116,1330.1874314560282,1516.6477691115065,6,8,5
2024-07-15 05:24:00,1426.8097210040455,1373.0858942123934,1496.9382609565491,6,6,6
2024-07-15 05:25:00,1425.0117610150796,1345.0790101713421,1517.1562152009978,2,3,4
2024-07-15 05:26:00,1390.1563775090872,1327.3386413194064,1450.060725872396,7,8,4
2024-07-15 05:27:00,1389.6368774257094,1309.7294445769628,1433.7769692350494,1,4,4
2024-07-15 05:28:00,1431.024066093445,1358.914477244461,1492.6421251761476,3,1,9
2024-07-15 05:29:00,1407.272847817277,1345.963245687337,1479.5087706032023,4,6,6
2024-07-15 05:30:00,1412.5319818945438,1340.5939668241301,1495.6121116611962,7,3,2
2024-07-15 05:31:00,1437.1429736960338,1387.6120610768075,1508.3750170385701,6,4,7
2024-07-15 05:32:00,1443.4999304611345,1346.4259224251552,1519.2976935829695,1,9,6
2024-07-15 05:33:00,1449.2789895692604,1378.3667834521311,1521.9044492623866,9,9,5
2024-07-15 05:34:00,1511.458273663435,1416.9260139631817,1603.359290227567,9,3,4
2024-07-15 05:35:00,1562.9860688694662,1476.479123919691,1635.269402258823,8,3,5
2024-07-15 05:36:00,1535.7681525484138,1468.2236228452332,1620.2818224377152,8,6,3
2024-07-15 05:37:00,1613.5216256265373,1533.652456147962,1693.1992763093897,4,9,6
2024-07-15 05:38:00,1620.7860508835458,1524.3978150510757,1705.0218097732038,4,5,8
2024-07-15 05:39:00,1612.7475765089173,1536.009397838559,1691.5815019012834,4,4,5
2024-07-15 05:40:00,1597.8850925614372,1496.0425441608832,1653.449093009669,6,4,2
2024-07-15 05:41:00,1641.1184606456366,1574.552463405715,1718.5853357497901,3,4,7
2024-07-15 05:42:00,1743.6951081382556,1654.6250772286687,1841.953635746503,5,2,6
2024-07-15 05:43:00,1765.486036299974,1669.9488329945577,1828.3855877569542,8,9,5
2024-07-15 05:44:00,1853.3405117145762,1775.544024524869,1940.2868172996862,9,8,6
2024-07-15 05:45:00,1961.9446894837752,1856.8567996270394,2060.0481712100845,8,4,4
2024-07-15 05:46:00,2026.795576396215,1934.7529277087085,2103.2024630450337,8,5,3
2024-07-15 05:47:00,2089.75613982169,1973.2703725626197,2206.976147190317,5,8,9
2024-07-15 05:48:00,2073.672152316448,1959.005629476625,2208.165570159799,6,2,4
2024-07-15 05:49:00,2053.3614704619567,1954.1670744340076,2155.5678547275725,9,2,6
2024-07-15 05:50:00,2073.945434020806,1979.7647412221054,2208.4302994393724,8,6,4
2024-07-15 05:51:00,2058.3563202571786,1933.742582974598,2164.582072635471,5,3,4
2024-07-15 05:52:00,2060.76032151922,1982.3776125100385,2141.774874291292,2,1,6
2024-07-15 05:53:00,2091.9384616919324,1984.9979779484672,2223.664718811194,8,1,2
2024-07-15 05:54:00,2133.90093343524,2041.0200681126094,2211.6776643739113,3,1,3
2024-07-15 05:55:00,2151.1684797289045,2028.182971352925,2253.711575343599,9,2,6
2024-07-15 05:56:00,2159.5093931987135,2036.012882612716,2318.6554224214,1,6,7
2024-07-15 05:57:00,2255.5730388675843,2130.858811633996,2431.180503395119,5,1,4
2024-07-15 05:58:00,2302.219023811462,2194.0155234898907,2393.3575392762177,3,7,6
2024-07-15 05:59:00,2363.6796311346375,2245.7931369076164,2504.873759894468,1,2,4
2024-07-15 06:00:00,2434.2464663355245,2313.126536576155,2526.7790495014506,5,2,6
2024-07-15 06:01:00,2479.162371461177,2384.25007086966,2603.1844136584505,9,2,6
2024-07-15 06:02:00,2450.505012989703,2355.2333418291055,2587.776051491129,5,1,6
2024-07-15 06:03:00,2527.5697964811316,2429.6306912851437,2606.8372711198613,9,8,6
2024-07-15 06:04:00,2529.037241966269,2374.4552910759708,2691.5138005471144,9,1,8
2024-07-15 06:05:00,2598.013016487583,2432.5807409547797,2729.5399651669086,5,3,5
2024-07-15 06:06:00,2602.7667609113064,2471.307771105275,2702.897211669815,3,3,3
2024-07-15 06:07:00,2611.3991178459523,2468.7871503422134,2731.859805479984,6,4,7
2024-07-15 06:08:00,2626.0823009742976,2507.5037227878543,2781.532950300019,7,7,4
2024-07-15 06:09:00,2656.751196977758,2534.7125695334844,2778.3206961642027,4,6,5
2024-07-15 06:10:00,2742.6411846985825,2604.663356234613,2915.0020260570427,1,1,4
2024-07-15 06:11:00,2835.2220859690624,2677.647448868939,2990.7758385917414,7,5,5
2024-07-15 06:12:00,2934.218403195618,2787.355742178689,3046.755845349745,5,8,0
2024-07-15 06:13:00,2966.4530564181073,2865.9903619698,3084.1799266007934,9,6,5
2024-07-15 06:14:00,3071.6185368083097,2927.6528880512806,3218.627270609598,1,5,6
2024-07-15 06:15:00,3091.740330045753,2924.8272369611404,3222.09627523479,8,9,6
2024-07-15 06:16:00,3161.965020004038,3002.4464611260064,3341.271965703504,5,6,8
2024-07-15 06:17:00,3159.592628752551,2974.769312716716,3340.13156326337,2,9,4
2024-07-15 06:18:00,3252.0246831182076,3073.77428443532,3428.8647353185484,2,3,3
2024-07-15 06:19:00,3219.2174839362033,3056.0881515303795,3357.632931361183,2,3,6
2024-07-15 06:20:00,3202.177250474257,3111.5194723482587,3354.5249754937254,8,1,11
2024-07-15 06:21:00,3226.2727363362037,3099.359169257044,3387.73439496409,7,6,2
2024-07-15 06:22:00,3258.1802544519624,3117.0998803470115,3402.984276667019,7,1,2
2024-07-15 06:23:00,3220.2608779893912,3060.3264269733163,3369.4027338606725,9,5,5
2024-07-15 06:24:00,3311.1797989389856,3155.6450537491983,3498.6951320346748,8,6,2
2024-07-15 06:25:00,3349.329702205306,3137.8324489719503,3499.5724509998754,2,7,2
2024-07-15 06:26:00,3330.010004847523,3167.1920633684604,3479.3583402061236,3,4,6
2024-07-15 06:27:00,3286.487560905151,3115.195445075435,3458.1349929350295,6,3,6
2024-07-15 06:28:00,3339.4006396534487,3175.412360200081,3543.455609027303,7,8,6
2024-07-15 06:29:00,3304.7282379981375,3143.619307962013,3499.6474589091895,6,1,2
2024-07-15 06:30:00,3305.2393485546277,3234.774866471673,3434.522563885489,6,9,2
2024-07-15 06:31:00,3259.377334072601,3087.9223430754855,3415.1974387079813,9,1,3
2024-07-15 06:32:00,3243.881566149138,3147.8844350798267,3405.600341711888,9,7,6
2024-07-15 06:33:00,3220.593190424286,3048.9753406500977,3436.982053401097,8,4,6
2024-07-15 06:34:00,3409.691543129831,3226.2815510641612,3611.193474943972,9,7,2
2024-07-15 06:35:00,3528.6725446793043,3379.97128293264,3671.5163455651827,9,1,5
2024-07-15 06:36:00,3511.125704824172,3334.129890150236,3676.5314809489196,7,3,3
2024-07-15 06:37:00,3702.1971698200277,3551.152034572702,3939.3950224258124,4,6,3
2024-07-15 06:38:00,3661.008271155831,3454.174967852138,3859.6722708347397,3,1,6
2024-07-15 06:39:00,3577.1485248331323,3438.451777542446,3715.0437996870737,5,1,8
2024-07-15 06:40:00,3596.992062001425,3479.3642115573825,3794.4737669109536,7,4,5
2024-07-15 06:41:00,3663.546079540619,3437.785581999284,3831.602700997772,1,5,7
2024-07-15 06:42:00,3579.7695125381324,3383.3980715108564,3775.9171859314415,2,7,6
2024-07-15 06:43:00,3503.7145333548006,3387.168237752879,3705.4150356773216,6,3,2
2024-07-15 06:44:00,3673.0063618406916,3497.1763240073096,3901.072295527757,3,1,6
2024-07-15 06:45:00,3641.747308781756,3458.9098171070286,3883.087095199927,9,4,7
2024-07-15 06:46:00,3729.013155271074,3584.68364320864,3956.685099949234,9,2,4
2024-07-15 06:47:00,3818.073147761953,3608.5814568514506,3998.532265474378,3,5,3
2024-07-15 06:48:00,3920.57136696587,3679.2333582893352,4143.72128591553,6,8,3
2024-07-15 06:49:00,3967.8416353635735,3719.5065771025093,4188.19389511962,8,6,4
2024-07-15 06:50:00,3915.9042145517496,3712.885409052853,4097.366691060734,1,1,2
2024-07-15 06:51:00,4030.4373904780036,3837.796033668798,4223.695435210958,3,6,4
2024-07-15 06:52:00,4075.604785042193,3852.127534638789,4345.227065505234,7,1,4
2024-07-15 06:53:00,4030.1474582130263,3786.407898814706,4210.224238727496,5,8,5
2024-07-15 06:54:00,4153.328438101763,3960.0695379631675,4362.66207994539,1,5,5
2024-07-15 06:55:00,4366.418840501838,4097.095695225707,4533.131513248812,6,6,4
2024-07-15 06:56:00,4446.278496988395,4237.90388621944,4663.179659657711,6,1,1
2024-07-15 06:57:00,4682.006817886664,4533.127645599717,4914.978632625728,7,3,7
2024-07-15 06:58:00,4707.067139783033,4474.508027901386,4971.908500146453,6,9,4
2024-07-15 06:59:00,4768.132796440678,4483.930788905254,4949.838727242462,4,9,5
2024-07-15 07:00:00,4813.329974024263,4591.31976318805,5120.016443157654,1,3,4
2024-07-15 07:01:00,4973.627864056761,4667.676277535174,5259.471232560203,5,4,4
2024-07-15 07:02:00,5141.06177083973,4870.0597971558645,5382.906768028789,7,1,2
2024-07-15 07:03:00,5261.623939436863,5048.343868830451,5477.109616426095,9,5,1
2024-07-15 07:04:00,5178.508967406731,4995.351581580686,5505.7942314817365,7,2,6
2024-07-15 07:05:00,5218.811058730003,5028.087726578162,5543.522693744737,4,1,6
2024-07-15 07:06:00,5150.568670058888,4856.539444138248,5363.116046008442,8,9,4
2024-07-15 07:07:00,5183.606540982281,4926.727365397137,5436.08569211597,7,7,2
2024-07-15 07:08:00,5248.215080421997,5032.927547297774,5550.124941434259,7,3,2
2024-07-15 07:09:00,5113.630603021555,4841.100101385764,5391.7300945781735,8,5,4
2024-07-15 07:10:00,4924.614857260691,4674.998976463342,5231.181996771528,8,1,5
2024-07-15 07:11:00,5111.647343026864,4892.9575676068125,5256.716585665697,9,4,4
2024-07-15 07:12:00,5046.446546239297,4840.026547533239,5191.4706800587755,8,3,3
2024-07-15 07:13:00,5072.997532157857,4885.829760764105,5340.568173344495,4,4,1
2024-07-15 07:14:00,5200.16393609817,4948.872017071336,5510.712539824591,8,5,4
2024-07-15 07:15:00,5032.245862101329,4871.360624632203,5345.568071797382,2,9,1
2024-07-15 07:16:00,5145.077033195465,4817.87823211499,5360.624200717792,9,1,10
2024-07-15 07:17:00,5326.114321966615,4969.02600597045,5541.476719477719,7,4,10
2024-07-15 07:18:00,5530.731084851088,5190.899034212651,5835.072590777201,1,4,5
2024-07-15 07:19:00,5573.466892211577,5305.492331632768,5805.416731727558,5,6,6
2024-07-15 07:20:00,5786.627494486309,5508.27408701085,6005.752241192249,1,1,9
2024-07-15 07:21:00,5907.909371459474,5645.800352773387,6204.611759477076,1,1,6
2024-07-15 07:22:00,5993.758922391068,5794.125602128369,6191.786004882911,9,5,7
2024-07-15 07:23:00,6118.177725823952,5762.985465757418,6413.347316140567,8,9,5
2024-07-15 07:24:00,6409.7067588441105,6071.362772891813,6704.9033672741725,9,9,5
2024-07-15 07:25:00,6330.608939192954,5976.024995200003,6678.38406370602,7,4,5
2024-07-15 07:26:00,6437.648103353651,6145.157163901552,6783.149201226962,8,4,5
2024-07-15 07:27:00,6529.151035152384,6137.674576152235,6829.039861933966,2,1,3
2024-07-15 07:28:00,6615.143032884415,6240.797150162514,6738.376918705204,9,2,5
2024-07-15 07:29:00,6689.939498284465,6388.599982426609,6998.354087978329,1,1,5
2024-07-15 07:30:00,7101.907234482713,6863.544619294145,7402.65981651303,9,2,2
2024-07-15 07:31:00,7082.489421328728,6673.144508302011,7463.243583554693,6,9,5
2024-07-15 07:32:00,7255.882697300311,6853.086944828733,7657.40067157111,1,3,5
2024-07-15 07:33:00,7506.437982382032,7251.188151051835,7925.912585199511,8,4,3
2024-07-15 07:34:00,7609.097312368784,7119.895781090379,7929.99363890467,1,5,6
2024-07-15 07:35:00,7742.690275649129,7352.685804934373,8192.593330719983,5,5,1
2024-07-15 07:36:00,7925.1526315264555,7590.700407042839,8318.937859562933,1,3,6
2024-07-15 07:37:00,8118.430293460784,7666.807626164003,8589.698456948949,3,1,2
2024-07-15 07:38:00,8191.453081173252,7784.373402414064,8562.585455581797,3,8,6
2024-07-15 07:39:00,8397.208571237607,7965.920426287616,8908.536439191616,9,5,5
2024-07-15 07:40:00,8394.712834976566,8115.339879538363,8785.748865189516,8,1,7
2024-07-15 07:41:00,8400.01679736941,8022.61583482795,8889.123219824973,2,4,4
2024-07-15 07:42:00,8510.118669653462,8077.141016210136,9019.205999719616,6,8,11
2024-07-15 07:43:00,8253.88678178388,7916.36113227104,8748.932330311647,1,2,3
2024-07-15 07:44:00,8107.9820858463845,7582.826194781407,8602.784747843796,2,1,5
2024-07-15 07:45:00,8189.553805021427,7771.271034588053,8624.336511675021,3,7,5
2024-07-15 07:46:00,8333.63169178033,7954.174731720473,8819.64977394406,2,1,10
2024-07-15 07:47:00,8432.60245860936,7987.897391397309,8940.663805530809,7,5,4
2024-07-15 07:48:00,8525.301237125232,8247.993420072744,8933.859136152516,3,9,2
2024-07-15 07:49:00,8195.76275262625,7735.179692469589,8598.833168734898,5,4,0
2024-07-15 07:50:00,8030.162183299342,7581.237953074594,8394.249064403955,8,7,4
2024-07-15 07:51:00,8253.404306324184,7824.964922799829,8773.09808798283,2,6,6
2024-07-15 07:52:00,8326.050350902216,7789.720306643955,8685.982559642938,2,6,5
2024-07-15 07:53:00,8448.676026717374,7966.797069743355,8880.262518567222,4,8,0
2024-07-15 07:54:00,8589.781882883655,8085.11619880733,8934.273568911789,3,8,6
2024-07-15 07:55:00,8771.010357382334,8286.535030034847,9188.981576713111,1,5,4
2024-07-15 07:56:00,8863.449617765298,8527.708803159117,9315.165393805075,5,2,7
2024-07-15 07:57:00,8939.219708673498,8605.53192701877,9350.60225237959,6,6,8
2024-07-15 07:58:00,9068.492719602229,8555.849269863756,9499.446180985364,3,8,4
2024-07-15 07:59:00,8958.896932493824,8579.956078537523,9283.308615690283,5,8,3
2024-07-15 08:00:00,9217.93847177827,8830.332351245488,9653.600405362757,5,4,4
2024-07-15 08:01:00,9271.947383673956,8942.654430960238,9724.711446241989,8,8,3
2024-07-15 08:02:00,8969.07744722033,8426.039301689203,9541.719341556713,3,1,4
2024-07-15 08:03:00,9205.257947255583,8738.979133495031,9708.100317081835,9,6,1
2024-07-15 08:04:00,9418.828729615736,8888.527688637423,9901.562979070733,4,5,5
2024-07-15 08:05:00,9616.33805370854,9219.796154435471,10111.404379055535,8,7,5
2024-07-15 08:06:00,9801.879995904583,9283.474182030854,10446.442817513305,6,5,2
2024-07-15 08:07:00,9877.33974311344,9420.996500291038,10123.578619038477,9,2,7
2024-07-15 08:08:00,9544.791063850722,9074.456823014074,10053.754901520966,1,1,1
2024-07-15 08:09:00,9593.525156073465,9214.09284297333,10073.380110476284,6,6,3
2024-07-15 08:10:00,9683.868853925082,9334.883307669941,10218.363594017736,4,6,7
2024-07-15 08:11:00,9397.53915446019,8846.368598790312,10049.531440740882,6,9,5
2024-07-15 08:12:00,9760.77567462976,9346.076930284087,10307.521665647493,2,9,3
2024-07-15 08:13:00,9831.779189412226,9229.544050316405,10502.721592876453,7,4,10
2024-07-15 08:14:00,9640.82519681619,9107.109544026538,10060.727894217473,5,2,8
2024-07-15 08:15:00,9733.337118078682,9273.680340330497,10187.170608531236,4,2,5
2024-07-15 08:16:00,9611.866230911304,9033.269881766997,10005.695641937536,7,9,5
2024-07-15 08:17:00,9657.442208015447,9329.279700215475,10193.55201405642,9,8,4
2024-07-15 08:18:00,9868.478817518828,9328.080125987835,10197.95116481574,9,8,5
2024-07-15 08:19:00,10393.512219998354,9806.52151399721,11170.675349980678,1,4,6
2024-07-15 08:20:00,10206.915357629841,9736.130061010917,10607.669511117705,5,6,5
2024-07-15 08:21:00,10498.002946980836,9873.093574814045,11088.764183684152,6,5,9
2024-07-15 08:22:00,10277.825624241934,9713.177794405095,10954.937776818595,4,6,7
2024-07-15 08:23:00,10104.320166507663,9447.176718083028,10591.503849779197,8,5,2
2024-07-15 08:24:00,10223.995928082388,9843.519894533136,10720.659469682754,8,7,6
2024-07-15 08:25:00,10409.655505552126,10034.52725640077,11094.847439346553,4,5,5
2024-07-15 08:26:00,10153.758705770655,9634.917798639015,10813.511254545283,9,5,2
2024-07-15 08:27:00,10211.75889975958,9616.700181041777,10628.852544562518,9,3,6
2024-07-15 08:28:00,10674.056816383612,10114.949183303683,11250.654658097012,1,1,6
2024-07-15 08:29:00,10647.67081405388,10284.94206597756,11169.202331944443,8,9,5
2024-07-15 08:30:00,10963.687741419795,10258.568450854782,11613.725675063595,2,7,8
2024-07-15 08:31:00,11100.201714791909,10500.221162816568,11603.484372354613,2,7,7
2024-07-15 08:32:00,11416.684954578164,10800.767262287629,12032.734768246159,6,4,3
2024-07-15 08:33:00,11388.573032037011,10795.837088190636,11749.996083273547,1,7,5
2024-07-15 08:34:00,11743.451542578892,10982.150409416421,12403.321206227258,8,1,3
2024-07-15 08:35:00,11474.937147545217,11020.849190155053,12146.688112330023,1,1,10
2024-07-15 08:36:00,11708.798787185784,11062.86954036034,12206.090974655837,7,4,7
2024-07-15 08:37:00,11709.531321390246,11035.37140822264,12292.648364239049,1,5,7
2024-07-15 08:38:00,12242.921915300067,11778.619916195648,12864.56899682014,3,6,5
2024-07-15 08:39:00,12146.39161264207,11638.697938643858,13022.980450563344,6,7,8
2024-07-15 08:40:00,11896.828254781029,11513.54458625798,12578.931107021952,3,9,7
2024-07-15 08:41:00,12254.330887731207,11523.683157613423,12868.477348850665,6,7,5
2024-07-15 08:42:00,11902.127147648724,11349.524219874624,12323.090424991633,2,9,8
2024-07-15 08:43:00,12035.614731228095,11354.737836676852,12753.831969769533,8,8,6
2024-07-15 08:44:00,12339.973776780473,11715.1481662928,12845.634267535463,4,1,8
2024-07-15 08:45:00,12494.890047750285,11969.909588614257,12909.970881694242,1,3,6
2024-07-15 08:46:00,12451.826068242834,11751.35494713563,13112.519183588147,6,1,2
2024-07-15 08:47:00,12515.793124767886,11965.623745580711,13196.066016315848,1,9,3
2024-07-15 08:48:00,12711.894349941818,11841.601565822375,13439.992948936333,2,1,6
2024-07-15 08:49:00,12388.668510828335,11760.067310446428,13228.885311799488,5,4,10
2024-07-15 08:50:00,12251.163937012034,11531.992438577043,12801.477870450566,3,1,1
2024-07-15 08:51:00,12092.153693857828,11474.081332007241,12759.800153637185,6,7,4
2024-07-15 08:52:00,12086.740987581667,11540.73535107821,12762.932899663398,9,1,2
2024-07-15 08:53:00,11850.316113814137,11355.475717477906,12509.823012762938,2,2,5
2024-07-15 08:54:00,11991.747709916957,11334.529412565515,12562.854241376786,7,2,1
2024-07-15 08:55:00,12176.187991761853,11593.201368283868,12824.023635907939,8,9,2
2024-07-15 08:56:00,12279.262397631775,11787.160307602755,12897.003980954796,6,8,3
2024-07-15 08:57:00,12318.060078061435,11774.137762119411,12980.780529441665,4,6,12
2024-07-15 08:58:00,12320.599164172438,11750.372580428357,13005.17807539052,5,6,5
2024-07-15 08:59:00,12393.462485497066,11847.426819186674,12970.838773769248,6,9,4
2024-07-15 09:00:00,12219.667197805837,11745.715099385327,12748.936330033264,2,1,6
2024-07-15 09:01:00,12550.600019610241,12080.98750481491,13262.268413597281,1,3,4
2024-07-15 09:02:00,12289.67961869154,11521.600250670486,12680.06283611866,6,2,3
2024-07-15 09:03:00,12393.133361316843,11848.305000198012,13162.565123554614,6,4,4
2024-07-15 09:04:00,13101.127801308525,12530.587175480148,13738.217782392898,5,6,9
2024-07-15 09:05:00,13147.925496977708,12579.259521132723,13881.807649773138,1,3,3
2024-07-15 09:06:00,12858.051603442997,12024.402997128556,13730.889522969115,5,8,5
2024-07-15 09:07:00,12400.843757236056,11703.002564121338,13191.55044546003,9,3,5
2024-07-15 09:08:00,12509.06967360613,11925.869143442387,13296.886776741278,9,2,6
2024-07-15 09:09:00,12469.573607964363,11780.226034187466,12926.063506729295,8,9,5
2024-07-15 09:10:00,12704.743841586582,11997.54812468587,13498.35924917236,2,2,3
2024-07-15 09:11:00,13140.863170846564,12614.594708453811,13691.021591167322,2,3,8
2024-07-15 09:12:00,13397.03408685874,12922.689039642877,14173.726609099771,4,7,7
2024-07-15 09:13:00,13816.345815321842,13289.227968986605,14514.001335497038,9,2,3
2024-07-15 09:14:00,13598.11753569458,12514.180970378871,14315.1630722857,5,2,5
2024-07-15 09:15:00,13685.362042360894,13032.372154321698,14487.262224025297,7,9,2
2024-07-15 09:16:00,13631.195720823765,13060.224091225191,14401.855822928823,1,3,6
2024-07-15 09:17:00,13855.641021643663,13040.439468662174,14389.154287292444,3,1,3
2024-07-15 09:18:00,13817.388477542458,13172.704113917236,14653.797873770747,9,6,5
2024-07-15 09:19:00,14259.315693171931,13583.820606641091,15131.220067187805,7,2,6
2024-07-15 09:20:00,14160.418769374757,13350.878589863341,14805.368046889183,8,9,8
2024-07-15 09:21:00,14189.773193159615,13289.260066832949,15093.400891933481,1,5,5
2024-07-15 09:22:00,14463.456125102246,13327.486274822742,15123.1418416726,7,9,5
2024-07-15 09:23:00,15241.353778056682,14366.137182656881,15898.79817588311,6,2,4
2024-07-15 09:24:00,15557.392792731374,14783.765214909128,16544.63974781199,6,3,6
2024-07-15 09:25:00,15700.818210622483,14905.355483966649,16502.814935660364,3,4,6
2024-07-15 09:26:00,15795.623379963277,15157.23215298438,16583.48783688553,2,8,4
2024-07-15 09:27:00,16694.403558195674,16084.41749626581,17350.762294209693,8,9,5
2024-07-15 09:28:00,16918.951423296083,16114.634199656435,18044.730776811924,2,8,2
2024-07-15 09:29:00,16854.196952846534,15949.40025771227,17871.940082387177,5,7,3
2024-07-15 09:30:00,16416.962131033488,15772.992035369525,17168.599348701893,8,7,3
2024-07-15 09:31:00,16769.163856577732,15982.631435857942,17615.171965638885,2,4,4
2024-07-15 09:32:00,16813.485556292257,15918.470146945376,17678.274707961613,4,7,6
2024-07-15 09:33:00,16884.286185935725,16314.526921811434,17642.85338059847,6,2,7
2024-07-15 09:34:00,16282.253940847546,15667.869435298417,17426.534886565718,6,1,2
2024-07-15 09:35:00,16002.032654092252,15098.177954873147,17010.361179102245,2,3,6
2024-07-15 09:36:00,16450.687390590945,15696.000869839496,17137.277487606465,5,5,1
2024-07-15 09:37:00,16910.49628333422,15949.578427055007,17825.365085620128,4,3,5
2024-07-15 09:38:00,16774.014434518063,16026.783489257112,17260.449521922557,2,5,2
2024-07-15 09:39:00,17419.55926037479,16770.027314199542,18829.35582159007,8,7,4
2024-07-15 09:40:00,17452.32389187375,16584.21935241057,18147.362514318957,1,8,3
2024-07-15 09:41:00,17510.77447745749,16636.03907126325,18371.584927455162,3,1,4
2024-07-15 09:42:00,17516.358841073194,16540.26024020941,18273.57207530715,3,2,5
2024-07-15 09:43:00,18246.07699753218,17319.375893144603,19267.581838963404,3,7,5
2024-07-15 09:44:00,18425.4644722346,17559.194157770307,19095.954087153877,5,9,1
2024-07-15 09:45:00,18547.104415981867,17765.35647689607,19261.231254809496,3,6,7
2024-07-15 09:46:00,18721.80098937491,17810.989302631093,19655.879837303113,5,3,1
2024-07-15 09:47:00,18311.877845148214,17537.58115235671,19350.42579728292,4,1,4
2024-07-15 09:48:00,18062.492687596055,16777.455731071816,18776.12139431775,6,4,7
2024-07-15 09:49:00,18127.715647947854,17509.81398252896,18811.177665535164,9,1,5
2024-07-15 09:50:00,18110.00682729935,17395.22051689725,19082.16544323227,9,4,4
2024-07-15 09:51:00,18375.725783817463,17525.29074286716,19660.908342905142,8,3,9
2024-07-15 09:52:00,18969.95549747444,18198.23031574458,19920.20649944795,3,8,10
2024-07-15 09:53:00,19238.585891530012,18263.18356942573,19817.175333779072,6,5,3
2024-07-15 09:54:00,19409.3123422963,18680.770667431654,19986.403347451276,2,6,3
2024-07-15 09:55:00,19912.14704172063,18797.021095437056,20995.46975188714,6,2,1
2024-07-15 09:56:00,20591.32434196864,19500.677460300296,21759.46033517473,7,8,8
2024-07-15 09:57:00,20614.22793983653,19708.36941832383,21908.69829667305,5,4,3
2024-07-15 09:58:00,21281.238033406145,20319.971691990893,22021.792550205846,6,3,12
2024-07-15 09:59:00,21413.762259287727,20513.040201423144,22227.277409857645,1,8,5
2024-07-15 10:00:00,21569.317404970523,20449.94886919118,22531.521714944112,7,1,4
2024-07-15 10:01:00,23271.695839392272,21808.05190483642,24171.4158064242,7,6,4
2024-07-15 10:02:00,23766.708958560084,22180.553990674365,24832.996275275993,5,9,9
2024-07-15 10:03:00,23346.374052204657,22042.43876780361,24581.95965578798,1,7,8
2024-07-15 10:04:00,23387.484074105847,21993.64275711272,24894.652153480205,1,7,5
2024-07-15 10:05:00,23016.597002354552,22093.346766165745,23806.56904007365,6,4,4
2024-07-15 10:06:00,22617.20387280508,21676.314225551247,23454.4118491888,1,9,4
2024-07-15 10:07:00,22142.325619661668,20900.809266670858,23360.77722935721,5,4,7
2024-07-15 10:08:00,22435.485447155526,21146.9914084503,23819.71221539809,2,2,10
2024-07-15 10:09:00,23260.923886140783,22269.448378544726,24535.89805150878,1,5,7
2024-07-15 10:10:00,24278.407810238037,23364.0211024124,25446.822048450496,1,7,4
2024-07-15 10:11:00,24254.539001235673,23387.300312713014,25272.322836110005,2,6,4
2024-07-15 10:12:00,24491.095187137937,23439.896542357965,25824.653213078163,2,6,8
2024-07-15 10:13:00,25281.925261280423,23774.096694254466,26777.87801147941,1,6,5
2024-07-15 10:14:00,25174.28072631222,23985.800808602595,26293.27384583163,4,3,6
2024-07-15 10:15:00,25896.605330046885,24382.96081936606,26856.731486717086,3,3,1
2024-07-15 10:16:00,26044.296985482026,24741.220950124174,27931.11973592571,3,5,8
2024-07-15 10:17:00,26265.05629435273,24855.566284262153,27445.87381760481,7,7,3
2024-07-15 10:18:00,26847.050049124606,25541.823701882422,28514.18837189839,9,1,5
2024-07-15 10:19:00,27586.560568821096,26361.892675966832,29345.222333468595,5,7,4
2024-07-15 10:20:00,28649.73538546591,26938.955871996488,30217.064774171056,8,4,2
2024-07-15 10:21:00,28473.5253438324,27395.996688372135,29709.93532447433,2,4,2
2024-07-15 10:22:00,28816.71960111281,27633.352207389304,30825.759819958002,9,7,7
2024-07-15 10:23:00,29004.046890489906,28118.177861538985,30030.349945230628,7,6,8
2024-07-15 10:24:00,28642.427807841017,27109.68659673295,30268.75785822727,5,5,5
2024-07-15 10:25:00,29099.67205592556,27741.241913922007,30399.733648029513,2,4,7
2024-07-15 10:26:00,28669.324874572663,27457.360842713377,30555.67676597973,1,3,5
2024-07-15 10:27:00,28782.968448154686,27115.581739837813,30233.99022789382,9,2,2
2024-07-15 10:28:00,28764.269337283753,27594.721459523727,30486.40791277076,6,7,1
2024-07-15 10:29:00,28466.34162836767,27215.77650270913,29820.78819696573,6,1,4
2024-07-15 10:30:00,28412.274286620395,27352.868177753262,29590.24168961092,6,8,8
2024-07-15 10:31:00,28494.450765375575,27177.60498623076,29703.900521795134,4,2,4
2024-07-15 10:32:00,28142.902863865293,27113.990342485384,29621.329547260553,2,7,8
2024-07-15 10:33:00,28719.35796526978,27367.852216960346,30137.756149531106,9,4,3
2024-07-15 10:34:00,28492.955034643404,27454.437638289182,29986.548429972692,9,5,8
2024-07-15 10:35:00,28850.628902359676,27012.129865798677,30081.621189648336,7,5,5
2024-07-15 10:36:00,28606.14188485312,26946.895763616423,29871.770453856843,9,6,6
2024-07-15 10:37:00,28463.227898289693,26776.415101634935,29263.05415684165,6,2,5
2024-07-15 10:38:00,28241.097264366716,26817.17937063062,29442.17504560316,6,3,2
2024-07-15 10:39:00,28124.945405402137,26601.057605282942,29477.673136075326,7,1,5
2024-07-15 10:40:00,28102.688453289305,27203.561133642736,29354.816185679505,5,2,6
