Date,Open,High,Low,Close,Volume,Market_Cap,Sentiment_Score
2021-08-04,32372.490874968,33476.3389389118,30848.735398037334,30842.696075568878,8380.607518500845,258480530.62174904,0.2164227535328933
2021-08-05,33253.996981592674,33665.90220967189,29107.02365729844,31915.134942164503,1374.2106386193439,43858117.97049442,-0.110852997861143
2021-08-06,37464.91405118024,40867.41056155381,36057.30805910559,35472.88259205652,5483.169491932382,194503827.6196636,0.48473987417956366
2021-08-07,36496.328990472146,39768.88506187782,32132.559792641507,37371.28746188627,7203.793708924212,269215045.5123346,-0.5433374952627783
2021-08-08,38492.23410494178,39858.53173993283,37929.332152882096,39421.838301175296,3270.807343627184,128941238.21476755,-0.883084025526246
2021-08-09,36576.12892300343,41330.446734255485,33057.69903569945,36635.86232265647,3769.938147638342,138114934.94180885,-0.4001412050538675
2021-08-10,35683.08603335472,36438.37549225922,32979.59365013016,34328.53723757625,6522.741126904454,223916161.66600963,-0.051382670263139474
2021-08-11,30936.747678280924,33098.421683493936,30454.07532730372,29270.965028323684,9081.417640993632,265821858.17712638,-0.6639598956146429
2021-08-12,33677.158030594335,38395.237631432334,32467.68888930014,31753.673896343484,8289.319782726094,263216357.2031932,-0.29040542068722264
2021-08-13,32652.023676817254,34750.66026144787,32590.00349543068,31315.016384678136,6248.171971896251,195661607.67421782,-0.20003396341286295
2021-08-14,32439.896433790836,35632.52617211126,30096.056606468308,34003.31857372342,7571.995459815243,257472973.85888508,-0.8852163126234529
2021-08-15,39730.10554752446,41718.07753733843,38223.77924372446,38696.252914331184,4283.402231870188,165751616.09825948,0.16661449636840908
2021-08-16,33930.97724666761,35302.05325841096,30939.189825178815,33348.06255553647,6768.689752888819,225722689.298355,0.768686855942575
2021-08-17,38920.465551771136,43840.35379157028,37434.27651322805,37341.84748969647,5195.634320148013,194014584.3951999,-0.6965141740938952
2021-08-18,36311.38625997263,38358.056291547844,34811.790702437705,35200.83147896531,2709.425228118048,95374020.85984054,0.19561602680302803
2021-08-19,37948.113035416485,42418.60905381216,34232.14704175847,38025.011318537305,7315.644464895315,278177463.58003914,0.3294784098216925
2021-08-20,35026.37093105192,36176.14396050735,34785.65675116015,35457.38166343453,6008.181736139398,213034392.9215713,-0.16133063916142332
2021-08-21,35769.03884626359,36834.56236638901,31254.563870303653,34750.448102928436,4227.594237582322,146910794.1533438,0.40219517472853994
2021-08-22,34925.17693818864,35080.8473526112,30663.857566232735,33156.10557508911,9202.052710707676,305104231.1837586,-0.17853691301797592
2021-08-23,31952.429877980445,35210.76400485987,28613.40646184841,31516.56135449004,1188.4070604405995,37454504.03448531,0.009274575954869801
2021-08-24,37224.52115261505,39067.152871233855,34258.41330207813,36161.33463632039,3841.958361245464,138930341.95980632,-0.985293910891146
2021-08-25,32807.72362440856,37129.51487360674,28346.211133710298,31685.939317327764,1511.9325799988192,47907003.98173339,0.3834402282693776
2021-08-26,30243.15966431454,32609.209197772325,29316.508766670966,32082.61087516836,7898.745845994645,253412389.3788987,0.32268535788944885
2021-08-27,36454.722959071674,41295.69009864528,36059.87714811753,36919.92490277457,7318.967087024133,270215715.2188097,-0.9231982453473109
2021-08-28,31771.10679407049,32698.734372586096,30573.5559445228,31998.620566758873,3982.1699686268535,127423945.85843277,-0.26349978520973383
2021-08-29,39404.585843529145,43747.7016833072,35431.6944500282,39067.68625762243,7080.966119863658,276636962.77168745,0.9580636815833348
2021-08-30,39539.285770025876,43422.27003398458,39365.93443639346,39255.063103746455,4563.4350357635485,179137930.29874557,-0.1585268748627664
2021-08-31,39148.64390220449,43003.253125424744,36234.609726787035,39312.26391755681,7806.284122801909,306882701.6510221,0.0038908102636834307
2021-09-01,33701.58700255444,37925.50314313888,28724.399421597893,34487.30623069887,5087.652964630355,175459445.78673005,0.8198603163194371
2021-09-02,30154.566165288674,33959.686120003666,25876.085696100978,30963.15055001599,4710.51755048499,145852464.0841593,0.4345237517315128
2021-09-03,39283.18562587725,42414.28723403433,36675.95718065931,37969.961256699055,9412.569239394708,357394889.34581435,0.16414026224844713
2021-09-04,34281.84148317314,34938.06587158508,33963.63693673993,34282.29249147965,3257.911899016302,111688688.63354878,0.595609362682145
2021-09-05,39666.5481904367,39829.17908789295,35509.68061850815,39314.38057057311,2084.026059969089,81932193.64061679,0.7287325329119465
2021-09-06,39636.19977089253,44240.43900997096,36641.307230006474,41118.307635970064,6260.888019335123,257437119.6533809,-0.08622385652546627
2021-09-07,38530.094554673604,41613.34612727729,37955.42956937577,39055.770239547106,9723.89631055761,379774260.13831776,-0.049783270136329216
2021-09-08,32944.488920695854,36927.175375576735,32475.202496579073,33074.505186359784,4400.552923544679,145546110.4926292,-0.22789812869632842
2021-09-09,33850.97728601925,36258.589043582004,29302.84318883629,32312.55585473492,1558.3308726590337,50353653.362952836,0.9334122800369211
2021-09-10,38511.366715168566,39097.90765998054,35165.36540047817,38933.91827246221,4053.7474057861073,157828270.194082,0.3943325085807008
2021-09-11,33169.22005156278,33795.14901257553,29022.786054979,31638.03567428371,5553.384888876026,175698189.22728777,-0.8335538675838554
2021-09-12,31694.927466860925,35122.75390300578,27300.032965449587,31043.753769123934,2457.3070596899233,76284035.2961439,0.7259192466260369
2021-09-13,35568.0126245835,37719.54209908081,32709.150864341886,34139.380483840825,6922.919962508428,236344198.6592523,-0.03888011832746385
2021-09-14,39361.54774160781,40364.17137510949,36774.3159828326,40129.84232970528,9979.744501091805,400485573.3195574,-0.8624921871550251
2021-09-15,36960.29796674973,39418.27070045691,34808.16091514478,35785.306422094334,5065.655283832994,181276026.56066495,0.0994345103266221
2021-09-16,35700.61170089365,36021.65638626932,34115.87876193805,35268.049193645755,4192.557010571914,147863306.89601466,-0.16567144204859585
2021-09-17,30971.764937707685,33881.62194727968,28798.785133414127,32554.4640481828,4606.337501510199,149956848.58670995,0.7554988097252497
2021-09-18,36150.0722669917,37495.03928916719,32280.67398834092,34967.337800587586,2036.3156055568102,71204535.64811304,-0.5920107927812253
2021-09-19,39900.53850104263,43888.33400422857,36890.92134596698,39931.75875687775,8949.462412836014,357367774.0731128,0.6529292189843658
2021-09-20,31400.84015236524,32952.64994698311,26938.223702591007,31077.926797029326,4733.430899692168,147105218.99942985,0.11537738237090545
2021-09-21,35183.29652363737,37459.39726904638,32966.396451741435,33255.79268782029,4485.469702823571,149167850.5445996,-0.8907793935730619
2021-09-22,38773.730719279556,38831.83341882006,35738.28282568578,39944.763173570806,6937.212456374269,277105308.6546156,0.9436906026509693
2021-09-23,37407.68617754205,37769.92061651484,34251.148412082104,35683.869802800444,4978.300788380111,177645037.1717347,0.025230488206399837
2021-09-24,36970.15740995268,38932.6251919861,34011.671598421046,36867.177493860494,6834.101219270615,251954022.66185817,-0.418246291536835
2021-09-25,37024.84083987109,39424.535013456705,33511.67197444351,37267.55401962689,1553.0166111770877,57877130.45042001,-0.06118631602148383
2021-09-26,33594.91151219755,36595.01425279407,32407.744170323516,34108.617338655895,8323.510093500048,283903420.6936331,0.715715567034978
2021-09-27,32935.918442644936,34394.23133619145,30374.09955491598,33690.44495987644,9464.535575914624,318864414.8911441,-0.390193751229873
2021-09-28,38093.61155478514,41568.52098541785,37572.4875407434,37106.701088876,6838.888475434474,253768590.43810588,-0.6146472070265994
2021-09-29,38101.13394679181,42401.74593273783,36178.57730856774,36141.0490534256,9591.093359729297,346632175.5899611,-0.7418575061382371
2021-09-30,38670.723185801035,42569.97813026778,36232.38784269471,39564.49783522068,2362.89082932967,93486589.10187653,-0.4042812032195775
2021-10-01,39132.40552556471,39330.4996523065,35871.28422783735,39275.03192295502,5296.745705323183,208029856.6643429,0.5600961740800869
2021-10-02,35113.42398860938,37515.958724898526,30360.76872567836,36457.89480143837,6416.2606055090255,233923354.17426133,-0.056747269609476625
2021-10-03,35015.162946872,35539.81383896287,32011.907614130218,36300.716398474775,6235.62982679068,226357829.90819886,-0.54503679261292
2021-10-04,37982.95178966775,39193.17686898039,34264.98220878495,39356.256460819284,4613.1560118013895,181556551.09422576,-0.6676300007805016
2021-10-05,36499.63930777765,41432.952274113384,33968.30901030164,36440.017947695815,4042.7596842963526,147318235.45398015,-0.3345410469792418
2021-10-06,37019.66877257703,37732.146487084596,33849.148615695376,36354.182355924495,2141.4162029537692,77849435.14211275,0.8798487457714177
2021-10-07,37957.92669436101,40452.367461617796,37603.26561369214,39124.15950472649,4525.682055060504,177063506.58986557,-0.31394657481995125
2021-10-08,38900.05341817567,41990.83208976626,37628.09551396643,38705.229870292686,2463.947335949366,95367648.02621548,0.9762481519092707
2021-10-09,33379.95156851536,36892.27642123588,31570.686102489668,32113.7203541291,7609.291088429965,244362646.10700655,-0.029539088469287655
2021-10-10,33755.82952639944,36554.072943834006,31393.36275136687,35175.72560464533,2879.4784194513095,101287742.7671171,-0.6416721634196982
2021-10-11,30939.81939840869,30988.67363550461,30711.57567089677,32470.05890549808,1527.0877475608047,49584629.11716371,0.7822801835870188
2021-10-12,35782.80140996174,37415.1079511817,35082.680922195155,35648.04043452242,5971.295240355109,212864974.17465022,-0.07928925373034623
2021-10-13,30359.42273796742,32947.980954890976,28975.35119901089,28662.22164720657,6357.067594474614,182207680.41910568,0.41934268700904886
2021-10-14,34655.9801813246,35095.312677048765,29798.31672681935,34207.284540992325,8847.21755152455,302639288.18106174,0.9674231664183035
2021-10-15,35426.44634707577,37179.581003121675,33769.71131156052,36640.59698492618,6192.834511759137,226909153.53970864,-0.899649299360052
2021-10-16,32865.412521282844,33031.42806523968,30455.20723072243,34472.50863546776,4109.327683511012,141658834.05580008,-0.8066108804248657
2021-10-17,35908.332605690106,36301.22509146521,34927.84404199814,34722.22357568049,8227.106933736884,285663446.33424324,0.44091348292551236
2021-10-18,30305.002499390495,32289.618880398477,27251.102144011653,28572.896947491583,5862.51003868679,167508895.18903252,-0.436349993409056
2021-10-19,30373.481887492144,31037.060657707447,28970.065809912274,31882.8837000235,1713.5225616807256,54632040.55143292,-0.6313972060998019
2021-10-20,38226.005606596584,41063.70984790438,37191.04271440445,37783.62536251209,6092.6550428192195,230202595.60090142,-0.921276240360541
2021-10-21,33601.90641411263,37049.23125979896,31019.043271882732,33768.95027118288,9172.166908794961,309734448.22208625,-0.9563065760275964
2021-10-22,31270.605126518847,35273.53862206426,31243.07613071674,33142.86837472188,4566.813629483985,151357303.01387364,0.5489712062395817
2021-10-23,35222.43260054804,36223.18382177209,35184.11243730191,33488.69151220493,3666.9322170982005,122800761.81456731,-0.7311331452609
2021-10-24,37699.935530986106,38537.34844228145,36604.59148547682,38293.207560794486,2291.2251131621806,87738358.82682422,-0.06455876805769822
2021-10-25,32158.21027496843,32681.049476640434,31974.603462464325,30454.631965267898,2363.009697418216,71964590.66523083,0.21179363035896603
2021-10-26,36228.90475819,39411.05600590818,35688.775987536545,35730.780472056,4894.94335907637,174900146.58630618,-0.1432963988623075
2021-10-27,30853.47464993768,34385.85328237219,29159.171403243923,32068.73283071147,6361.118417453766,203993007.03384295,-0.9457866953275338
2021-10-28,30516.817211686077,30674.74793581429,26503.888813787013,30250.706142708616,1725.5386465264157,52198762.53395776,0.5670030051758177
2021-10-29,35313.54631568148,39994.60754689993,32453.303098834975,37302.27573129328,9456.117301226492,352734694.91780347,-0.978973550916693
2021-10-30,35406.351216101066,35666.20763435843,32843.01258631898,35642.58835588748,7796.2025570067635,277876838.4785094,0.523779788754968
2021-10-31,36374.29901498207,39080.78069148742,34906.85489894146,35658.947625525885,6279.615264552964,223924471.827147,0.7866089875762454
2021-11-01,37260.913337226615,40806.215934481195,32602.144740062533,36141.358640845625,8455.948038450917,305609450.7060097,-0.13432015788565543
2021-11-02,39758.52079462535,44113.366413355776,37773.44558843939,39160.60293177,1721.6808113090196,67422058.62692015,0.07108494619559647
2021-11-03,35163.003483011955,38733.438143674095,34727.5396490331,34653.13657805016,5291.54989959812,183368801.38034123,-0.046033214764692465
2021-11-04,33229.56472941246,37238.205144761414,30144.232148823452,31504.419440308302,6670.838141754971,210160882.8362554,-0.2215827627531224
2021-11-05,37951.86194768704,39649.11291040107,37382.66998030403,37430.15874539413,8457.876155064603,316579647.13295186,0.7748490707407205
2021-11-06,32708.322512620744,36782.4480813533,30982.206798612282,32565.276591577644,8051.226040443409,262190402.9083521,0.787867021339981
2021-11-07,34389.714207056364,34790.28843897974,31852.65451346732,35280.665216011585,3493.6232474205967,123257352.18312128,-0.32836727071693095
2021-11-08,30784.56381342266,35258.647093725296,26413.451189996784,31411.481752309093,9467.921526032838,297401444.24727494,0.23013950802939598
2021-11-09,30253.507434154577,32991.469314923255,27785.774532453983,31088.570055071195,2119.1125728778334,65880179.67649469,0.8538151242917282
2021-11-10,39626.48414677925,43712.97299659172,36115.19031662093,37659.93887428668,8876.202567590368,334277246.1312397,0.9241169978827031
2021-11-11,38359.80120512206,40621.39262771356,33395.717010126704,37230.4708034442,9738.462246441566,362567534.33658636,0.017918080844095075
2021-11-12,36959.74206093698,40177.630536919605,36302.29646144707,37606.479214536404,2594.38170900363,97565561.81421845,-0.09435038943134644
2021-11-13,34089.529444142696,36721.54274882326,32715.8718165451,34025.486916861686,7498.594577834067,255143331.70294303,-0.44261136814294844
2021-11-14,31732.943200708458,35390.890809485114,29760.062822720225,29754.19710338184,1362.5696690019863,40542166.49857485,0.91774374638082
2021-11-15,31564.370426710862,31972.52033686381,29455.229534016704,32782.34899643815,4648.805426252395,152398761.8999414,-0.7143713910542653
2021-11-16,32502.428981645953,32804.18940159877,30447.323605318226,33593.6672748073,5646.549692779066,189688311.62988535,0.15965915209545
2021-11-17,35492.2666470612,36727.78281711193,30954.21163427843,35685.943299035454,6225.807033186707,222173796.77703696,-0.43489946496272225
2021-11-18,37145.959227000625,37943.682627566566,33575.79600466634,35411.812530105715,9423.435234237035,333700921.9043947,-0.44198341930440677
2021-11-19,36601.97376717731,40960.89160013832,33562.44769672379,37668.03396530765,7050.256185647752,265569289.4650999,-0.19006282524762308
2021-11-20,32799.33896945943,33895.40890624965,31252.47538014552,33134.19332038489,5331.501560973133,176655003.4092176,0.9975858716313091
2021-11-21,39548.652806631944,44427.9790857276,35429.70088552547,40676.49271526378,8287.075326393004,337089159.14486724,-0.8900673863203559
2021-11-22,37378.969166957686,39063.44812581322,32603.666609532742,38385.957136541045,9554.79538858968,366769966.2348235,0.1570836364070629
2021-11-23,35543.540525114004,36454.1301035575,31437.54911236287,36755.54881294535,1198.5953381406175,44055029.457996204,-0.8348556839294456
2021-11-24,36117.207462343526,40065.69999805592,36109.38193638616,36189.23972796203,9842.691450304348,356199520.4634263,-0.6909583400189621
2021-11-25,34196.0006242779,37489.53950178228,31013.993773360864,32757.29869705196,1775.1892515731229,58150404.5575769,-0.12087411645420265
2021-11-26,32477.309895011575,34968.28847727727,32221.63298780107,33161.939788530326,8329.481013418852,276221747.8367025,0.020920262692882607
2021-11-27,33559.72678651262,36336.544541200776,32271.690684844012,34041.6219267205,3523.0127729627125,119929068.86020386,-0.482415183270952
2021-11-28,37578.46110464369,41174.46999600501,37280.83760290483,38547.47385344004,2189.616919784846,84404200.96445626,-0.36708573825116764
2021-11-29,30143.93488629756,31286.208592954055,27124.95762155062,28823.4589105005,4958.700757424514,142926907.5310932,-0.8260659594881339
2021-11-30,31160.726405069163,36142.39598535287,27727.77683760613,29940.62720467032,6795.609215028522,203464802.1357913,-0.39356043231149895
2021-12-01,30460.026420217528,35333.992230951444,29887.588229888002,32021.66448909484,4428.566605211276,141810073.9996852,0.9331168787610882
2021-12-02,30407.2880231897,33658.91645492439,28488.0936079648,31407.199216997982,1491.0886745442906,46830919.051622,0.8894147633449634
2021-12-03,38554.605840110074,39552.3180947558,36273.423295332366,40187.519794911364,6395.150256928449,257005227.54174456,-0.33024341972603
2021-12-04,37036.57859380024,40437.719805956694,35191.313484995655,38071.43987845592,9121.629484996072,347273568.53157884,0.14170787255752315
2021-12-05,34741.738290873254,35102.730335769134,34136.61328844729,35130.35951483446,4448.938293525265,156292801.71085668,0.8191907822218887
2021-12-06,30978.341606510014,31131.604117539046,28883.602655572635,31594.872554621506,2946.9949986774436,93109931.4023208,-0.9876323547182067
2021-12-07,34916.158751168325,36204.57319372439,31160.268512126233,36472.670446928365,4983.196113395339,181750469.61628246,0.6213671406751837
2021-12-08,34734.717707805656,37047.83249150224,34379.67938513938,35049.94472585342,1435.2643994390278,50305937.86732313,0.896739105577838
2021-12-09,31732.018699100154,36073.38122614205,31331.118628690638,32261.583996413705,8384.388260322474,270493646.11893845,-0.8173485313328859
2021-12-10,34338.51649237973,37974.36184121127,32564.660033199805,32964.42335639413,8437.06729855168,278123058.3158461,-0.6771046279341579
2021-12-11,33985.04734397373,37698.57994997364,29276.41878587911,33880.73222443814,6292.004170866656,213177708.4681811,0.9214926055427108
2021-12-12,36158.50098052216,38285.96765276254,32815.637746907596,37024.08942835456,4177.926000445505,154683905.86554208,0.0750802872806926
2021-12-13,36350.93650867644,38080.61147141125,32957.58672531362,35434.7073019419,8198.05028001205,290495512.1188298,-0.9716067310565526
2021-12-14,30453.040097720444,32308.233912643456,28643.44014353112,29262.056819818583,5992.183223095305,175343605.94897845,-0.4847360024729417
2021-12-15,33746.12614626471,38684.373964945,30777.822190222018,33001.43337916237,8433.390776950146,278313983.8859626,-0.10011265146228077
2021-12-16,36258.599157142366,36459.14511420478,36207.94323700365,35224.6016691137,6683.129133247186,235410561.6218812,0.3858178220495354
2021-12-17,35031.362585800875,39366.52006641312,31850.882353753164,33891.01313394646,8059.649258915176,273149678.88889605,0.46632075627359915
2021-12-18,38564.89841188322,41458.27545474519,33998.463674002036,38264.30178335557,6387.06693895984,244396656.8628524,0.9908430258509122
2021-12-19,36586.93631618945,38780.0134121374,33524.06897446536,38218.29037172359,4727.269613940996,180668162.77102268,-0.42497760123248196
2021-12-20,31629.344270814297,35255.63257288998,27260.851303482574,31657.582857769172,9621.512739335238,304593836.76258695,0.07644020373695048
2021-12-21,30705.6874740043,33139.03218112781,27085.82219667383,29457.368997265592,5870.024423909603,172915475.47806656,0.06664709571921001
2021-12-22,36424.19278206315,40791.30897247146,35821.4007000447,34732.07945958665,6445.805666864845,223876234.6026037,-0.188709481105525
2021-12-23,30265.113105416218,34768.62242547251,25752.84656898701,31049.73768596792,2984.388754732743,92664487.98740412,-0.6616762123151596
2021-12-24,35857.755812734635,37966.36044710191,35525.53659095576,35388.950870480185,6630.857104845489,234659076.31255147,0.9549131263676851
2021-12-25,39402.30241424958,40786.44140042484,36732.46505151076,40689.62620059102,6144.468845346495,250016140.51832598,0.7066343733331721
2021-12-26,35754.74177875879,38716.4934217256,35044.0561597915,36392.78485332187,2663.5455815232244,96933841.2953908,-0.0033339434115255973
2021-12-27,33881.699262065216,38443.51599014867,33823.166208410694,35066.66506423069,1536.2838761782934,53872352.12952227,0.20649084536805962
2021-12-28,36432.882184423535,37486.193129451865,34322.71088378534,35520.66634209733,6439.23387743294,228725878.0590251,-0.5454778928806754
2021-12-29,34582.52890491517,37697.361822732586,33107.325366644385,35351.9645947594,7873.230424152885,278334163.2010353,0.08757414078349379
2021-12-30,35456.16789315935,38613.96899362195,33026.16542417133,34512.415831934224,5710.612338298074,197087027.67431736,0.38994026624295164
2021-12-31,39414.64808776525,43080.21319984166,36528.648654092496,41170.92200556642,3040.9536278768114,125198864.63586046,0.030334056773177576
2022-01-01,33861.026378007744,34518.86480364404,33642.33101646301,34406.52350414124,6998.697790237315,240800860.0181815,0.9805703411698825
2022-01-02,39611.90563823914,43191.030461649585,38996.88916262041,38909.95283894051,1720.9515394864202,66962143.23951867,0.22268331249545237
2022-01-03,39053.50641956064,43598.66902288885,36260.29443730851,38131.55386872973,4976.5033432175915,189761805.3098152,-0.2580525748156619
2022-01-04,31957.911347892965,32856.32689224417,30242.074582029672,30721.61768817954,2470.3008255857817,75891637.53844067,0.5443040552316762
2022-01-05,30693.613008751654,31881.329633371042,27047.745571004416,31472.176844326565,2660.1314595389504,83720127.72376639,-0.6590749768367159
2022-01-06,31007.780013774267,35864.755483982466,27746.321770814568,29882.642465765977,2820.645542423833,84288342.26690795,-0.23096837258746694
2022-01-07,30182.218256515498,31087.103020062947,25954.196441565964,30563.431320225456,4480.363513395801,136935282.5313166,-0.3060820992448283
2022-01-08,30944.429607559283,35216.355074407176,27481.965474213157,30002.96971526071,1460.3518505835787,43814892.346684046,-0.13638580978444548
2022-01-09,36830.06773416357,39291.45701640374,34680.41234721283,37477.94351333904,4580.140968361884,171654264.49539667,0.5635596518574526
2022-01-10,30711.88648460229,31948.041856618176,27347.05337263013,31971.64539876445,5605.367024032307,179212806.82228848,-0.031653935673185085
2022-01-11,33189.75630293761,37543.505809300164,31812.850431660518,34301.857275516224,5349.648564696927,183502881.5404042,0.5880289005319255
2022-01-12,38448.753109694546,40675.27938470787,36917.18561580348,39492.15843341767,4445.056903627365,175544891.48360887,0.1529778062797318
2022-01-13,30232.71935735826,32806.80612700671,26287.793557754292,28983.60898012727,8552.319472636773,247877083.46803248,-0.3158611306848893
2022-01-14,38144.68482588936,39940.85167288819,35912.58724388145,36498.224613827435,2307.940231784537,84235720.97496098,0.6199574873669449
2022-01-15,32818.547747734,35783.30200490864,28826.64604514224,33614.34306168355,5551.270694032366,186602317.53747407,-0.5234206588938168
2022-01-16,31181.64827621656,31999.267639141675,27069.53640787517,30655.03713139397,1558.3727526089888,47771974.59578118,-0.551234040400409
2022-01-17,36967.37165364151,38922.77933690031,32679.55996533509,36696.7565592549,1640.4011099011877,60197400.18957543,0.009005848109671533
2022-01-18,36289.42846779884,41136.490079475276,31706.252288592805,34414.02483897241,6164.792647093866,212155327.28420278,-0.47830150807582217
2022-01-19,38774.72013527053,40065.38729877617,36619.79403270405,37813.02593237073,6094.165823990388,230438850.33871597,-0.9818259300975674
2022-01-20,37350.710438038856,40634.39376074532,35756.376346433164,35485.41605353671,8902.301615600114,315901876.6636421,0.29659505459760305
2022-01-21,38034.80930384849,39660.759624971965,35123.815570877916,39551.55239425348,6020.863080940659,238134481.60445088,0.022187642944796027
2022-01-22,32820.345725713065,36687.71135414607,30964.483608524926,31793.932458587187,9638.119183643652,306433710.3525798,-0.10896437101367762
2022-01-23,31774.39543779723,32428.76374138898,28769.024603796064,32003.744116089263,1438.253635599368,46029501.32775726,0.9339370292366307
2022-01-24,37506.147516408586,42355.25274180131,33978.21820318946,35662.06479905311,1882.0691630266697,67118472.44815674,0.14239836792582738
2022-01-25,38068.347392672644,40337.29509959084,34626.32230021196,38735.73695789528,1396.5927541334327,54098049.56141516,0.726863155578769
2022-01-26,39905.051420006734,41085.30373673905,38032.286984906124,39197.16080302311,2667.49165300186,104558099.26343583,-0.7210995275896797
2022-01-27,34126.17676911427,34493.66050576433,33291.8757606205,35717.85351694493,5871.430998475103,209714912.33838344,0.13841292625885537
2022-01-28,33720.18085792783,34568.97038336554,31567.53416561679,35272.65361366397,6810.149632846852,240212049.05662787,0.7359592534618058
2022-01-29,37764.12960741997,40362.99935020006,37051.158887010424,37065.29208086696,1410.2664215380191,52271936.82614572,0.166211514559796
2022-01-30,33408.03540253018,35093.05128468661,28957.550226611136,35011.87898529205,9513.738008610393,333093843.85524046,0.43602835625400305
2022-01-31,39307.57325603565,43451.9900854487,37578.185952346365,41292.203950030766,8579.488389853428,354265984.3807488,-0.25591286437558525
2022-02-01,38584.12751843012,40738.56513673915,37811.8287823135,39885.79017492591,3669.512339413838,146361399.21416187,-0.8151009659258668
2022-02-02,34289.94027375018,35533.51163668833,34162.70147422142,35669.42566477109,1694.6877720382117,60448539.50971353,-0.08419940974585716
2022-02-03,37508.710677914976,40594.43561093513,34279.59874648255,36504.745622351336,2528.9836589715155,92319905.1538385,-0.21104121832228495
2022-02-04,37545.42874084682,41079.31482527405,34360.91715357311,37852.23833627785,2142.499723794754,81098410.1804885,0.7341203647578947
2022-02-05,31031.238688359324,31866.448227864075,29328.217855452865,29300.262344228795,2109.554013690522,61810486.030453116,-0.5120093952950555
2022-02-06,39025.529066795665,39863.62514823725,38666.96962255741,37405.200814082345,5667.055197991605,211977337.70536518,0.9334684550702161
2022-02-07,35052.52372447857,35235.88085914628,33004.37925000241,37048.09417261173,3212.6269824406027,119021706.9869329,0.9162762396089923
2022-02-08,38264.574661077415,41946.58473640562,36708.487185760445,37571.13165878106,4223.257448762301,158672561.6363762,-0.5047367138571226
2022-02-09,33200.49601030612,36519.51864841514,29814.89281163107,34193.2316585015,9905.548000458903,338702697.4840976,-0.30389608904535903
2022-02-10,38955.232284962,41328.38666371107,35926.33603769855,40181.89249706927,7158.828240328103,287655266.75784737,0.79111148174777
2022-02-11,33892.01678734163,38112.86903218761,32069.04814635393,35324.10987137054,9540.826003423012,337021186.00854355,0.933244441792215
2022-02-12,30108.376514802985,34136.72727955325,29018.913743528035,32098.88970441161,2283.0089952980406,73282053.93425137,-0.11312179432791192
2022-02-13,39053.81976419264,41980.5915861764,34113.63993341468,38019.80570522011,4439.255273493123,168779622.97408232,-0.35800590871820437
2022-02-14,30912.866767861335,35254.22317042763,28642.85866188076,29074.270075300134,5992.586229541189,174230070.48720506,0.05218802650308407
2022-02-15,33193.13637590415,34222.34242608799,29751.765197002962,32837.902447882494,1690.822556998642,55523066.183400646,0.3755384127314696
2022-02-16,39500.61967050805,40060.21776749669,38797.85483261625,38020.94234982384,1037.6869926516208,39453837.32476935,-0.4530509692500404
2022-02-17,39506.07146937556,40854.819526960506,37078.12297107857,37595.77502602378,7033.9090041722575,264445260.47438315,0.4729463492381456
2022-02-18,35734.378881232864,36019.81316167944,35596.695281885535,35176.08618979881,6776.3756512129185,238366373.96151963,-0.8966852857707179
2022-02-19,36318.37212169799,38974.21976170315,33791.09653214574,37453.325125998934,4697.099289996506,175921986.8573379,-0.9014110144711671
2022-02-20,34484.455219783194,39167.483681258,29664.36818419468,34749.177984683476,5406.796684288293,187881740.30933037,-0.22742458970890955
2022-02-21,32932.107716980645,33128.82542032319,31011.074152051642,32183.219673822063,4738.987005328807,152515859.82388514,-0.2930536158785588
2022-02-22,33286.64545369916,33897.19502374929,33091.6653908246,33904.013475670035,1216.0454036039996,41228819.750816606,-0.36873356926569545
2022-02-23,36725.18456077039,38986.17970218756,36570.40560617367,35653.25728200563,4018.3444559571617,143267068.73596162,-0.01796047466217998
2022-02-24,37523.7452943768,42193.12038201632,35583.811494642454,35581.27107866514,2593.7402985756084,92288576.67127657,-0.35853283537685754
2022-02-25,37915.79043725849,39496.57096214224,37115.66575494252,38973.2039830042,1885.8177019123186,73496357.971389,-0.6154841630638161
2022-02-26,37896.18142794554,40432.355471387506,37779.42094630461,38391.15376740158,9610.483905004148,368957565.3761522,-0.38106090182279817
2022-02-27,30912.061030486904,31119.925325738866,27130.99296073602,31961.271528490743,6394.237525379491,204367961.76631862,0.9498085456204699
2022-02-28,34944.20304702582,35685.91905183626,32651.588002616365,33099.95511377648,7557.906558129424,250166367.82820082,-0.1777731660103028
2022-03-01,30575.587600166444,35508.73821496068,29129.36374030317,31924.066111489054,3838.2736893950573,122533303.01423681,-0.11057444628332846
2022-03-02,35495.28882323735,40320.88230541758,30994.872908154946,35973.393623382566,4538.324165446136,163258921.59410304,0.15308997990228002
2022-03-03,34415.30501373377,34440.004918405815,33834.610212731146,34668.88641658433,3132.315945070511,108593905.72050557,0.9666815368284531
2022-03-04,38877.041827583,43636.1007546992,34097.44768280641,39375.49802004113,1872.6910386888226,73738142.2860405,-0.516797447128474
2022-03-05,33509.150125520784,36704.74981459828,31939.31653863402,34966.88311299424,2611.284736974254,91308488.17252465,0.36256422106486763
2022-03-06,31170.67016427606,35510.26163687617,26728.651802732653,31518.41619051169,8177.626407668373,257745832.5674108,0.43196938708344823
2022-03-07,31429.916820528357,33703.616098697654,28415.202438131048,31753.718340081075,7097.912246653982,225385106.28286263,0.21464883358613185
