Server ID,CPU Usage,Memory Usage,Disk Usage,Network Traffic,Temperature,Uptime,Failures,Maintenance Needed
2853,19.159294573482576,87.68479982514565,29.050941277818897,336323191.4279157,43.45088794261814,2064.7365776000124,1,0
2854,91.8239086675437,52.751451988854484,60.85190982103903,943519270.3074224,79.17907605109687,1168.3152193991937,2,1
2855,10.18036829495369,33.42152933707598,35.736867914911876,805037955.8644848,31.204883257538604,6376.265613244359,2,0
2856,50.595790773493164,20.788835410499708,77.50250556294934,936020288.9599868,82.2069761374143,5001.297914449054,0,0
2857,22.085278296300892,80.03248594064893,65.16521611507162,998610980.5228875,61.87162506889699,511.22166882185223,1,1
2858,3.892996332566745,62.451801536434715,23.44014537237358,434345225.08295745,50.76584835014415,222.6022569256604,1,0
2859,3.601881829142639,46.80654604262312,14.592897959233309,227846243.3636243,44.0316887674951,4666.564453427625,1,0
2860,17.522177210582733,21.748435386297803,62.90469935870504,560444157.0939939,61.056048363740416,5707.761710050815,1,0
2861,86.67703545060003,33.424637415713136,45.04673277047577,881253279.5341706,45.40147701040396,7208.550007062476,2,0
2862,28.247874397702667,95.98434267385186,16.89570411013186,466266129.1535636,54.356159394318965,4190.192542678369,0,0
2863,95.04591705752958,52.00899376058344,32.63742053183773,505893903.2696813,79.12122317458797,5926.730463450582,1,0
2864,58.16222929891936,40.069928124325294,30.30467483185866,135304666.82189888,70.07988050825205,6427.089934323142,1,0
2865,43.66141897687661,52.14220423483239,10.81319723393751,421035037.0751933,79.83859011785466,5370.72853779523,1,0
2866,58.00888346694546,77.89885058996087,54.690901926522805,387607814.9987696,77.03789517144978,3086.0621544862875,4,0
2867,51.669838522626776,34.010893650286874,76.36486339125541,352336814.3625842,85.20579946583373,1156.2725358391258,1,0
2868,75.87762537573252,17.870612093260885,57.5466888852987,887411371.2542756,36.13519677653703,5672.790111533906,0,1
2869,28.249606597285226,58.49361183390478,82.62913649373523,60242131.77912061,99.6098399578641,6734.011170344809,0,1
2870,35.30503916003024,66.52041034810672,12.756854721543132,972175035.7144495,58.061635989725275,1663.6957322900507,1,0
2871,89.40943025332507,71.27180029585496,43.56118578222239,9238578.44786289,77.45863504646965,4335.5375924346945,0,0
2872,94.64565131504055,88.19875907661296,60.94151036580991,945648419.9358592,74.22001304010573,3480.4723253489333,2,1
2873,89.25582274864745,37.11741206891131,67.60015609419074,548499455.335705,65.29200676936227,1802.7532385262455,0,0
2874,41.94479939573136,7.53548962288918,69.5786306423427,702742799.1557157,99.6652974884694,2149.697879639829,1,0
2875,78.03655030068816,95.83485836309423,72.89654270978811,187945716.8454281,37.38526797095092,2082.787865202115,2,0
2876,47.63357333010988,43.50119274374752,65.14298121960167,654557327.4775904,53.73830938232225,3670.4162304073834,2,0
2877,49.75398521461022,62.325750967313134,9.422808894086765,882075710.8592049,30.218444738034556,3421.055942668009,1,0
2878,20.468010905728395,66.63053231282923,69.53056776022964,140340659.69381794,34.54683775860396,4855.0515155743,0,0
2879,59.113030325851646,54.65137087012035,72.47826567743876,127954530.66101667,77.03712508614132,817.432432506827,3,0
2880,18.613589775334795,20.52575297362701,99.34799343336272,304673931.2403233,20.387414301062403,5092.1716921854295,0,0
2881,33.15646990671938,75.51430501161414,69.3362436701126,162564166.58292276,91.18565210957203,192.34988733046666,1,0
2882,85.50302016199352,80.37519743040816,68.6830395751549,111535202.24525376,70.65475866149214,2255.348749132871,0,0
2883,20.707580921085523,55.29755860174398,51.4813290181972,678640716.9493065,55.2724042973064,4399.226864446064,0,0
2884,7.115828517343282,48.856116058484155,86.7922908585114,214612787.29857832,46.50888857975404,6017.875081346213,0,0
2885,6.90075926128163,11.393818312798532,99.68347619611583,667347884.5025842,30.101923887993294,6756.515597240256,0,0
2886,94.07845205031079,8.395166149978383,77.9044870197432,862067297.8887005,93.72500691631002,312.48156917722764,0,0
2887,50.69204379618346,33.956484556352876,61.25003778578084,652372766.6215875,76.98578600282084,4708.8476517029,1,0
2888,40.941207181701834,31.084615551739326,7.8954826931568185,120247702.84548551,46.91143991408329,3105.510113905666,1,0
2889,81.08785810079185,95.36564509632713,72.67391317296276,574003996.4733976,25.674894355249638,6087.707232804882,1,0
2890,83.5825927910516,78.36227424434298,70.85615685819504,394235055.5273393,46.054626523281414,2486.6269363358033,2,0
2891,33.21910331156046,65.99242952590599,77.55681478094317,344027565.78577226,34.770743584726674,6515.2752719068385,1,0
2892,69.36180574737952,51.7648089017605,12.455538839948932,319212937.1612023,82.90186505849672,5275.993075741298,1,0
2893,77.11228158518865,16.736753072665135,65.37325001261435,929502791.5958259,77.56789478050877,6917.740408982463,0,0
2894,65.46506868659546,97.84566721842839,29.57239049516747,742764949.22105,59.85285018583401,8623.30667874677,1,0
2895,15.159507480009937,37.504069824021,76.02712434028336,134714940.7907147,90.86728824728068,7959.304573980938,1,0
2896,87.5883083517057,10.692560244724481,24.037395403146622,476529474.2527313,34.45445505112672,5197.628816658018,1,0
2897,53.90945527360087,49.37988957157461,68.39786768204107,318904852.17866564,56.15724683467956,7829.462911916449,1,0
2898,28.24724263700037,87.39980116130832,29.49929469839797,977960374.2334123,76.84962431712964,1341.9136707952307,3,1
2899,42.52281854376939,88.72910017773295,0.8994292817431138,978050943.9802163,25.424187977494334,377.94493947934774,1,0
2900,3.757109039890738,1.0965916056447256,63.33579119730955,320214939.8587019,49.814188871576874,4670.714135905758,1,0
2901,12.786680122241755,88.62957447513998,11.326908315892236,352761003.0293093,65.73318417457442,8535.50486920028,1,0
2902,76.55467505158609,27.14842174998585,65.9291472788214,599814792.929409,49.344283098961895,6217.581543143667,4,0
2903,0.0011634755366141114,3.8972363968423074,92.56094483569375,479827707.31317264,58.41591914182007,2673.742312989026,1,0
2904,41.65658284822922,84.77902703628743,96.92459342110902,213887771.286283,68.64946794936574,5858.768279237476,0,0
2905,52.251018108558846,86.38667559882083,23.592308732761257,660751754.8216227,49.4712491343668,350.55165908408173,1,0
2906,5.4634420000972295,59.623107984235006,80.92532276506549,334794515.2313632,28.481148473797457,4123.157257365187,0,0
2907,97.30781629723329,57.44337572963584,35.35532768724403,654062781.8338355,31.155559787370592,2079.122531017349,2,0
2908,22.612533124967193,81.31202726214194,90.04570727479823,384297840.80547196,62.16031756433576,431.92660953358285,1,0
2909,30.419871963628086,78.63095527102799,78.74895686293738,700509683.9624153,33.979202050551784,2189.965024605478,0,0
2910,30.39425122550273,89.0105473442704,7.392171664576363,668131671.4187609,91.18669377151174,6329.030917999922,0,0
2911,23.04166621173499,55.27474475967035,40.71369938772773,509303943.1650797,86.73485480990608,4828.862543874557,2,0
2912,0.1473822086311416,96.76470927328087,33.731782600967406,705035250.72012,47.92256552048123,206.2662740998187,0,0
2913,72.93447940879963,99.61468309333384,78.51810207232771,461504710.5557832,86.4789737595944,3589.892979875852,2,1
2914,96.68454997992853,11.65446099986326,41.02857106531591,117022161.35047278,62.655026427287595,6589.26670460973,0,0
2915,22.429348328504506,84.9543759554122,68.45883976530838,182924147.08401728,32.724074288235286,8362.382510921394,2,0
2916,66.30471918034225,49.982225774858904,60.243525559044045,246747141.03144723,69.13694836330589,7659.497963154283,1,0
2917,74.18963269587151,38.75663382998321,97.56387190976338,64165699.29747089,74.35608937731251,14.31150102332912,2,0
2918,84.84253790905247,61.3072309882715,93.77849568016148,711669839.4100394,26.711326277612688,1916.6107919579194,3,0
2919,42.262919701360914,5.596555726200703,42.76995147387187,368022836.60478675,45.156247233763054,1820.5673690746762,0,0
2920,30.293090564042924,50.64611187670799,72.35782116411494,94429773.0306703,20.430719008953517,3619.2958644129967,0,0
2921,32.52951340230311,87.08905700266666,82.94600939812217,820138162.6048547,45.314304268490105,5657.164230826364,1,0
2922,71.26213330985128,21.34615161389688,89.88857538621453,683970630.1791114,46.835626633539896,1341.73190425898,0,0
2923,81.6779466505636,42.63898947694251,6.813426377648368,452772012.8905732,70.41669014232679,8021.429680793791,4,0
2924,18.161396775660265,93.94808877148755,30.20787992734968,248177909.7576415,35.9234623719332,6807.76705692098,0,1
2925,37.09410081577652,42.85638378056973,32.02300409685218,152594147.8990539,22.407278938223413,3673.9284390528264,1,0
2926,90.19401967491501,35.836763233239836,43.44459512198786,458915817.5633069,45.25076267946251,5116.198858685648,0,0
2927,80.66935196947392,44.05366481233782,16.9264750715419,885360497.2675518,86.0495637007139,4746.64376426889,1,0
2928,98.48584027624759,51.945276651755634,49.62058799500081,189206927.94869798,51.93161644462609,5100.753057675517,1,0
2929,75.42482596820807,63.199134413146886,66.32143272984561,569090569.7624965,53.207501586721584,7534.74950759247,0,0
2930,39.319520102792225,80.06928009167311,49.73639202167177,961724309.2270337,57.522205027728184,1753.847921948448,2,0
2931,59.06378339946377,45.210220576431425,66.57930951976158,637479458.1898483,80.14310646479892,5989.650651631795,1,0
2932,66.10142542473203,81.74809350901403,6.644163181790031,440524765.42571247,58.401991390285744,938.5002964042413,1,0
2933,7.845581631712395,53.372066135208065,87.59873317074103,716656599.9659696,27.30262020294259,4022.8172551772345,0,0
2934,54.44969591038651,33.84805103679776,93.90691921010685,824753341.0996878,36.51198396797197,5570.312653119955,1,0
2935,70.93208284726096,65.79508281194141,61.79074241186486,590925781.5889553,35.031789359406005,110.50204998468372,4,0
2936,16.732130400106037,71.77222547434914,88.1390998636897,871960526.6339996,60.62906547234686,947.5524064403181,1,0
2937,78.06317174255571,55.80489756294875,13.144601664821243,515077167.6163619,22.394357205218014,800.4056333915805,0,1
2938,58.37727805141116,5.661497313472341,79.74489200763102,830198973.2040504,42.68932868102109,3282.932549978427,0,1
2939,95.22217856975946,16.98828751608249,11.914819347259398,952067221.1652895,68.57559528345348,5449.176453298323,2,0
2940,4.24222982068917,28.52977208902282,40.80102314975367,501742223.5564936,48.372054042528134,8724.657701848506,2,1
2941,26.5326137555467,28.26256059514931,32.3818534558275,605396713.8697399,76.61697267350573,2226.476956708097,0,0
2942,60.15538792998241,67.34208002468705,58.559182522045425,609858075.4068851,51.29770694854323,1191.869536334832,0,0
2943,29.65599122059307,1.8348661673632582,30.151453523953354,781653428.7346923,98.34060227022228,3633.906037227153,0,0
2944,71.44241640712423,75.56817770495199,63.73136296671327,823142874.3372453,97.22850296466515,1279.5988147430094,2,0
2945,75.9005282521931,26.534247480693317,36.738728915195786,28202086.889854666,83.9872571571673,215.98564861963746,0,0
2946,10.251596406647446,31.00218462161024,86.07903810304644,733626204.5262975,96.3512422441209,4940.71739767866,2,0
2947,51.38544642067677,52.79098279439243,63.38838402196115,784031429.3856075,36.38225932941304,7705.175643345726,2,0
2948,50.889055559105586,21.592560093895752,21.529829732144613,700729010.0187787,80.07385326370722,7541.18607075213,1,1
2949,36.92807702155411,88.44713135755275,33.6129422028087,713981963.663773,45.73269066555656,883.8071093178975,1,0
2950,93.29248625696721,8.536877932656529,84.74208876266557,42361456.32508518,78.0235455154339,1292.750301094192,1,0
2951,82.75063198732212,44.43823623010649,38.64797499874585,442596623.28695714,49.91147693065594,4302.728779074195,1,0
2952,69.72093819096368,84.942226945489,53.57990655656452,818361470.0720189,43.15365277953484,3221.828999892606,3,0
2953,71.43266357349975,61.58438944212358,64.89419359523328,934073134.1538086,96.7036076177328,6159.229920106573,2,0
2954,46.17161438131191,29.232951584263343,34.780964958591674,230238452.65136284,36.79083534046705,4336.188220856191,2,0
2955,92.09945210965759,42.07602077764607,29.39786307580683,579615745.4124423,80.68548756852502,177.2151271222108,1,1
2956,69.45954272532853,70.66943803425147,47.52549026080286,804525909.3110331,73.97377305636442,2493.497637549551,0,0
2957,72.89810616558164,97.32607433638994,21.488097209278912,752655235.2163265,44.27821134464514,7897.167295389435,0,0
2958,86.16909037873452,89.31387183794335,28.421058691906342,619271226.8630991,56.66744139938237,4481.305814592173,0,0
2959,27.4071589342191,34.24328083823768,6.2078484032036085,19672497.073738225,31.435447673946335,6990.2331161679695,0,0
2960,80.7070903866703,99.81978792878576,30.397027597100546,724161954.2714543,93.6966883496578,3524.7115335666053,0,0
2961,19.524060295649203,0.3504663531058272,32.07040933635693,773469260.7755362,97.44958412219445,5930.524591485208,1,0
2962,34.53419522448878,2.762975580841509,96.18331662913197,723126657.1190094,78.59704254010877,1481.2991797785266,0,0
2963,33.56104542698427,82.38405151711939,58.97288254658801,766043352.3284668,87.95362750661039,6452.294887594725,1,0
2964,97.85254683891405,19.946268683305203,78.73824254158056,431483977.78618145,26.609394464105492,6890.663385564888,3,0
2965,85.65372237479268,6.076926839624086,4.537725278032245,993758393.7794656,50.717489436511315,790.5385295965664,1,0
2966,70.11698615902597,23.714807323650223,10.653669360837192,771016128.9567863,46.46488919057718,1606.618798403798,0,0
2967,72.70567616153902,42.61001539808602,81.45369608625923,579101325.2747055,65.19612524952552,4055.4471473704552,1,0
2968,56.20727944025711,73.05662704334048,62.35495494176357,934257078.4768773,34.66842357393476,5584.308374194445,2,1
2969,94.70906671085191,62.43355265512055,19.098203054020292,908290141.1185603,65.07050565015982,5584.78659954105,1,0
2970,49.62587528823615,23.762121756042042,40.479540586173826,814752498.2689307,72.34922924612707,5853.789906862639,2,0
2971,38.05177098698945,50.32704481005844,53.86724999816228,564131224.0647826,30.58824734858102,6258.56314847037,1,0
2972,16.3035336931591,92.62141053985687,84.36098291374418,527573918.12756675,30.537656709235517,4431.009979797133,1,0
2973,78.6205652261058,81.50077769837577,6.041199169449419,329379224.0425462,22.833871187452086,5036.159230352717,0,0
2974,73.44439320755914,32.318978483179336,59.67222893673624,251627101.12484443,80.87139596993154,74.62932602687751,1,0
2975,38.43550385241349,98.22645613556963,71.7035921586684,512847157.45811146,46.48068294710438,1460.2555780926473,1,0
2976,2.519341395922936,70.86204004351309,97.78918579104594,578203979.9502618,38.03363645958417,4367.922444709383,1,0
2977,83.89973277180107,6.244935566678178,80.71600782921844,245281905.02738672,82.24755160361832,6531.649595638249,0,0
2978,1.1417983454073632,3.516071328863868,27.622731356527343,922678642.4098252,31.460455207163164,7086.3731993049505,2,0
2979,70.3699779629051,16.840794901002997,70.95791938782651,557716722.7375842,54.174674167784396,6385.817798933554,0,0
2980,97.02571097260571,72.78558680501467,76.3277884926977,526978820.0567644,79.58293404148219,4261.401453255151,2,0
2981,43.766132814820345,18.37389258424279,72.97354999183952,436202749.9777741,65.90658540697413,2464.7100415907107,2,0
2982,23.497340499595275,51.148676920883354,82.014406795187,59013224.42114368,64.32001147939386,3896.2688475553923,1,0
2983,70.48710100433817,9.326012018083174,90.37299762136377,882518933.1253895,32.59707285728201,82.41401237078895,1,0
2984,81.71281420155852,92.0886157830195,9.842986898934026,317677232.21658677,34.474618226779285,5238.526876083478,2,0
2985,54.64303160778473,34.396061358356754,10.476385768111884,642817874.1338261,66.60470351277928,654.1315130991526,2,0
2986,96.70352752561462,90.81320565606308,79.6399988770646,607826125.4110653,21.885348886452807,1274.4718409988445,1,0
2987,5.166872165796111,94.48756419105443,25.237247652147087,584902338.5591422,89.52943911707283,5483.929218541371,0,1
2988,50.479559830452814,0.6128647313680791,5.854142195007794,526186489.8095725,48.037664051277986,117.92102107641833,0,0
2989,71.845394732255,46.4135187198732,40.12291809806058,182258393.59789675,53.32929736138617,5024.771164325918,3,0
2990,86.2640471149179,2.4656055706892888,81.98769118260782,281325135.30691755,40.674586778608,5592.571184838331,2,0
2991,17.925561190779003,90.86927663029059,12.656502381398038,524663883.1990298,90.13368794104827,6905.500843394342,0,0
2992,80.00034817636814,51.84075447345759,67.18419718044674,789553109.145329,71.4003258244724,596.8793944324925,2,0
2993,55.27070757185453,7.494401269849682,0.36158617715676966,432556981.6797682,55.99267752280534,26.67843969010566,1,0
2994,39.65536819899632,11.027672827656687,10.973744721244994,204718630.4930847,66.82470365277929,6717.908292931619,0,0
2995,13.171502857909356,38.3509024492739,35.085034576848685,88856480.38062054,50.42956767803127,2541.581927905432,0,0
2996,86.52957589089124,94.02341928728895,8.360228102441402,663347992.4905301,57.24659826275297,7772.0305353250415,0,0
2997,15.727320817971535,69.29091515680808,84.5901667437113,423916630.6505434,48.61057547314276,1621.1399159388095,0,0
2998,30.978785920909925,86.76188661891324,86.40705031454688,126245521.73001926,52.85398353686682,5129.444911099649,1,0
2999,29.004553196243688,36.64566463399797,75.55707030995242,674792413.1069968,45.19812352075442,959.3192500779824,2,1
3000,87.14140341908544,4.321369954999832,24.247963139561747,208371152.1235188,26.21128620368176,3528.1630098742116,0,0
3001,67.2702994208898,97.43176372044141,52.32470752399798,509507032.2553734,22.987702253053506,7727.002035532861,0,0
3002,79.66813971913723,1.7172990662369547,18.41885255233714,306881787.1017836,33.92849634141909,5329.515826167035,1,0
3003,25.046789879249896,94.7651653081089,28.12784500731108,931758374.3695663,40.13101950629843,6041.355616278659,1,0
3004,62.48740996069989,36.86774238491447,51.60052921737911,229059778.20489442,91.2377488471746,1980.2741240099474,0,0
3005,57.17459831437487,1.009040502188152,73.50138084607978,420498603.0204864,68.89989236184837,8083.375311503583,1,0
3006,83.28303767882711,68.91572317245083,9.465438039363915,959534103.2311778,96.66377356991927,5462.08269500658,1,0
3007,90.60870604812605,98.05403040313541,29.669669762808613,319406454.7583771,47.17174881565037,928.4509562814309,1,0
3008,1.2156771477386807,96.56257228375925,92.66213485719223,644948569.8479891,52.139040304034964,137.22213880067076,2,0
3009,67.40199190587927,16.093701120241843,42.912331778188815,317410316.6626189,77.58025820718856,140.46532214492703,1,0
3010,5.1835799119729025,18.1247806066155,93.88696739093145,111564304.13813175,66.23216621072244,449.5640880186616,0,0
3011,54.88586650773559,56.55389146196601,99.14005415521356,627919685.4516085,62.230406430567875,7985.843337637067,2,0
3012,28.76327290436782,63.73048264283244,52.665982611141594,916115503.7500551,66.04512332511402,3140.039293177744,1,0
3013,30.67765995221412,73.94179136658656,28.804400978485056,453112102.56685776,66.73082498211679,2613.2187087695165,1,0
3014,35.29585034523566,18.10503604721475,79.0776808572579,626550366.1497747,81.2592339363625,3649.523990780324,1,0
3015,62.12924490496101,95.90070867644344,15.931073552501495,609289514.8433665,73.44656218520072,3588.437470948624,0,0
3016,33.40499656687692,63.873925628923786,25.204685967207052,415674612.925248,96.58513989456546,2089.962601765003,1,0
3017,73.26990505902803,84.70469188705549,78.48799094992822,615281742.1259658,95.83704144451465,805.3215359545845,0,0
3018,40.45273855738697,54.00657152841718,43.36459247320299,260058766.3345532,53.753827974258364,952.4603248058901,0,0
3019,6.835320030995861,41.427684758988256,20.153793698766677,378659866.698449,22.857808760952835,5249.293807771717,2,0
3020,78.37598424841073,97.7182906594996,65.11257449523245,442876537.50601274,20.885982577498183,3476.878217312705,0,0
3021,28.5758324592706,58.212137081983606,73.27618613816828,864144674.878918,29.855472391030222,7905.606742758155,0,0
3022,43.276687959926264,86.68735827991789,12.507123945056907,348984561.93842167,25.991791911847642,4062.86984716154,1,0
3023,68.54438832219016,95.329239636629,27.698025997493414,635501911.0677105,49.869283917669485,4411.082711638183,1,0
3024,33.2456157148712,67.53546270086592,22.127675537223325,214190433.5814798,24.229967910720234,8131.4977911739015,2,0
3025,5.658565614671563,54.8938678518675,37.985462876245215,253317159.3248728,69.99312289096945,4394.871237194621,1,0
3026,37.39210470128136,0.351085091065062,76.34448955760644,648780446.5845176,35.21393807962218,4397.860141398208,0,0
3027,94.44485826943034,4.001964073900599,71.37081022743243,762547617.439237,61.117225485567005,3181.944544389023,0,0
3028,64.17343972985582,20.085121605111635,66.25239103837039,462655059.3497552,28.246302610698812,6223.497485098316,2,0
3029,67.1479148667207,18.600843185599526,0.6285545868591202,335764597.08098876,86.21832526626336,3436.522145340384,0,0
3030,63.22821536376399,25.475879519984534,14.214331338038944,910361284.3763403,82.39670625546528,5154.1138905326425,1,0
3031,19.899213895943678,30.493463769766084,22.329754910206677,136672007.23399368,50.918977684111624,3919.735815714239,3,0
3032,41.833386410228016,36.00654935507283,27.19558460388496,720993523.4116977,92.84746660204672,4632.276237200196,2,0
3033,75.09397983633183,42.053769006887656,14.64265416489,690480578.9973558,34.85605169483017,7244.932113357384,1,0
3034,10.137289755315916,9.886633845601466,41.031555147388964,690554917.5650663,85.1149364170429,3624.8875339407,1,0
3035,27.785277608971228,4.236193195278204,7.518058501402591,935485023.9791008,63.66843475013104,2016.2515029261883,1,0
3036,27.631910846585363,67.39444490730234,75.00221903877808,728462110.6798114,46.36640546389924,4996.436606499053,0,0
3037,43.2018927594506,53.73348248430777,78.7720787296105,302263624.2201745,26.74887479340862,8212.639741606143,1,1
3038,98.0368740942185,44.41442022201196,57.42666896008981,354055815.00807697,33.70489011262008,6072.84409044137,1,0
3039,6.750254668382194,63.443994116835235,8.970487704196783,391719862.2266944,89.029008428455,2701.953653175094,1,0
3040,51.870099438059505,82.76794072035405,89.0083169546758,31777865.424007952,68.55088601533723,8435.862972970033,0,0
3041,17.936468201221047,42.76929091162046,96.56358287081144,913596805.0928488,38.96764467171997,3002.8573373166296,2,0
3042,97.06765454097442,64.11194650519793,20.236356032178936,74479051.26093909,59.668230196445165,8613.321994630156,2,0
3043,11.33035047274642,95.35722238351588,70.46398194407197,700094487.8153741,28.626933586019348,1682.6380333019636,1,0
3044,40.36010023615913,83.96244958615607,84.19386306424857,730430843.8384684,27.90739933348742,8756.930271288726,2,0
3045,73.78849848346061,42.600081050240945,53.98435225427023,843871335.5799091,92.62117213097346,665.8575875494279,1,0
3046,70.45544280274453,64.4716837814743,32.33230995267489,553808893.3399271,56.62850314103274,6248.268124034985,1,0
3047,42.272863689393226,17.707092191593976,47.855871508035264,725539159.4326804,48.92537231609096,6486.527852175268,1,0
3048,34.652416795271826,56.05221848950899,51.2268750784452,303420201.54148513,95.92574613154086,5953.394683124626,0,0
3049,39.76123785528706,98.13282911384428,40.06370441880279,745838426.9018773,51.92005428857358,6812.057677813683,2,1
3050,26.42762631586393,51.83151152025223,92.98424936337062,344072321.524624,46.89937024428643,4133.784735891114,0,0
3051,20.53329387067998,92.76382991901473,74.3883110942502,902935639.9482694,41.83889369262738,474.9840580583739,2,0
3052,48.303969755889,40.73349205032607,24.130164225496397,164218425.9586164,65.20502565976763,3134.561091061381,0,1
3053,26.853375606760732,99.88448271846312,58.55571873198685,316441553.3632796,64.67284738205691,5627.032680976101,1,1
3054,28.746166489725013,57.92200352275578,68.86891509311674,499270682.1035755,21.295534079756926,5661.477887308434,0,0
3055,65.67560634745571,4.226899423593455,14.015642170213027,776074706.5909497,72.32498591658452,1710.7027772323709,3,0
3056,96.85373316998923,58.67547966913881,35.842574238014876,749050305.9979289,83.06456824211628,2217.0726020682387,1,0
3057,60.363720055937506,27.457269567959663,90.5548281603916,211506157.45017898,69.27716339443117,4263.98898971236,1,0
3058,7.697946706496628,3.248132203589471,56.71731001852015,145091460.91518456,89.59105106272301,6382.899568436331,0,0
3059,7.558361385406698,82.08533046946633,21.699774606031685,304665634.68980414,42.11330888293407,7470.6585841985125,1,0
3060,95.1423220845566,27.572963698075593,12.278479811915076,484270397.5242266,35.3583522214994,758.520783990442,1,1
3061,29.729079030733363,79.65485540464985,51.822689347487774,539466039.7809249,75.7822475055979,8108.504841372908,1,0
3062,9.206698608247542,28.821758295586697,54.76857230291441,429708453.36432385,35.08472817602619,8127.001632240194,1,0
3063,59.90445871503815,19.432635387377427,33.44144513546124,663427026.531359,27.28839035002104,70.49164703614197,1,0
3064,62.36487782902661,97.39355741044274,63.041602841911846,428131384.65364045,27.729205483172947,4436.641473339971,0,0
3065,64.85048201186882,36.164532775501954,6.868468621938872,946382680.9288559,81.47147945805744,5143.796608737998,1,0
3066,26.74020278575413,60.13762114431604,14.513969326614063,261707879.13355443,22.29898413344835,4850.975925692218,2,0
3067,1.5110684214475034,60.998149281447155,54.62738210112592,627744748.5494246,43.15653638713599,5394.543948289448,2,0
3068,96.50153694544719,56.04734821735018,6.181569384445396,611766560.7214717,30.334912795526144,4409.853877837489,4,0
3069,25.089304569110247,91.46957435212147,88.09087649911007,282293147.16040176,80.39281174396041,2574.4547576823143,0,0
3070,67.60262880525475,67.44410713668685,14.21463704565168,412275936.88951325,60.27944684583872,839.2747183817024,0,1
3071,70.66298698787095,40.373300410493016,67.39198740845364,366108145.82053083,36.43939315981338,1826.195257346018,0,1
3072,61.00074170794857,86.2380384524274,39.120344171442525,173326560.96046883,80.03287189210138,6484.894541668895,3,0
3073,31.290739421364822,18.10628991159644,39.978774754224844,477817917.4189124,80.02932073105308,2112.4753596974774,0,0
3074,27.109625376406576,54.42367576104174,76.48895286111438,387275590.7688196,61.841811765492054,7268.432829763286,1,0
3075,59.76682827027031,95.05503719437563,49.946213417291396,179139042.7070922,42.06798296441677,3535.1546065926377,1,0
3076,86.60956336116915,62.53976298804127,72.56554636438663,450430165.3723437,66.90216794097773,3631.394013052675,0,0
3077,94.67337289233956,81.69684504748761,50.51912287527692,422422124.29048043,94.68240806033535,7608.180474012538,1,0
3078,10.590580440375764,65.35607255451929,59.29053414052634,132234311.98180026,24.130911010097506,1877.9558468729424,2,0
3079,15.482861259771985,83.93708635378904,76.07146278696642,132056354.37609284,41.35598772974339,1661.874894253825,3,0
3080,94.47362587830797,94.44878798452436,60.73087429212754,647859872.4658517,42.79753563141425,8632.174706018277,2,0
3081,73.65352283347926,27.29217275327368,61.56151093887886,706874223.9123868,70.54493308679062,4736.154292220426,0,0
3082,88.29938248297731,16.966108125671887,78.92195914275945,941239239.4889959,72.09315173295579,1669.7708468410096,0,0
3083,20.263263413534315,48.39907503325399,94.90868158193733,87917685.77063872,36.50523159549707,1453.2845063627315,2,0
3084,58.758587110940184,70.18624268242158,37.67161539353368,118743630.88587524,37.28804781300085,7548.323466326486,0,1
3085,70.11395944174737,22.71912531822161,57.71171572259512,52766310.339443095,94.25701476153355,5255.050826157112,1,0
3086,68.01118854469726,0.4101450430167075,8.62731577335456,532696202.3261731,80.50390541302488,1008.6200692539879,3,0
3087,40.81516908666981,34.293511583670536,35.880388056886694,623123867.6809312,94.74157588253756,7769.427947664282,2,0
3088,1.5394891691308477,96.88593354677884,41.2049225889386,404119928.4802255,86.37303905301587,3889.163944756558,1,0
3089,58.29260568042631,69.49674606058467,83.5237316824051,798104318.7401716,52.169438421095876,8666.7803465901,0,0
3090,25.310153917960875,40.13254439412239,51.33924021256768,687012736.5677963,29.75261094761345,2468.93871020069,1,0
3091,45.02542461428904,19.257609734684035,73.10663732984578,985854580.5259131,70.36402930053902,4632.910130254837,1,0
3092,95.75810150838173,35.6089673754747,1.9007400025671362,138757088.31637895,48.15928498061234,1517.1853589371126,1,0
3093,39.903531764243475,16.983943330124795,46.44926696283156,59257348.67815885,54.03295924734549,3852.3846673456114,0,0
3094,83.98016066644267,10.63058213129514,90.13176651635843,275528901.8638184,54.07037927552466,1547.2923917727696,0,0
3095,18.854060574925114,90.67423725725538,22.43139093057851,20031145.1215272,94.92156973313702,2692.0370868193218,0,0
3096,67.24604980250288,99.76503383754735,3.1522185307112927,932678816.4386461,25.50899353540749,2364.7539975651057,1,0
3097,97.70069544389435,16.41144395957903,43.34087337134764,304647707.02948725,35.448300917579076,2480.619752640745,0,0
3098,10.189310087293679,5.452255887827972,70.44318206475954,552877736.8044873,68.63542968119538,8495.70866147667,2,0
3099,0.8319942227192012,32.973110714621235,45.44635068414695,318751563.24586314,90.70064527095147,337.7527690186958,2,0
3100,43.35827926326144,46.16591807614153,45.997831351126585,246562813.36683464,93.43541214959927,4353.010100745695,1,0
3101,9.26254830513672,20.48212470758545,66.98050412383195,153212359.2509051,64.69543412119441,5512.56399955125,1,0
3102,74.83843496762313,30.142491179855845,25.4388808283049,321045554.40880644,22.764897506751733,5788.608878755041,1,0
3103,91.45486638485589,20.08707356916577,75.18897916419775,615803511.4775666,49.03048274715792,6610.065682356816,2,0
3104,43.402097270875885,77.42605684324514,15.311353090573343,971649578.4878403,93.50666337381432,6666.296010654857,1,0
