Underlying Asset Price (S),Strike Price (K),Time to Expiration (T),Risk-free Interest Rate (r),Volatility (sigma),Option Type,Option Price,Delta
108.52433334796224,116.28396623128538,0.56863184569567,0.05,0.24689577687553277,call,6.160072153050876,0.4502071741969933
92.07479261567299,96.20872259012513,0.5105894453115234,0.05,0.20062496609536254,put,6.2081901455329955,-0.5225669450510173
98.85263558533102,97.96419639897638,0.5584412980472484,0.05,0.34342015278333843,call,11.804929888272518,0.607303230104524
105.04987278980457,94.18319086051356,0.6976440584515485,0.05,0.11657003705609024,put,0.2918066049034742,-0.06320322001257572
108.65755194170121,89.85243269307134,0.34357583882889486,0.05,0.25293642649419396,call,20.869814088468132,0.9294564976408005
87.99703592944223,93.50722454933992,0.6617212574968624,0.05,0.1913599131301768,put,6.856142189232223,-0.5397447990401975
96.65498764159051,87.76059733237743,0.5104355937523213,0.05,0.23859600774183376,call,13.256658664093365,0.7885089685377344
95.25054688839043,100.34083468259226,0.4101215951676872,0.05,0.22206535758496232,call,4.093433549809234,0.44007195488019313
93.46670767426288,92.30026768941359,0.366968637426101,0.05,0.1633421901445002,call,5.229843521078287,0.6412579896317862
117.65454240281096,102.33785911790747,0.48108796092229666,0.05,0.21144981962296702,put,1.0572830777248736,-0.11735336938703034
104.04981710960955,84.44104353796372,0.5921650111924459,0.05,0.10710492743008565,call,22.076498621451663,0.9983269888276206
87.39116045664954,103.30880232214457,0.4872450879622466,0.05,0.2301623750285697,call,1.5398623341469708,0.20910307525288546
109.17861947054776,108.33528961608924,0.6511154930247347,0.05,0.2149079232995263,call,9.749786667357867,0.6251965936560051
121.22156197012633,80.06264357428545,0.35488243099484407,0.05,0.23193300843215514,call,42.57024852812616,0.9993122561584981
110.32465260551147,103.74056569847572,0.49879110521539455,0.05,0.25290591625435754,put,3.8182968634756946,-0.2831727503234063
84.80630034045987,112.27668992473292,0.3747606555586881,0.05,0.21838099201048555,call,0.12226083764387186,0.029253047331337847
95.15765927133748,87.90358981308795,0.5363631882624967,0.05,0.20740447098991383,put,1.9599806984322825,-0.21930771014730333
112.66911149186623,116.72572386837703,0.5886887390097301,0.05,0.15594658316693538,put,5.733048290211329,-0.4959288129900281
92.92330534381219,104.19019009366045,0.4579238206318947,0.05,0.16438896181754747,put,10.156254248883187,-0.7785586305359709
104.43819428146229,92.94988144241591,0.23957861433728656,0.05,0.25933673100886656,put,1.0102074384789326,-0.140987793283041
107.74634053429337,99.44230922342294,0.5198948146796495,0.05,0.27181677028529894,call,14.554895907753604,0.7388627164444117
90.73069528421917,105.58326912521723,0.543673855173351,0.05,0.1880944781843973,put,13.371119752706335,-0.7960987710425524
99.404746439382,100.76005391412411,0.5404294754961698,0.05,0.20230013736266372,put,5.211345282159051,-0.43447360423365244
67.58732659930928,105.38755992446369,0.6235782191822155,0.05,0.1547692812503117,put,34.56601151360081,-0.9995475007226657
89.7561235866571,90.79326406920634,0.3928946320350951,0.05,0.2586378422633723,put,5.417884895998625,-0.44774239331249543
97.4743184860684,101.69360824036077,0.568021610545045,0.05,0.23327084118458896,call,6.211693398695175,0.5033585617646934
87.5221681803515,85.8628550309502,0.6192507512477975,0.05,0.29706087182318747,call,10.264129025062118,0.629758855042188
116.32411303931636,98.88773938651299,0.3221412415993483,0.05,0.15608384614101306,put,0.07681947335137629,-0.01973582373307503
85.69858622039368,90.9609235853521,0.5319651825918977,0.05,0.18109960504908915,put,6.167900508625451,-0.5728982808629981
95.59955513303017,92.64470057410233,0.44958201689923283,0.05,0.21157229612627862,put,3.1313816248959014,-0.3261003286031373
101.30740577286092,112.36093175210438,0.4918477326898354,0.05,0.23232447688628854,call,3.472639649941307,0.3434096702285493
114.41273289066116,110.9131012059427,0.5347676483538336,0.05,0.1892166181226184,call,9.873015467437298,0.6868469774925144
85.6413784882056,106.09138120907177,0.4512771435886448,0.05,0.15635194547731499,call,0.13290076493252068,0.03824920922246394
111.63163752154959,89.07687235327421,0.4324291920838388,0.05,0.24407037644617857,call,24.881418002753605,0.9475160187181936
100.10233061019586,96.83591550305198,0.5034152417488025,0.05,0.2360567681272791,call,9.717066289462913,0.6671672427563315
90.18491348952048,112.13097699979184,0.39127540611371975,0.05,0.15418629497181377,put,19.843812843739116,-0.9776374974589537
104.6210347426327,101.41716913639905,0.39141748711148144,0.05,0.26777214005527483,call,9.704637180587042,0.650340680221996
101.9905969557347,123.19329539981695,0.5679373282956504,0.05,0.2585099354598302,call,2.4745075190176458,0.233820399297617
93.99783122841205,103.93317839394372,0.3851205964841344,0.05,0.20671482486238965,put,9.957272983942005,-0.7153191878233721
100.69802084990019,101.92049116490031,0.5666312500909212,0.05,0.20397989311880182,call,6.959062804055861,0.5724833922056379
96.14686403138239,96.908835357975,0.5462591292853951,0.05,0.22770288855579537,call,7.352540065304481,0.5790779092582932
101.13517345251248,101.33540904782282,0.32741932712094035,0.05,0.1569148464871871,call,4.364250658239392,0.581290055223555
106.62130674521046,98.47530163619456,0.4322435347664345,0.05,0.20150157395820412,put,1.7197808284272114,-0.20346476495011268
115.86016816145352,107.0810867668859,0.6194109403047372,0.05,0.09238082276954099,call,12.27304644645558,0.9389602588216363
87.62184501173151,109.56702316794585,0.40188344688603184,0.05,0.24382278227514678,put,20.42387684838114,-0.8922723638159306
121.33033374656267,92.14010539492051,0.45355957376906125,0.05,0.12192533887790703,put,0.000299568145858407,-0.0001218448918761661
80.47912200477498,86.68767046442221,0.5462060893251897,0.05,0.27517099142144996,call,4.915314171684177,0.44850357703713634
98.48214904964416,81.63794626896703,0.5783390509282595,0.05,0.18349399530167748,call,19.491641010987678,0.9475162174577095
105.88317206484577,105.07991326912544,0.47484611139555044,0.05,0.18941665090344117,call,7.214512184651724,0.6200086433601522
102.80991867735032,88.96633393826127,0.44024898053083583,0.05,0.16861330469577474,call,16.097866829108625,0.9388748990991002
93.77300480179406,78.47109407047517,0.6422369861698508,0.05,0.1855980563038962,put,0.4458825481057316,-0.06837696669327886
97.91877749642725,103.88578604530964,0.673889966379758,0.05,0.27092656725740183,call,7.576722100745009,0.49869578823131017
95.06999065341168,124.9299951743279,0.5978858050781796,0.05,0.07560956717324603,put,26.18060359797221,-0.9999819722337008
94.10635243055789,99.93929088460106,0.5085318142565024,0.05,0.2638482693044094,put,8.961377077478922,-0.5360167995219858
108.49602097021025,108.38490774451643,0.4191734278359074,0.05,0.2169011740550854,put,4.901082826519243,-0.41030591623111123
103.57015485965047,100.81829358547564,0.4169555593443435,0.05,0.13964891760713924,put,1.7202690184700558,-0.28267311923645255
93.07090404739346,99.01110346808858,0.5522514105265758,0.05,0.1462343803475381,put,5.92709175715283,-0.6029168496577479
108.9959987543325,109.19076482987768,0.5418398220888684,0.05,0.28381965136041015,call,10.381884225702102,0.589240236168554
103.07299520876609,97.09725455811349,0.6401598592946429,0.05,0.15272465600286345,put,1.5743672137709694,-0.20845263549397441
108.1286211883896,102.67392314071903,0.5650450092536139,0.05,0.14233247447020203,put,1.4620788796388844,-0.21145876931922514
106.29628841923612,103.21697806196013,0.3496919698240182,0.05,0.25686572711823646,call,9.018460589622265,0.6497291791300831
91.71004989077927,93.31909546356951,0.6051947617722919,0.05,0.21692764381429572,call,6.731579486770983,0.563805207476167
94.3981895980303,109.92042349536523,0.4001939372685587,0.05,0.15310372117318005,put,13.730827886847123,-0.906040776232985
107.47293605123262,98.25040243304592,0.46160287280476486,0.05,0.21083124877023096,put,1.7852975282108687,-0.19514256163145727
106.10370265433465,92.44254840507155,0.5250200206251694,0.05,0.14871236581798614,call,16.349012994322877,0.9425567465009517
99.79098406035853,105.36509843570404,0.6995667489783964,0.05,0.2550410699211303,put,9.570467467158224,-0.49368515978760474
101.17327383308782,91.01532018208962,0.8109918556005361,0.05,0.2530685482436567,call,17.135798385421808,0.7752182825435623
112.77664895788425,100.28181157369129,0.5606723059136183,0.05,0.22660030994109717,call,17.194110209672644,0.8269344278429538
94.0842861116417,99.90881003355797,0.48168033812796124,0.05,0.21808305306235085,put,7.665363448193112,-0.564369526139858
105.47097381170038,110.85895565831578,0.553450564848055,0.05,0.2880594062433687,call,7.967849803007127,0.501511179794177
97.97807347566106,104.74698232879953,0.5887655425873837,0.05,0.19998431636941127,put,8.15108744334458,-0.5662281405675773
97.82318796772779,99.74973041254856,0.46793323744428084,0.05,0.14090629372895996,put,3.565822069825998,-0.4647027947153839
110.9877685198719,108.17766299200287,0.6795211355912323,0.05,0.22247369564161534,put,5.073418604703718,-0.33841293868318834
108.2541634898803,113.90207549017313,0.5230070759191402,0.05,0.3043023524768557,call,8.30989121550256,0.49910863852469767
108.13509636000639,105.57810306351863,0.5497743089091395,0.05,0.1492620253407074,put,2.4351810449431426,-0.30155266207661713
113.05478807154329,100.10352619843381,0.5665924252054462,0.05,0.18192686166530073,call,16.740535958422598,0.8777506596124764
100.21003841632759,86.8816376764984,0.5421586610614456,0.05,0.22082230190507265,put,1.142431149007562,-0.1301262761335984
106.81952971294965,89.34886336924627,0.5838940500469613,0.05,0.19730475754971305,put,0.557214623848366,-0.07303031020470951
96.89733243406543,96.94775295645333,0.43827468134530767,0.05,0.1508848209811343,call,4.931565316654229,0.6041551248752522
103.24166352488442,93.90487797840717,0.44416982460539695,0.05,0.2560928928115236,put,2.42848099037127,-0.22040088430923643
98.69856945632316,98.13028697014553,0.3899845767028305,0.05,0.31600203610086297,put,6.491776990660924,-0.4103123434506505
100.96995964992718,100.56649924897107,0.5439501230620226,0.05,0.20980657295119537,call,7.806038442490909,0.6098808262909114
105.95157025436913,105.2969275435673,0.5778936503512114,0.05,0.1547965855132,call,6.927562018775113,0.639473823919589
91.81779316766527,99.29501221940909,0.5457772866151885,0.05,0.12255197374732625,call,1.5252981624061093,0.3022157040871696
120.9238727568546,104.86501643826202,0.6674492433347538,0.05,0.21289879906105905,put,1.5674976008306736,-0.13609286096731232
89.93982618500299,100.6447441481012,0.49944039811709534,0.05,0.2551938671658129,call,3.4234237363147635,0.346454741343199
87.85811387212269,80.24533433646128,0.5668741655592513,0.05,0.2237583873247691,call,11.823089981241353,0.7853713018430502
111.58110873500068,90.60664606181246,0.39082991238606857,0.05,0.19987980795405733,put,0.16745137396851995,-0.029699936606784494
107.91662693962935,98.55912444278384,0.4612900297525599,0.05,0.1705364174105347,call,12.621197140263305,0.8508623336325127
106.24119817052156,87.90305257158893,0.5695537757565777,0.05,0.14539181836409554,put,0.09194589311325618,-0.020613942807506502
106.2834550926428,105.99928729996205,0.5849102110743144,0.05,0.24173756631624413,put,6.149543986127064,-0.39546323567479313
99.87753227153085,115.30750832343698,0.4706033052335818,0.05,0.2456885810692793,call,2.4943977881466175,0.2648490313553774
91.02745628514168,112.18761851697317,0.49284007481419334,0.05,0.12271351066546335,put,18.479132040549217,-0.9820064366750014
100.75804558193727,97.86557129069791,0.34821262533191905,0.05,0.2794919489090342,call,9.017560368152658,0.6423084797903941
93.22838288487888,114.90726136849952,0.46429707991933905,0.05,0.22870356104470008,call,0.9061835617689873,0.13248389380125092
109.7511973341775,101.48667457202112,0.5890383163519786,0.05,0.26997973225728966,call,15.329470635000078,0.7335449427271539
98.52942618497862,96.62914028881961,0.5575205016106566,0.05,0.13289361257574425,call,6.5121675328011435,0.7008361235754188
91.74502803207488,93.8659733645906,0.5500665721381209,0.05,0.13170879222922804,put,3.356894072447936,-0.46158917701453683
96.78614158347007,96.97530313511872,0.504977368718096,0.05,0.19255153451163518,put,4.179389072029586,-0.4056798781681479
104.12931454275625,96.11823181458772,0.5007063158628177,0.05,0.22513922134475972,call,12.78988715347181,0.7701411280238191
94.36275447196026,101.70416222375488,0.4339678860526553,0.05,0.2898180411463482,call,5.077037967782395,0.4272770609086294
91.77779604433569,101.60573981049865,0.5698828420202535,0.05,0.23530394569075658,put,10.792113904737086,-0.6268306381272395
102.43687211491913,100.03046020153414,0.542097294438939,0.05,0.18786593615939834,call,8.416491309992097,0.6689366224920271
102.44966571108722,104.3693816974635,0.5492018847992799,0.05,0.1486815396167054,put,4.04216270206723,-0.44598039471863427
94.9305682462887,111.90646274786342,0.44739651573324196,0.05,0.2615000286359575,call,2.090757946821352,0.23415579877297954
95.28961694381677,109.49554135441323,0.28466570801287555,0.05,0.15176472871246427,put,12.877718264337702,-0.9331806567605618
102.32049937357637,85.15102031550097,0.6097152711753696,0.05,0.2814234277386161,put,1.7593330820729864,-0.1390738027214543
85.51915658502676,74.46078865098045,0.4521162543991596,0.05,0.18578076751967454,put,0.458296663218956,-0.0882050788169011
85.92536225623445,109.34319911239274,0.41372242359568795,0.05,0.27952910363089256,call,0.9157770467132345,0.12807840383717323
92.81555778747564,86.33121301584579,0.5693478911913994,0.05,0.23394656450296392,call,11.652980394810001,0.7453087886303961
97.86552848288153,97.75234598107316,0.460798736008087,0.05,0.19315022552787708,call,6.309774881595935,0.5987475906708872
103.10907565598005,88.2988697394064,0.6059936384046622,0.05,0.17403018140869367,call,17.945219628189903,0.9244932128790293
114.75356216949552,81.98019562419981,0.5617005949576698,0.05,0.182954606132696,call,35.05968201750174,0.9967953685778064
108.5765962320202,105.41462728204787,0.5683569323200478,0.05,0.22141583461876188,put,4.378908323200939,-0.33332165707816896
98.40061470036574,107.59155160302647,0.36340442887994656,0.05,0.20385782481088585,put,9.438902176439584,-0.6975317477470683
99.80983792097311,94.2348959927328,0.6211943985386401,0.05,0.17030942959656475,put,1.9575567892705799,-0.2337064836406404
89.97470635362191,74.0895770785509,0.5261250531233856,0.05,0.1917184294841184,put,0.268646485460005,-0.048902801914955996
99.8148686400761,94.53755551747517,0.4630722860753797,0.05,0.2039288514859575,put,2.400926974298951,-0.2651119018265391
97.11341361079862,103.91804005402547,0.5143388467342251,0.05,0.0935632952792594,put,5.241660002760142,-0.7232287551173253
103.22718560338089,85.21088431225871,0.322376476710168,0.05,0.22290840573943493,put,0.2468372487798618,-0.0439938266503932
91.72769056447677,101.83359919779156,0.5408652811480671,0.05,0.15101393876415967,call,1.5179756295087259,0.2604246139144471
105.19346514241172,99.84690150827005,0.39706284918179285,0.05,0.14233337983971275,put,1.0876573099713376,-0.198273266092579
115.32738913002578,105.79291499601088,0.36473297141564653,0.05,0.11563278264446449,call,11.671847542082489,0.9372041095194669
98.91239851543142,101.19580368414154,0.3477640813782109,0.05,0.11030537510660549,put,2.8518594733757183,-0.5203454092478592
104.01711722098942,90.26931059118445,0.6112688374989925,0.05,0.13222762484438555,put,0.19531196917349458,-0.04284755766755066
106.90143991711112,111.96571501664491,0.4370736606307211,0.05,0.16454895211847548,call,3.4902995188000503,0.4324293048449002
95.98779528114164,98.4147042697303,0.6533727709916499,0.05,0.29766295687632843,put,8.792774909003406,-0.43947395507558573
102.24092481810416,99.72695460490068,0.4464198536947702,0.05,0.17370601620523982,call,7.356632605100501,0.678984031939517
100.12592400781794,90.66732040926804,0.32926420424070535,0.05,0.20888750531340158,put,1.0067313963981004,-0.15264428727146517
100.97676098548831,95.5671774880849,0.3883475560051341,0.05,0.22002406932531646,call,9.70937118479604,0.7296464391781339
92.26990216144533,91.15197285973099,0.6235811620006939,0.05,0.20655325931079244,put,4.117923776325853,-0.3641291193795325
100.24510174258943,98.27053940076577,0.48441018220633325,0.05,0.19612782696370032,call,7.7760242153414225,0.6522584080140522
104.9799829124545,117.11708480142343,0.4451712703509399,0.05,0.1402353118200378,call,0.9718469144428106,0.18818760806528284
114.51143607795042,86.28098857068643,0.5160018225852787,0.05,0.2725463774139606,put,0.4689407308796012,-0.04691680796985298
109.59270826085206,83.86438602123259,0.5501782736167545,0.05,0.29035983218189426,put,0.794092708923837,-0.06973368108362366
121.53182457511556,114.71170327493608,0.6117398815902461,0.05,0.11586706529386571,call,11.195990809908366,0.8461643962564644
92.3265243711195,97.90676322848134,0.6448499229892927,0.05,0.14879857045568104,put,5.802917681853295,-0.5641678784169124
108.72320636720679,93.30927261340084,0.4640231354210914,0.05,0.1860094828811497,call,18.026387905090147,0.9268961531600375
101.83342005738352,110.39904687396077,0.3673952313917962,0.05,0.15177311025449045,put,7.987842549417749,-0.7363826326926053
121.89802933217672,93.94384460263136,0.4586534838876724,0.05,0.22529827767279328,call,30.282723606074754,0.9734310698989455
91.91701714644849,118.26009713546937,0.5260280506582886,0.05,0.16358638987966936,put,23.40719172757261,-0.9673334062479085
91.60278157819224,106.7792587133927,0.4036241073789389,0.05,0.3082528033903301,call,2.827133335581845,0.28033946646071817
94.00607354555977,95.12088591854297,0.4042849085104957,0.05,0.2595274297171798,put,5.769325857902572,-0.4468736129071291
78.76104275690193,121.57308213265503,0.5343787881549885,0.05,0.21062870153161076,call,0.018746537672236385,0.00510249076684992
94.74244978319238,93.94285076996661,0.4951347648429549,0.05,0.25134931316598663,call,8.230730288548735,0.6088524224898869
92.40867338446301,107.42095372009307,0.5032796995411587,0.05,0.25529502121786546,put,14.916574901803514,-0.7263031942129068
101.50393786476208,102.99292580406492,0.42415046652999305,0.05,0.17180262559708784,put,4.185352850848325,-0.45409097594509895
103.4175597577716,113.01741289398798,0.47695992857942326,0.05,0.15918913777290178,call,2.0101834399109677,0.2961423787913083
118.76170839215887,115.61511196726853,0.40757668557316956,0.05,0.20390715314848237,call,9.151987648188225,0.6656414665717452
109.5042383818605,100.32004149065767,0.5890198411124787,0.05,0.24308180622489722,call,15.195788233673099,0.7644488826559539
94.23096344337597,92.46582129653817,0.6035249334723752,0.05,0.2069530199326709,call,8.421622646968046,0.650138974155811
91.01585328651642,104.59972142939117,0.3153812137761906,0.05,0.12115017589045014,put,12.038356657810837,-0.9623641035071946
104.91919171506505,93.22284630247894,0.407048913980759,0.05,0.15985877780245789,call,13.97504038752075,0.9206497563704051
86.79766792979358,120.13387247526623,0.3503470744909921,0.05,0.1963013568202811,call,0.014808630440935666,0.004819868253951257
118.31458765854353,101.36535331082737,0.4349976065593102,0.05,0.1962167197837085,call,19.686936199773527,0.9232841062276833
111.79440120721287,96.34678448687892,0.4916562030209639,0.05,0.2986271088394904,put,2.449234119478408,-0.17559489183238242
95.30824347895295,101.84680305864909,0.355035478030147,0.05,0.1307006028800501,call,1.2327571104476789,0.27922763340420415
82.86865470909123,86.52873710470304,0.4078140186874687,0.05,0.22527946209179375,put,5.8239602591358235,-0.5345657925746905
113.53872374165412,90.28385961489349,0.39960426279185013,0.05,0.2744556554164145,put,0.587018339795419,-0.0638918339493042
98.85460154747382,112.00413907944426,0.5207267329398944,0.05,0.31357248727113984,put,15.378139046870714,-0.6269210552141116
112.37816311973462,93.43105721028604,0.506934433703625,0.05,0.17978012884080194,put,0.2729740693109042,-0.04414020074479119
84.05572341205632,89.53089017318061,0.42782624466627467,0.05,0.22457147263601002,put,7.017123410282387,-0.583372528306465
94.00624977046228,105.36652752527286,0.5176820872139398,0.05,0.22848801785993236,put,11.679164267270401,-0.6751949308621
100.05243699718183,111.85704154662997,0.44533199154127345,0.05,0.20977408657766455,put,11.660930046396643,-0.7148574552573791
100.46980593764742,107.18953310665067,0.47283448896739466,0.05,0.1950577399380347,call,3.6321356266897524,0.4054138204478659
95.49934528520757,109.96047685805816,0.6673452090298537,0.05,0.22179876947500232,call,3.103117878644259,0.30732535458148325
106.22849932347499,92.43204911430539,0.6340461051790348,0.05,0.07338769573901574,put,0.0028484716958689094,-0.0015765134987961726
89.32379570617405,85.78189333258156,0.3700418763072402,0.05,0.23410347450313157,call,7.897863087630441,0.686247314496659
98.57620514978707,115.01333651955487,0.5829732417879174,0.05,0.20630889518309836,call,2.0045346068447856,0.2372371103967097
101.20295631711899,96.77320161157864,0.5811396554491592,0.05,0.18887625516108675,put,2.719733317899319,-0.2793920195454107
105.14438834058748,97.49166983544953,0.38517367112473816,0.05,0.3023431097859779,call,13.194704618972395,0.725473579422176
107.11614878088889,113.28194141849058,0.5818777643754861,0.05,0.1662532990604724,put,7.070857583086948,-0.5590191667035795
88.75357908162131,105.5623000940066,0.6537931918412553,0.05,0.17984620054674846,call,1.2239944143321466,0.18534864452495575
84.65885829264377,104.55887772081607,0.3877455193755586,0.05,0.2995776651102367,put,19.261675700905798,-0.8249878562935793
112.7767682189851,121.65002344901083,0.4082497178985736,0.05,0.15839693475750719,put,8.570278107855586,-0.6900717179994964
103.32314011979592,93.56481769619857,0.6017661466843502,0.05,0.17249423585317306,call,13.680944763604089,0.8492366781723395
92.51513463443446,109.27840128081237,0.5271495310825648,0.05,0.19264872882845752,call,1.1499569584585547,0.17562122639309702
115.51151975522524,100.57013124897084,0.5551476275239523,0.05,0.24203672410647747,put,1.8441296512192409,-0.15572690271989909
101.15674634292859,102.68592278863257,0.5340589216400496,0.05,0.2103901253676657,put,5.592123173318448,-0.4392120883384195
111.79297184063826,115.28468426412532,0.5390695920928145,0.05,0.13536873264238686,put,4.6554773044179,-0.49543733970549886
100.67518481410109,105.07835756289624,0.3673527871688917,0.05,0.17339157184364054,call,3.1406063839596783,0.4285739364304129
120.60747924881987,105.38296079049633,0.6047317706621449,0.05,0.16963227833938943,call,19.09984528145506,0.9062675723012438
117.55340842443204,110.72507337309803,0.6169589992427773,0.05,0.19613894773884774,call,13.160581195092362,0.7471975805520328
97.51035851520926,96.35047270457115,0.47706092559319724,0.05,0.22129218293149147,call,7.710219194368406,0.6220132992535654
109.71570950954356,91.60790332660994,0.49565230501861374,0.05,0.2209102877943986,put,0.6717042660708721,-0.08122486030212128
106.45375949585147,89.55190805978967,0.3468892497444278,0.05,0.1111994122975799,put,0.003377538006338665,-0.0016548069353626849
113.68631557532349,80.33643410623998,0.5514254756017835,0.05,0.2531970493780428,put,0.15264152313770607,-0.01842707171835556
90.35076539419896,120.56207129940321,0.5572057441714144,0.05,0.2126284422998312,put,27.241676866461518,-0.9409226744338851
106.8605145999844,88.96791634278317,0.4937808983000689,0.05,0.2692266023796953,call,21.31098422774666,0.8837061092622684
110.58424486849587,97.78746376414227,0.6124353359870502,0.05,0.2222099163645336,put,1.8397252086196083,-0.16596229456899148
82.41260513576886,97.2318670011108,0.46659227690200594,0.05,0.2550661478867881,put,14.377026599157716,-0.7667169082896521
88.16741487334225,103.07406697809101,0.55646059258936,0.05,0.22332726557250637,call,1.9779949633226792,0.24592672518071212
79.60767822239899,108.15737212539297,0.39803356613078844,0.05,0.2673112878101374,call,0.2831002218069636,0.0531615760311314
97.30593165555442,108.60473488359746,0.4976447849125762,0.05,0.22611253180088894,put,11.667631005835105,-0.6747117838383915
107.17542255795962,94.16922561431062,0.48256457420971643,0.05,0.1951042376778548,call,16.115017853611278,0.8849975900013916
115.02357052096028,98.32878286213588,0.5225307922040942,0.05,0.3136217360223441,put,2.8148354757156397,-0.1786994524524521
100.74094780419775,102.825799504883,0.46304730711666414,0.05,0.24445185611399461,call,6.8038082796658585,0.5395155943998915
116.28615545571292,97.51308873816453,0.4868527404328332,0.05,0.22868722105022066,call,21.954937924117644,0.9091847604436173
86.19898541785109,116.07345576019992,0.5826047171441506,0.05,0.1361847791730832,put,26.557842250787402,-0.9943037365221621
82.96617560644845,104.90974951638252,0.45632357627617826,0.05,0.13558461912682312,call,0.02974564402588653,0.011687456740059918
99.44452301103381,107.34877786049817,0.339342289926132,0.05,0.21463577410709267,put,8.725403049466607,-0.660376538706622
103.84065448939307,106.62881268667412,0.6749583904205421,0.05,0.20727605988841205,call,7.402010953681305,0.550818414708664
99.67305251905907,111.73473857485325,0.6381454078690487,0.05,0.1692938717495842,call,2.332821933848784,0.2942126981279149
79.32557899960123,101.81021558703706,0.3707737304894381,0.05,0.207049134980603,call,0.14743759469549333,0.03842206485401726
99.10879960487212,87.03168052044154,0.5689707805245194,0.05,0.2794313464021798,call,17.034983111160102,0.804242335116188
86.95530499495146,103.99687951752642,0.4497025229448657,0.05,0.23477012372751493,call,1.2452752191121998,0.18003918617693787
106.69672548830039,93.4864310620817,0.526348721533106,0.05,0.1429495745123631,put,0.28055838733106153,-0.05704456857710294
103.66598246096848,94.71383318250243,0.5294224129013494,0.05,0.19442455864285282,call,13.01340956463737,0.814944979142052
90.60120213672644,105.86364018755093,0.4765592199683678,0.05,0.15975167595737197,put,13.373264928438587,-0.8729590379712053
94.86133082663306,112.38283071433636,0.42162343344136033,0.05,0.18061500417957194,call,0.5860997388347737,0.11374502243038126
89.40786478111049,100.21271576736062,0.4309458947683741,0.05,0.17931921671851786,put,10.02505766693487,-0.7664662642747999
99.37320902726829,103.08833012598964,0.40838080845187574,0.05,0.17611772086979977,call,3.727285937757493,0.46477252386398815
109.55142320501238,117.02214944635239,0.4168177791769555,0.05,0.13724323140133027,put,6.991581871188501,-0.6790378133438928
90.14273953664457,102.40753179488568,0.4932821709950645,0.05,0.1936172659240905,put,11.440856987930943,-0.7545002392240097
105.04046515517844,126.01683114180395,0.4284240010889248,0.05,0.1719696181576345,call,0.4418532905027952,0.0851982266598661
94.69742381627559,105.65509645631545,0.568205206571262,0.05,0.053527565499886604,call,0.032924363805863166,0.023329752224302214
92.07127167737656,82.39237240844182,0.6487246155335927,0.05,0.3026486012250832,call,15.88291544302956,0.7613317241106459
98.92969640045442,107.53341621104532,0.4419946758629957,0.05,0.25443848271083364,put,10.451096958213157,-0.6094019871082358
89.64757677580626,103.81158384882778,0.5239404500535377,0.05,0.1811849637537502,put,12.689723304482868,-0.8032227703800956
94.46350694652818,112.89752754082745,0.5499685110302934,0.05,0.20094095248702992,call,1.2344074797879756,0.17431712643848668
88.02122107411151,106.73181351269959,0.5472002270919274,0.05,0.14141728263412193,call,0.24287516542653886,0.06317956199153982
119.6472513291639,98.61544016016227,0.5075955267916087,0.05,0.2847861438905433,put,1.554529818148458,-0.11913351258856186
100.35263551971728,87.75701763710634,0.5742682418359722,0.05,0.2948644347386556,put,2.8023636596875647,-0.20032994795761971
93.00274492007415,97.90976742713974,0.5482248952680657,0.05,0.20783468641232625,call,4.713374170741147,0.46849367921546964
102.13979910734221,91.494795457907,0.3762337577672702,0.05,0.2511765322092673,put,1.6594395909781134,-0.1804887560605758
98.8767195030917,94.19476550195277,0.5869156064389274,0.05,0.20876433894669622,call,10.472007988204318,0.7145608058099185
97.79030400466777,105.88578404420609,0.5887290837266742,0.05,0.13316372805620347,call,2.055838218429251,0.33024372168908156
106.14166700043425,116.69904504351406,0.42367138958214184,0.05,0.17940883155181714,call,2.061241811290497,0.283588394610809
107.57507710047305,103.9467152982298,0.5037937835447602,0.05,0.20659639833859786,put,3.4937277339619683,-0.31594087290691
94.69498852389472,88.04116937964815,0.568332899281107,0.05,0.1772726140628278,put,1.5548316709614909,-0.20479496881028658
94.2418175935532,104.4460266822014,0.47906861804206385,0.05,0.18906733612824822,put,9.884450646072295,-0.7044119000862371
97.24948302848355,111.96631486645651,0.6072978047766012,0.05,0.1954300221245443,put,13.504487785422299,-0.742075522600117
76.98078835264415,93.90217095680617,0.7363872494619361,0.05,0.19595607510672694,call,1.2521750328307704,0.18981171418362652
84.84808937801448,98.65982833327082,0.4214013967365018,0.05,0.20261292452487417,put,12.771287653415214,-0.8213937987173072
113.66874267444524,100.14688194729197,0.3618955396846225,0.05,0.14696974668016996,call,15.5165034064445,0.9536518874383975
116.44967713501283,92.1510168691776,0.5303818595604876,0.05,0.1641491925436032,call,26.773509684348667,0.987430985687578
97.50963960443622,106.4828043384386,0.5721562505126143,0.05,0.13577078671500153,call,1.8000249291348993,0.29899901584285815
105.76556963055766,98.79051851392218,0.4769133626155231,0.05,0.24889077748431004,put,3.240630383854249,-0.26710387470266717
103.11250154543536,104.19532443907028,0.6453260663321034,0.05,0.09471765290798378,call,4.334560078627753,0.6273377843799389
130.7888080845524,91.125078221979,0.3661394200276751,0.05,0.2576795171658463,call,41.35795082873571,0.9940129271400548
111.19574911434577,95.62541699676589,0.5692918623031611,0.05,0.2693174698631422,put,2.135516352286153,-0.1625439913784663
