"Date","Open","High","Low","Close"
"09 Apr 2018","24848.85","25152.85","24828","25093.80"
"06 Apr 2018","24776.35","24933.6","24626.4","24873.15"
"05 Apr 2018","24394.45","24824.9","24380.85","24759.80"
"04 Apr 2018","24502.5","24666.3","24087.8","24129.50"
"03 Apr 2018","24285.95","24538","24254.35","24510.60"
"02 Apr 2018","24235.65","24373.4","24062.95","24328.50"
"28 Mar 2018","24299.5","24361","24203.4","24263.35"
"27 Mar 2018","24396.4","24496.95","24266.4","24434.15"
"26 Mar 2018","23674.9","24290.65","23657.05","24244.35"
"23 Mar 2018","23785.65","23796.3","23605.6","23670.40"
"22 Mar 2018","24252.95","24314.4","24094.85","24141.50"
"21 Mar 2018","24331.3","24459.75","24208.65","24255.60"
"20 Mar 2018","24133.95","24355.65","24082.95","24168.20"
"19 Mar 2018","24530.15","24588.05","24186.95","24245.10"
"16 Mar 2018","24753.65","24785.35","24439.15","24489.55"
"15 Mar 2018","24854.3","24939.85","24732","24791.85"
"14 Mar 2018","24629.65","24894.3","24487","24851.65"
"13 Mar 2018","24624.6","25009.65","24597.55","24738.65"
"12 Mar 2018","24443.6","24716.05","24358.5","24664.20"
"09 Mar 2018","24556.95","24564.75","24259.7","24296.45"
"08 Mar 2018","24273.9","24534.5","24048.55","24477.65"
"07 Mar 2018","24333.85","24373.4","24096.75","24134.10"
"06 Mar 2018","24964.1","25040.25","24362.05","24448.45"
"05 Mar 2018","24831.35","24873.05","24682","24818.70"
"01 Mar 2018","25022.35","25226.05","24854.4","24902.55"
"28 Feb 2018","25116.25","25192.95","24942","25107.40"
"27 Feb 2018","25684.6","25723.55","25356.4","25383.60"
"26 Feb 2018","25452","25722.15","25381.2","25687.90"
"23 Feb 2018","25002.25","25345.15","24962.85","25302.50"
"22 Feb 2018","24812.7","24987.05","24781.7","24955.20"
"21 Feb 2018","24996.6","24999.7","24796.35","24936.70"
"20 Feb 2018","25105.55","25158.1","24829","24874.40"
"19 Feb 2018","25324.6","25326.05","24824.55","25058.55"
"16 Feb 2018","25511.95","25601","25100.9","25163.90"
"15 Feb 2018","25360.9","25615.15","25295.15","25424.35"
"14 Feb 2018","25810.25","25810.25","25212.35","25341.25"
"12 Feb 2018","25530.1","25757.85","25485.4","25701.60"
"09 Feb 2018","25466.3","25598.3","25371","25463.65"
"08 Feb 2018","25759.85","26126.4","25637.4","25920.65"
"07 Feb 2018","26065.4","26078.4","25558.05","25670.00"
"06 Feb 2018","25140.1","26140.6","25023.85","25811.30"
"05 Feb 2018","25968.15","26215.1","25917.55","26098.75"
"02 Feb 2018","27017.4","27017.55","26364.05","26451.15"
"01 Feb 2018","27334.85","27613.5","27046.35","27220.70"
"31 Jan 2018","27136.25","27455.75","27116.95","27379.45"
"30 Jan 2018","27466.85","27470.25","27242.05","27269.05"
"29 Jan 2018","27446.1","27652.05","27407.4","27498.45"
"25 Jan 2018","27414.1","27522.85","27151.75","27445.65"
"24 Jan 2018","27310.15","27479.25","27219.45","27398.55"
"23 Jan 2018","27089.95","27422.05","27066.15","27390.60"
"22 Jan 2018","26940.5","27074.9","26841.2","27041.20"
"19 Jan 2018","26615.65","26957.85","26433.55","26909.50"
"18 Jan 2018","26762.25","26887.65","26423.75","26537.40"
"17 Jan 2018","25946.15","26335.85","25922.3","26289.10"
"16 Jan 2018","26129.15","26136.4","25931.7","25974.90"
"15 Jan 2018","25858.15","26091.8","25842.95","26069.20"
"12 Jan 2018","25732.4","25775.15","25557.6","25749.05"
"11 Jan 2018","25628.2","25694.65","25532.25","25660.90"
"10 Jan 2018","25709.9","25717.6","25527.5","25617.30"
"09 Jan 2018","25727.95","25803.8","25617.25","25703.80"
"08 Jan 2018","25690.25","25771.5","25643.8","25676.10"
"05 Jan 2018","25524.45","25643.35","25499.55","25601.85"
"04 Jan 2018","25367.65","25490.35","25310.3","25462.60"
"03 Jan 2018","25425.75","25454.9","25300.9","25318.60"
"02 Jan 2018","25382.2","25425.5","25232.8","25338.25"
"01 Jan 2018","25565.75","25588","25271.55","25318.10"
"29 Dec 2017","25484.85","25566.4","25450.25","25539.00"
"28 Dec 2017","25463.6","25561.95","25417.4","25490.00"
"27 Dec 2017","25652.85","25733.2","25429.55","25496.00"
"26 Dec 2017","25659.75","25712.95","25545.6","25675.00"
"22 Dec 2017","25615.6","25694.5","25560.5","25648.00"
"21 Dec 2017","25608.25","25629.95","25508.9","25554.00"
"20 Dec 2017","25779.05","25780.05","25566.05","25591.00"
"19 Dec 2017","25640.9","25757.95","25619.6","25716.00"
"18 Dec 2017","25181.75","25759.9","24617.15","25594.00"
"15 Dec 2017","25487.15","25559.05","25411.25","25440.00"
"14 Dec 2017","25062.4","25205.9","24888.65","25168.00"
"13 Dec 2017","25118.2","25270.75","24938.55","25000.00"
"12 Dec 2017","25413.4","25416.2","25108.6","25125.00"
"11 Dec 2017","25434.75","25448.85","25318.7","25404.00"
"08 Dec 2017","25145.5","25367.7","25145.5","25321.00"
"07 Dec 2017","24935.3","25097.4","24875.35","25057.00"
"06 Dec 2017","25066.3","25077.45","24813.6","24851.00"
"05 Dec 2017","25030.75","25217.7","24921.3","25124.00"
"04 Dec 2017","25295.05","25297.2","24993.35","25075.00"
"01 Dec 2017","25409.55","25441.35","25152.65","25191.00"
"30 Nov 2017","25693.8","25700.85","25246.85","25332.00"
"29 Nov 2017","25829.65","25877.75","25746.8","25795.00"
"28 Nov 2017","25830.45","25953.5","25795.5","25846.00"
"27 Nov 2017","25693.05","25931.85","25673.5","25891.00"
"24 Nov 2017","25776.6","25849","25749.1","25779.00"
"23 Nov 2017","25826.3","25838.55","25620.95","25736.00"
"22 Nov 2017","25805.65","25831.95","25665.85","25766.00"
"21 Nov 2017","25829.3","25871.1","25726.5","25757.00"
"20 Nov 2017","25733.7","25803.15","25681.7","25768.00"
"17 Nov 2017","25875.7","25924.9","25679.55","25728.00"
"16 Nov 2017","25292.9","25496.05","25273.7","25446.00"
"15 Nov 2017","25241.65","25318.05","25166.35","25218.00"
"14 Nov 2017","25352.55","25404.8","25223.1","25284.00"
"13 Nov 2017","25570.25","25611.55","25337.25","25358.00"
"10 Nov 2017","25250.9","25598.55","25237.2","25498.00"
"09 Nov 2017","25281","25385.2","25166.15","25291.00"
"08 Nov 2017","25375.8","25435.6","25119.5","25184.00"
"07 Nov 2017","25669.1","25695.75","25248.95","25300.00"
"06 Nov 2017","25569","25694.6","25529.5","25571.00"
"03 Nov 2017","25531.4","25695.5","25394.95","25650.00"
"02 Nov 2017","25508.4","25598.75","25405.5","25427.00"
"01 Nov 2017","25197.3","25549.35","25171.75","25490.00"
"31 Oct 2017","25042.1","25078.65","24948.1","25019.00"
"30 Oct 2017","24873.65","25064.85","24808.55","24988.00"
"27 Oct 2017","24887.6","24995.7","24798.65","24839.00"
"26 Oct 2017","24953.95","25186.05","24864.6","25022.00"
"25 Oct 2017","24980.65","25157.8","24560.75","25035.00"
"24 Oct 2017","24141.95","24293.25","24032.65","24222.00"
"23 Oct 2017","24085.45","24151","23912.55","24088.00"
"19 Oct 2017","24238.4","24255.3","23923.7","24009.00"
"18 Oct 2017","24354.75","24454.65","24270.05","24313.00"
"17 Oct 2017","24697.25","24809.15","24571.85","24645.00"
"16 Oct 2017","24815.4","24878.65","24516.55","24703.00"
"13 Oct 2017","24411.1","24779.75","24387.8","24689.00"
"12 Oct 2017","24151.45","24393.4","23978.4","24361.00"
"11 Oct 2017","24411.45","24460.25","24054.25","24107.00"
"10 Oct 2017","24304.8","24379.75","24273.65","24347.00"
"09 Oct 2017","24209.55","24311.1","24156.05","24251.00"
"06 Oct 2017","24083.55","24242.05","24074.35","24190.00"
"05 Oct 2017","24114.75","24188.3","24033.35","24058.00"
"04 Oct 2017","24124.15","24230.45","24058.65","24113.00"
"03 Oct 2017","24200.6","24226.8","24007.25","24103.00"
"29 Sep 2017","24114","24227.45","24004.8","24053.00"
"28 Sep 2017","23804.05","24074.2","23611.1","24008.00"
"27 Sep 2017","24308.7","24331.85","23766.6","23812.00"
"26 Sep 2017","24105.6","24236.95","24017.4","24199.00"
"25 Sep 2017","24361.55","24363.8","24015.45","24165.00"
"22 Sep 2017","24704.55","24709.7","24340","24368.00"
"21 Sep 2017","24934.1","24992.5","24706.45","24799.00"
"20 Sep 2017","24984.65","25052.6","24938.3","24965.00"
"19 Sep 2017","25059.75","25103.45","24993","25041.00"
"18 Sep 2017","24948.15","25105.35","24941.75","25046.00"
"15 Sep 2017","24840.3","24916.85","24791.55","24844.00"
"14 Sep 2017","24857.25","24994.3","24815.5","24912.00"
"13 Sep 2017","24818.35","24948.8","24737.8","24831.00"
"12 Sep 2017","24779.15","24821.35","24653.6","24784.00"
"11 Sep 2017","24468.5","24735.35","24458.25","24672.00"
"08 Sep 2017","24409.5","24419.25","24273","24370.00"
"07 Sep 2017","24324.85","24413.1","24246.9","24304.00"
"06 Sep 2017","24192.4","24331.3","24151.1","24279.00"
"05 Sep 2017","24272.6","24388.05","24256.3","24328.00"
"04 Sep 2017","24456.3","24459.35","24156.4","24236.00"
"01 Sep 2017","24389.2","24494.35","24319.2","24434.00"
"31 Aug 2017","24354.35","24354.35","24207.7","24318.00"
"30 Aug 2017","24253.05","24384.1","24241.3","24308.00"
"29 Aug 2017","24302","24320.95","24103.3","24128.00"
"28 Aug 2017","24351.25","24422.45","24301.35","24377.00"
"24 Aug 2017","24374.75","24411.05","24224.85","24274.00"
"23 Aug 2017","24084.95","24350","24074.15","24316.00"
"22 Aug 2017","24080.6","24127.45","23852.65","23974.00"
"21 Aug 2017","24140.55","24258.95","23882.25","23936.00"
"18 Aug 2017","24125.3","24130.15","23925.95","24074.00"
"17 Aug 2017","24495.2","24496.2","24121.55","24237.00"
"16 Aug 2017","24188.75","24461.2","23947.45","24437.00"
"14 Aug 2017","24051.05","24212.15","24038.15","24115.00"
"11 Aug 2017","23958.25","24191.2","23868.3","23985.00"
"10 Aug 2017","24300.45","24326.9","23822.2","24217.00"
"09 Aug 2017","24519.25","24532.4","24328.1","24374.00"
"08 Aug 2017","24942.2","24966.05","24534.35","24599.00"
"07 Aug 2017","24854.15","24979.35","24844.45","24906.00"
"04 Aug 2017","24629.5","24879.7","24591.8","24827.00"
"03 Aug 2017","25002.85","25005.15","24619.6","24675.00"
"02 Aug 2017","25190.4","25198.8","24926.25","25055.00"
"01 Aug 2017","25152.85","25179.5","25000.9","25122.00"
"31 Jul 2017","24880.6","25168.1","24828.5","25103.00"
"28 Jul 2017","24744.55","24859.75","24651.05","24811.00"
"27 Jul 2017","24857.5","25032.25","24799.4","24922.00"
"26 Jul 2017","24578.15","24720.9","24484.9","24670.00"
"25 Jul 2017","24622.9","24624.65","24450.2","24520.00"
"24 Jul 2017","24307.7","24460.55","24234.65","24420.00"
"21 Jul 2017","24231.4","24289.3","24066.9","24257.00"
"20 Jul 2017","24170.65","24299.6","24170.65","24213.00"
"19 Jul 2017","24069.2","24180.75","24053.7","24152.00"
"18 Jul 2017","23958.15","24147.45","23942.1","24022.00"
"17 Jul 2017","24011.4","24066.1","23913.65","24015.00"
"14 Jul 2017","23949.5","23963.65","23755.95","23937.00"
"13 Jul 2017","23817.25","23938","23811","23888.00"
"12 Jul 2017","23623.75","23736.55","23523.65","23695.00"
"11 Jul 2017","23744.55","23744.55","23552.6","23584.00"
"10 Jul 2017","23583.25","23964.8","23289.9","23675.00"
"07 Jul 2017","23463.75","23492.6","23400.6","23449.00"
"06 Jul 2017","23399.5","23540.15","23369.5","23466.00"
"05 Jul 2017","23241.9","23380.35","23205.55","23352.00"
"04 Jul 2017","23325.5","23363.05","23163.7","23214.00"
"03 Jul 2017","23240.35","23330.1","23144.3","23272.00"
"30 Jun 2017","23137.25","23254.1","22996.4","23211.00"
"29 Jun 2017","23312.4","23476","23124.35","23227.00"
"28 Jun 2017","23209.55","23322.55","23113.65","23235.00"
"27 Jun 2017","23636.95","23640.1","23055.75","23216.00"
"23 Jun 2017","23772.3","23786.5","23507.5","23542.00"
"22 Jun 2017","23716.85","23897.85","23694.15","23736.00"
"21 Jun 2017","23638.15","23760.75","23610.2","23708.00"
"20 Jun 2017","23720.6","23760.35","23651.2","23697.00"
"19 Jun 2017","23571.35","23806.65","23535.7","23742.00"
"16 Jun 2017","23448.6","23527.65","23391","23502.00"
"15 Jun 2017","23444.7","23473.3","23311.85","23391.00"
"14 Jun 2017","23555.3","23562.8","23399.4","23498.00"
"13 Jun 2017","23447","23615.2","23446.9","23477.00"
"12 Jun 2017","23610.15","23630.1","23441.8","23470.00"
"09 Jun 2017","23483.95","23708.65","23476.85","23690.00"
"08 Jun 2017","23630.35","23659.1","23514.2","23536.00"
"07 Jun 2017","23482.85","23606.15","23427.55","23567.00"
"06 Jun 2017","23523.05","23536.1","23381.7","23416.00"
"05 Jun 2017","23397.4","23494.7","23349.95","23459.00"
"02 Jun 2017","23435.2","23453.3","23308.4","23375.00"
"01 Jun 2017","23394.1","23396.15","23224.05","23310.00"
"31 May 2017","23321.2","23469.45","23248.5","23424.00"
"30 May 2017","23142.1","23337.15","23093.95","23307.00"
"29 May 2017","23310.6","23464","23141.15","23182.00"
"26 May 2017","23151.4","23408.35","23092.35","23362.00"
"25 May 2017","22573.65","23267.8","22570.35","23190.00"
"24 May 2017","22624.5","22673.4","22469.8","22536.00"
"23 May 2017","22674.9","22740.4","22492.2","22582.00"
"22 May 2017","22874.8","22918.35","22637.75","22652.00"
"19 May 2017","22761.95","22902.25","22628.45","22769.00"
"18 May 2017","22750.45","22834.55","22660.2","22698.00"
"17 May 2017","22972.35","22978.15","22830.1","22935.00"
"16 May 2017","22857.6","22944.1","22727.65","22928.00"
"15 May 2017","22735.85","22891.7","22730.35","22821.00"
"12 May 2017","22840.4","22859.15","22578","22671.00"
"11 May 2017","22916.05","22977.85","22764.65","22818.00"
"10 May 2017","22767.75","22859.4","22742.05","22830.00"
"09 May 2017","22820.8","22835.35","22664.35","22707.00"
"08 May 2017","22678.45","22835.15","22632.5","22767.00"
"05 May 2017","22844.85","22853.55","22514","22604.00"
"04 May 2017","22618.3","22743.7","22449.9","22720.00"
"03 May 2017","22445.85","22449","22240.05","22307.00"
"02 May 2017","22412.55","22492.15","22266.15","22341.00"
"28 Apr 2017","22296.8","22383","22182.55","22358.00"
"27 Apr 2017","22274.05","22380.85","22169.8","22326.00"
"26 Apr 2017","22158.65","22276.05","21814.9","22242.00"
"25 Apr 2017","21960.65","22093.25","21900.3","22054.00"
"24 Apr 2017","21591.9","21884.85","21578.65","21857.00"
"21 Apr 2017","21567.5","21614.55","21386.2","21551.00"
"20 Apr 2017","21419.45","21558.85","21396","21491.00"
"19 Apr 2017","21674.1","21706.3","21470.2","21556.00"
"18 Apr 2017","21706.05","21947","21634.15","21671.00"
"17 Apr 2017","21700.5","21743.3","21576.75","21647.00"
"13 Apr 2017","21651.25","21758.85","21627","21686.00"
"12 Apr 2017","21735.65","21787.1","21551.75","21666.00"
"11 Apr 2017","21521.45","21753.35","21483.55","21736.00"
"10 Apr 2017","21492.05","21552.1","21396.05","21520.00"
"07 Apr 2017","21536.5","21616.85","21397","21431.00"
"06 Apr 2017","21572.7","21674","21488.9","21622.00"
"05 Apr 2017","21602.2","21699.3","21499.75","21652.00"
"03 Apr 2017","21539.2","21565.45","21408.6","21547.00"
"31 Mar 2017","21551.85","21574.15","21414","21444.00"
"30 Mar 2017","21374.35","21696","21331.9","21620.00"
"29 Mar 2017","21291.45","21418.6","21255.75","21391.00"
"28 Mar 2017","21229","21264.95","21145","21225.00"
"27 Mar 2017","21178.1","21179.2","20979.55","21056.00"
"24 Mar 2017","20987.6","21174.1","20929.15","21122.00"
"23 Mar 2017","20848.75","20934.75","20775.35","20895.00"
"22 Mar 2017","20815.35","20899","20753.9","20781.00"
"21 Mar 2017","21110.65","21146.5","20967","21019.00"
"20 Mar 2017","21202.55","21202.55","21084.8","21110.00"
"17 Mar 2017","21308.45","21336.05","21127.95","21175.00"
"16 Mar 2017","21237.5","21289.8","21194.25","21249.00"
"15 Mar 2017","21089.4","21216.9","21063.95","21157.00"
"14 Mar 2017","21189.85","21274.45","21059.7","21102.00"
"10 Mar 2017","20825.9","20876.95","20648.8","20727.00"
"09 Mar 2017","20620.55","20780.25","20603.9","20721.00"
"08 Mar 2017","20630.15","20715.2","20534.25","20676.00"
"07 Mar 2017","20685.95","20701.25","20585.95","20627.00"
"06 Mar 2017","20548.95","20727.5","20532.2","20663.00"
"03 Mar 2017","20572.85","20580.45","20423.35","20495.00"
"02 Mar 2017","20885","20905","20516.9","20560.00"
"01 Mar 2017","20698.9","20833.75","20678.75","20783.00"
"28 Feb 2017","20632.85","20681.3","20560.6","20607.00"
"27 Feb 2017","20853.45","20853.45","20584.75","20613.00"
"23 Feb 2017","20887.65","21011.9","20828.4","20876.00"
"22 Feb 2017","20937.6","20958.25","20829.65","20868.00"
"21 Feb 2017","20695.9","20903.35","20619.25","20860.00"
"20 Feb 2017","20494.85","20702.6","20472.4","20677.00"
"17 Feb 2017","20918.45","21042.35","20449.65","20551.00"
"16 Feb 2017","20243.25","20295.55","20088.2","20243.00"
"15 Feb 2017","20282.1","20368.2","20115.85","20163.00"
"14 Feb 2017","20304.5","20314.05","20158.85","20258.00"
"13 Feb 2017","20273.65","20308.7","20116.9","20251.00"
"10 Feb 2017","20225.75","20310","20167.1","20213.00"
"09 Feb 2017","20312.65","20406.6","20000.35","20151.00"
"08 Feb 2017","20335.25","20362.8","20070.15","20245.00"
"07 Feb 2017","20367.3","20426.95","20281.5","20327.00"
"06 Feb 2017","20307.15","20462.45","20298.05","20371.00"
"03 Feb 2017","20061.9","20229.65","20009.95","20196.00"
"02 Feb 2017","20053.95","20146.9","19915.2","20070.00"
"01 Feb 2017","19522.4","20047.85","19470.95","20020.00"
"31 Jan 2017","19533.2","19624.1","19435.45","19515.00"
"30 Jan 2017","19718.8","19767.05","19561.1","19585.00"
"27 Jan 2017","19588.4","19794.95","19534.9","19708.00"
"25 Jan 2017","19120.05","19518.45","19114.15","19473.00"
"24 Jan 2017","18931","19054.3","18906.95","19023.00"
"23 Jan 2017","18762","18909.65","18722.85","18842.00"
"20 Jan 2017","18996.6","19071.65","18793.05","18820.00"
"19 Jan 2017","19165.35","19185.3","19046.1","19124.00"
"18 Jan 2017","19074.85","19276.5","19072.1","19164.00"
"17 Jan 2017","19128.15","19202.25","18981.85","19067.00"
"16 Jan 2017","18899.7","19134.5","18865.25","19096.00"
"13 Jan 2017","18949.7","18952.25","18781.25","18912.00"
"12 Jan 2017","18885.45","18966.3","18805.85","18873.00"
"11 Jan 2017","18535.35","18889.45","18515.25","18830.00"
"10 Jan 2017","18351.45","18441.15","18275.75","18409.00"
"09 Jan 2017","18314.25","18373.1","18256.15","18286.00"
"06 Jan 2017","18168.45","18325.5","18157.3","18264.00"
"05 Jan 2017","18000.75","18164.05","17977.8","18115.00"
"04 Jan 2017","18037.45","18092.85","17868.9","17891.00"
"03 Jan 2017","18002.75","18115.05","17830.95","18035.00"
"02 Jan 2017","18242.3","18249","17844.9","17969.00"
"30 Dec 2016","18026.35","18245.75","18016.8","18177.00"
"29 Dec 2016","17861.45","18053.3","17829.4","18033.00"
"28 Dec 2016","17929.2","18059.65","17829.15","17876.00"
"27 Dec 2016","17677.7","17907.35","17616.1","17879.00"
"26 Dec 2016","17825.5","17860.85","17606.9","17655.00"
"23 Dec 2016","17849.25","17962.3","17819.75","17884.00"
"22 Dec 2016","18027","18029.6","17839.75","17891.00"
"21 Dec 2016","18124.6","18167.15","18043.95","18084.00"
"20 Dec 2016","18264.1","18274.9","18009.8","18069.00"
"19 Dec 2016","18258.1","18316.8","18215.5","18257.00"
"16 Dec 2016","18417.9","18428.45","18268.3","18312.00"
"15 Dec 2016","18143.5","18532","18122.1","18401.00"
"14 Dec 2016","18480.35","18485.45","18322.9","18341.00"
"13 Dec 2016","18354.1","18492.85","18291.35","18466.00"
"12 Dec 2016","18616.05","18616.05","18364.05","18392.00"
"09 Dec 2016","18567.95","18739.65","18432.3","18695.00"
"08 Dec 2016","18342.6","18558.75","18336.95","18515.00"
"07 Dec 2016","18515.5","18588.75","17952.6","18234.00"
"06 Dec 2016","18459.7","18499.75","18365.95","18420.00"
"05 Dec 2016","18245","18434.25","18189.5","18408.00"
"02 Dec 2016","18329.4","18490.5","18163.8","18247.00"
"01 Dec 2016","18676.75","18713.1","18389.65","18428.00"
"30 Nov 2016","18306.1","18667.85","18262.5","18627.00"
"29 Nov 2016","18308.8","18427.4","18188.7","18223.00"
"28 Nov 2016","18237.2","18471.65","18187.4","18301.00"
"25 Nov 2016","18377.55","18546.35","18266.6","18507.00"
"24 Nov 2016","18476","18476.35","18215.8","18256.00"
"23 Nov 2016","18660.55","18669.05","18449.7","18540.00"
"22 Nov 2016","18626.7","18650.5","18322.7","18548.00"
"21 Nov 2016","19063.8","19075.95","18351.25","18446.00"
"18 Nov 2016","19180.3","19216.35","18897.1","18959.00"
"17 Nov 2016","19115.9","19328.75","19009.85","19087.00"
"16 Nov 2016","19591.25","19611.9","19088.4","19108.00"
"15 Nov 2016","19808.35","19861.75","19240.45","19289.00"
"11 Nov 2016","20033.85","20309.65","19704.35","19738.00"
"10 Nov 2016","19827.5","20283.15","19787.45","20200.00"
"09 Nov 2016","18270.9","19587.8","18143.7","19518.00"
"08 Nov 2016","19490.75","19549.45","19322.15","19500.00"
"07 Nov 2016","19317.85","19378","19233","19356.00"
"04 Nov 2016","19223.85","19223.9","18961.15","19058.00"
"03 Nov 2016","19201.95","19319.65","19119.3","19178.00"
"02 Nov 2016","19223.5","19296.55","19158.75","19227.00"
"01 Nov 2016","19578.6","19591.65","19417.3","19458.00"
"30 Oct 2016","19657.8","19666.8","19484.65","19523.00"
"28 Oct 2016","19507.85","19589.7","19362","19555.00"
"27 Oct 2016","19452","19544.2","19252.1","19514.00"
"26 Oct 2016","19581.7","19725.9","19434.5","19483.00"
"25 Oct 2016","19907.7","19922.7","19711.95","19834.00"
"24 Oct 2016","19763.85","19897.85","19751.65","19807.00"
"21 Oct 2016","19636.4","19744","19516.4","19710.00"
"20 Oct 2016","19493.9","19722.85","19479.25","19658.00"
"19 Oct 2016","19570.05","19576.3","19322.75","19412.00"
"18 Oct 2016","19174.7","19511.8","19162.85","19495.00"
"17 Oct 2016","19136.3","19241.75","19002.45","19070.00"
"14 Oct 2016","19016.7","19053.5","18926.15","19020.00"
"13 Oct 2016","19295.55","19295.55","18824.4","18954.00"
"10 Oct 2016","19489.5","19501.45","19351.35","19378.00"
"07 Oct 2016","19398.05","19456","19318","19400.00"
"06 Oct 2016","19518.55","19570.7","19325.8","19395.00"
"05 Oct 2016","19801.3","19816.5","19492.8","19536.00"
"04 Oct 2016","19641.75","19747.45","19527.35","19672.00"
"03 Oct 2016","19395.55","19611.25","19363.95","19589.00"
"30 Sep 2016","19116","19330.85","19085.2","19285.00"
"29 Sep 2016","19762.3","19793.2","19059.05","19183.00"
"28 Sep 2016","19542","19700","19509.65","19653.00"
"27 Sep 2016","19652.95","19696.45","19479.15","19518.00"
"26 Sep 2016","19792.2","19794.15","19568.35","19591.00"
"23 Sep 2016","20136.75","20137.55","19861.45","19901.00"
"22 Sep 2016","20153.1","20264.8","19996.9","20109.00"
"21 Sep 2016","19902.7","19937.85","19749.95","19828.00"
"20 Sep 2016","19957.35","19964.3","19797.5","19852.00"
"19 Sep 2016","19892.2","20014.4","19849.65","19906.00"
"16 Sep 2016","19935.85","20227.2","19783.6","19855.00"
"15 Sep 2016","19927.6","19955.4","19730.25","19837.00"
"14 Sep 2016","19757.05","19953.15","19732.15","19909.00"
"12 Sep 2016","19861.45","19861.45","19735.55","19790.00"
"09 Sep 2016","20274.75","20349.7","20139.15","20245.00"
"08 Sep 2016","20439.2","20477.4","20335.2","20417.00"
"07 Sep 2016","20505.8","20575.8","20376.75","20406.00"
"06 Sep 2016","19990.95","20459.45","19990.95","20426.00"
"02 Sep 2016","19830.35","19911.25","19787.6","19883.00"
"01 Sep 2016","19805.8","19928.2","19738.3","19788.00"
"31 Aug 2016","19595.9","19823.4","19595.9","19787.00"
"30 Aug 2016","19306.5","19546.35","19306.5","19531.00"
"29 Aug 2016","19174.45","19247.85","19096.7","19217.00"
"26 Aug 2016","19336.45","19358","19133.9","19195.00"
"25 Aug 2016","19383.7","19432.75","19282.8","19304.00"
"24 Aug 2016","19358.7","19392.2","19284.35","19355.00"
"23 Aug 2016","19311.9","19372.65","19246.9","19341.00"
"22 Aug 2016","19432.6","19493.2","19252.75","19330.00"
"19 Aug 2016","19419","19457.4","19327.2","19414.00"
"18 Aug 2016","19087.2","19367.45","19083","19352.00"
"17 Aug 2016","19044.55","19138.35","18966.35","19041.00"
"16 Aug 2016","19029.1","19062.2","18839.4","19002.00"
"12 Aug 2016","18698.3","18986.8","18695.5","18963.00"
"11 Aug 2016","18621","18699.2","18537.1","18640.00"
"10 Aug 2016","18966.85","18985.25","18611.25","18647.00"
"09 Aug 2016","18968.65","19008.15","18838.6","18933.00"
"08 Aug 2016","18986.75","19028.7","18896","18939.00"
"05 Aug 2016","18725.2","18943.15","18708.25","18925.00"
"04 Aug 2016","18724.9","18724.9","18443.65","18571.00"
"03 Aug 2016","18680.95","18775.4","18542.6","18602.00"
"02 Aug 2016","18783.6","18866.55","18671.85","18708.00"
"01 Aug 2016","18896.5","19078.5","18634.4","18740.00"
"29 Jul 2016","19047.05","19070.15","18912.6","18953.00"
"28 Jul 2016","19050.4","19126.75","18998.8","19076.00"
"27 Jul 2016","18908.45","19125","18882.4","19021.00"
"26 Jul 2016","18979.1","19044.45","18814.25","18860.00"
"25 Jul 2016","18594.95","19035.35","18572.1","18989.00"
"22 Jul 2016","18697.8","18735.4","18551.3","18690.00"
"21 Jul 2016","18967.4","19000.3","18644.55","18674.00"
"20 Jul 2016","18896.8","19016.25","18886.3","18968.00"
"19 Jul 2016","18970.15","19030.05","18833.6","18905.00"
"18 Jul 2016","18998.3","19158","18885","18923.00"
"15 Jul 2016","18887.9","19016.1","18772.45","18953.00"
"14 Jul 2016","18633.5","18880.9","18580.2","18863.00"
"13 Jul 2016","18704.9","18711.6","18546.25","18618.00"
"12 Jul 2016","18527.85","18684.45","18464.15","18667.00"
"11 Jul 2016","18268.15","18409.45","18243.3","18390.00"
"08 Jul 2016","18078.05","18079.2","17910.9","18016.00"
"07 Jul 2016","18036.3","18146.55","17997.1","18084.00"
"05 Jul 2016","18122.4","18124.1","17989.6","18004.00"
"04 Jul 2016","18091.75","18146.35","18054.8","18097.00"
"01 Jul 2016","18019.7","18074.95","17955.3","17985.00"
"30 Jun 2016","17825.3","17975.05","17795.9","17935.00"
"29 Jun 2016","17643.65","17728.95","17580.5","17689.00"
"28 Jun 2016","17497","17626.7","17481.5","17561.00"
"27 Jun 2016","17346.3","17611.2","17346.3","17514.00"
"24 Jun 2016","17213.85","17459.2","16946.35","17426.00"
"23 Jun 2016","17630.8","17907.5","17611","17892.00"
"22 Jun 2016","17610.1","17755.25","17518.15","17626.00"
"21 Jun 2016","17761.65","17763.3","17585.65","17619.00"
"20 Jun 2016","17425.8","17779","17425.8","17718.00"
"17 Jun 2016","17772.3","17843.15","17590.75","17696.00"
"16 Jun 2016","17827.6","17827.6","17545.8","17671.00"
"15 Jun 2016","17746.05","17943.65","17659.6","17917.00"
"14 Jun 2016","17698.95","17719.85","17575.95","17672.00"
"13 Jun 2016","17620.55","17666.55","17527.55","17593.00"
"10 Jun 2016","17830.2","18051.5","17815.25","17828.00"
"09 Jun 2016","17955.8","17986.15","17801.55","17887.00"
"08 Jun 2016","17976.25","17995.8","17855.2","17946.00"
"07 Jun 2016","17796.55","18000.95","17713.35","17948.00"
"06 Jun 2016","17710.45","17754.15","17636.9","17671.00"
