Date,Stock_Price,Earnings_Per_Share,P_E_Ratio,Dividend_Yield,Market_Cap,Stock_Split,Dividend_Payout
2000-08-25,52.43159664314538,5.258889160224014,13.70660359057429,4.839451210853821,768862043.0594109,0,3.2536219216690014
2000-08-26,114.54722959071678,9.713740851232496,11.579383243816572,3.4652019437028962,705086379.5726547,0,4.3341074284424455
2000-08-27,67.7110679407049,2.6697296413280904,14.790203398190762,3.2275137726883836,338038696.5489539,0,4.4698652873125235
2000-08-28,144.04585843529145,8.817608511600497,25.891565574003806,2.6631004140932877,678906273.1850023,1,4.598962858897181
2000-08-29,145.39285770025873,7.989371675125676,10.693405334529666,2.715777333720577,401977853.93399036,0,0.4742459662657805
2000-08-30,141.48643902204486,7.938296601796468,21.656136701669794,3.1636200153523233,758691253.50821,0,2.7206300098155047
2000-08-31,87.01587002554444,8.60304905305199,29.908750323826197,3.785719228144429,459641826.109339,0,3.702547606091593
2000-09-01,51.54566165288674,7.84921591848699,27.113921876750787,3.8085843847273178,418156930.5533489,0,3.784634225635069
2000-09-02,142.83185625877252,6.635982894682739,20.428913780871788,1.6867756308217983,935382616.333418,0,3.0335810098500193
2000-09-03,92.81841483173143,2.1812038991414884,11.272818185732847,3.000451008306508,258370308.89179322,0,0.8339366759183708
2000-09-04,146.66548190436697,1.2927356154212672,26.627470287714196,2.647832380136408,129242866.59659977,0,3.9871027697083217
2000-09-05,146.3619977089253,9.287630630341182,21.97957016354421,4.482107865077537,588697682.1268636,0,3.6005566675747285
2000-09-06,135.300945546736,6.549852830686643,12.298659941191337,3.5256756848735056,969628594.1613371,0,0.43067885774518144
2000-09-07,79.44488920695856,8.168835618785586,11.877145696467124,3.130016265663927,384060821.5899148,0,2.3190491233718813
2000-09-08,88.50977286019253,5.33370116361295,28.19253638873185,1.4615785687156695,71416395.9924937,1,0.8698869976090179
2000-09-09,135.1136671516857,2.0557737006615504,23.38400525876157,3.422551557293646,345912214.63647175,0,1.6873852285648594
2000-09-10,81.69220051562777,2.126672129822954,26.58573598633511,1.4688156227209337,510872337.77636284,0,0.09040546102842717
2000-09-11,66.94927466860925,7.170087585060743,27.579578005645345,2.3488263022630083,170303776.56589156,0,2.001649342053791
2000-09-12,105.68012624583501,4.872753054095164,21.435447040966444,1.5713678592573275,661521195.8759271,0,2.749384605781052
2000-09-13,143.61547741607808,2.8047225403030307,20.348927035100825,3.7682945880974756,997771895.1200986,0,3.097912964135434
2000-09-14,119.6029796674973,5.424350920672932,18.608548206419805,1.8250084553446104,457222081.2216294,0,3.3174517256435503
2000-09-15,107.0061170089365,1.577880433676207,16.338931755822387,2.567437492752104,361181271.1629105,0,4.1814565655123
2000-09-16,59.71764937707685,6.237742617229589,18.691919217174235,4.582699110475115,406697125.16612196,0,1.0773145363786503
2000-09-17,111.50072266991697,3.4209406399158793,25.477593114603128,1.8172655335958812,123994716.61124912,0,0.6024091121923397
2000-09-18,149.00538501042632,8.178031905734693,22.03846862030263,3.0312202558351165,884440865.4119616,0,4.257685859489628
2000-09-19,64.0084015236524,3.793257630312164,27.850465799096924,2.677086644664088,420677398.9661385,0,0.7830640744632494
2000-09-20,101.83296523637367,5.09698134173621,18.867600287583755,1.072496164182919,393401667.3105929,0,4.873800406680976
2000-09-21,137.73730719279553,1.1045848591729057,22.14179157437508,4.171032454291251,663093370.2011696,1,4.212691146993185
2000-09-22,124.07686177542044,1.65202199015103,22.626151061839774,1.276183625258399,447613086.7218123,0,2.504383029447996
2000-09-23,119.7015740995268,4.532442007660164,21.83394324612651,2.8970200839078144,651751134.1197675,0,4.9071071246101265
2000-09-24,120.24840839871092,5.319449512454112,24.052675461710326,3.2427131797557998,70831827.22947964,0,0.48688364554002106
2000-09-25,85.94911512197552,6.400184933073733,14.748669367496126,3.5137058264583483,815586110.2850052,0,1.5153288058755083
2000-09-26,79.35918442644933,3.624963208383729,20.247275550915813,3.7545265172315023,941098913.3506086,0,3.191122075203057
2000-09-27,130.93611554785136,7.254836975138883,12.084496056166953,2.0130895340908603,652277732.2977921,0,1.7500343423658937
2000-09-28,131.01133946791808,8.741101574702842,17.69022655289625,1.0399151066337975,955020269.5702226,0,4.641862759903959
2000-09-29,136.70723185801037,8.018658900040148,19.75334137242529,3.893774649419648,159917991.22626367,0,0.3281304408890878
2000-09-30,141.32405525564712,1.3565694281352143,23.044485190909448,3.1426263973903144,482642027.5855501,0,2.747059160304823
2000-10-01,101.13423988609378,5.32456252532046,29.01062105172407,4.344470812828995,605788666.6059928,0,2.9543313369755726
2000-10-02,100.15162946871996,1.9443716057635738,22.013021330967117,4.285553451602777,585919280.9469749,0,3.2636406188861207
2000-10-03,129.82951789667752,3.178405142762747,24.871878323531195,4.373304671151533,407447161.2981528,0,1.2783311166590723
2000-10-04,114.99639307777652,9.879963339404318,20.125321189904056,2.9403786399181606,344703565.27259874,0,1.8228321375993222
2000-10-05,120.19668772577033,2.282459886113619,22.682080627526627,2.3345135833474626,135555782.32491463,0,4.218402648324888
2000-10-06,129.5792669436101,5.489993381062204,11.418644322675469,4.16623281036548,397825026.0566554,0,0.9747138448507991
2000-10-07,139.00053418175662,6.563401608863072,15.08783161683694,2.8051764521170197,171034206.95443028,1,4.13433923586681
2000-10-08,83.79951568515358,7.322184734896935,17.237061864102774,1.733768785613738,737022019.7272962,0,2.813277114513712
2000-10-09,87.55829526399441,6.036838151382227,19.44986710013027,4.419896078245897,216742626.1396441,0,3.8109375559704106
2000-10-10,59.3981939840869,1.087937626772653,10.912974910047675,4.530239507089389,67979652.23168851,0,3.568036831317358
2000-10-11,107.8280140996174,3.938151774195927,12.800481951066354,2.8652390245606805,556842476.439062,0,1.0375574769243952
2000-10-12,53.59422737967421,5.6594047904624025,15.536286155826115,1.3027989092391499,599277435.3922076,0,2.8440636821693643
2000-10-13,96.55980181324603,1.7907984923035003,29.430653818021014,2.551304359667725,873193930.6677004,1,4.338615764025462
2000-10-14,104.26446347075766,4.155642380882627,16.626940142061017,4.214150637850413,581211796.2935051,0,2.1605811840096467
2000-10-15,78.65412521282843,1.298827979122299,19.64082116224165,4.607096114184914,352026045.1862113,0,4.832953851116583
2000-10-16,109.08332605690107,1.7072064743951867,13.921954254767858,1.8138909699903834,804981762.7110573,0,2.26107550050859
2000-10-17,53.05002499390494,4.5723094858143645,22.215601421515366,1.267894448101086,544876104.2555468,0,0.7139281833394234
2000-10-18,53.734818874921444,2.194441786387543,15.613664310319486,4.509401812531355,88487481.78487983,0,1.9471734003883663
2000-10-19,132.26005606596584,6.107867634354023,14.139851568768535,2.557619755915501,570192054.7101142,0,4.7585120319526855
2000-10-20,86.01906414112628,7.2051847222353915,20.33145256891958,3.167043857070253,908938359.9674457,0,1.5986042466992711
2000-10-21,62.70605126518848,8.205280291981746,10.110115983208416,4.872263248203035,402349499.24323833,0,4.340490799335314
2000-10-22,102.22432600548044,2.8013521982032907,10.153280652984506,1.2662589116568914,303362543.8808021,0,4.406253408409449
2000-10-23,126.99935530986109,2.507343240331628,14.381376182037155,3.5932720298083822,152034762.44783986,0,1.7509326216598053
2000-10-24,71.58210274968431,1.9411105630096022,10.734427250016424,1.2964216902994683,159931066.71600375,0,0.4162882902531606
2000-10-25,112.28904758190004,6.72787224589273,12.160515082613827,2.5018757138660015,438443769.4984007,0,3.6227895457940913
2000-10-26,58.5347464993768,7.35828153838211,16.777212986775034,4.2152581807737874,599723025.9199142,0,1.5575614950699301
2000-10-27,55.168172116860774,1.2842753034307783,26.051713591596258,2.7338889310225376,89809251.11790574,0,3.9146180712878618
2000-10-28,103.13546315681481,9.42591021619321,21.440972867386016,4.988729415611802,940172903.134914,0,2.2132742413021655
2000-10-29,104.06351216101065,1.4677415528632518,20.25335451912833,3.2362371397864087,757582281.270744,0,2.4263337117131076
2000-10-30,113.74299014982066,5.871667017709634,15.869776464162433,2.284648610543814,590757679.100826,0,3.889547033742684
2000-10-31,122.60913337226616,7.381544675058247,28.635074388656328,1.8804453036190125,830154284.2296009,0,1.9118166553081395
2000-11-01,147.58520794625346,8.83872211371477,17.940300824743833,2.4020821371446472,89384889.24399216,0,2.215636726614573
2000-11-02,101.63003483011954,7.4267823891918505,11.74185533591543,2.4901330950382032,482070488.95579314,0,1.8809523438481106
2000-11-03,82.29564729412459,8.215552747628127,22.341330322356026,1.274854710895844,633792195.5930468,0,1.8367025763863998
2000-11-04,129.51861947687036,4.0550517328852544,12.276767869532028,2.4782967977070927,830366377.0571064,0,2.629732884507297
2000-11-05,77.08322512620742,8.33342602371861,16.90446285603384,2.8569540789568997,785634864.448775,0,4.043997222505753
2000-11-06,93.8971420705636,1.7210336174620764,20.148238774356177,3.8909510089552186,284298557.2162656,0,1.8088415596128293
2000-11-07,57.8456381342266,9.05334990454475,27.484450493703516,3.626917938886432,941471367.8636123,0,2.6212736026886834
2000-11-08,52.53507434154575,5.928331385383626,19.870931606802372,3.835062620916617,133102383.01656164,0,3.353636627213004
2000-11-09,146.2648414677925,8.355679929662443,24.045175320633284,1.0334547275074284,876382282.4349406,1,1.3471972315182752
2000-11-10,133.59801205122056,5.070864560664702,29.856336779981408,1.8706695983221442,971230847.1085724,0,1.3876140245119628
2000-11-11,119.59742060936979,6.792199256768725,12.629782397959632,3.646737153599426,185381987.9903993,0,4.667065635117274
2000-11-12,90.89529444142698,5.737623948425019,15.49463051039039,2.9359574727189885,724845403.5617474,0,3.617672866655443
2000-11-13,67.32943200708458,7.584305695797987,17.891521511952927,1.0212539026733838,49882663.59021848,1,2.885933381116544
2000-11-14,65.6437042671086,1.7346698382753063,18.436563570776627,4.21797856972729,411368596.8877634,0,3.23860027210306
2000-11-15,75.02428981645953,1.5431687559150742,18.220421505310917,4.09123829316135,521120466.2056973,0,0.14649721551709183
2000-11-16,104.92266647061206,3.223929106091318,28.1522200511311,3.1936766519742505,584838773.6505377,0,3.090514827808484
2000-11-17,121.45959227000624,2.435902121018695,24.280652889337127,1.2658533031050885,936577875.766074,0,2.5475443661210093
2000-11-18,116.01973767177313,8.846052099329814,22.158104281814076,4.066060198130339,675528180.4212527,0,2.7287483988971784
2000-11-19,77.99338969459428,2.9729258862223986,16.187454357255643,3.334854350925456,486465171.7070446,1,1.7971191341540855
2000-11-20,145.4865280663194,9.782787302372181,26.475807684425895,4.127839908631836,811578285.9032304,0,0.40736948856470945
2000-11-21,123.78969166957685,4.032062125939961,29.101210229699777,4.006987969583362,951027492.7448648,0,0.9666961680602609
2000-11-22,105.43540525114007,2.6390612411982937,26.42396565100453,4.212008287831349,31845487.195467934,0,4.753723566063359
2000-11-23,111.17207462343522,8.107286564282312,10.031302103829457,3.0720322656184993,982696059.5334783,0,2.04349781135467
2000-11-24,91.96000624277899,6.928369979507885,22.72802740366814,1.56129807277406,95270817.67304353,0,2.333415779154321
2000-11-25,74.77309895011575,5.483761448078251,11.022707628842014,3.6846298935187547,816242911.4760737,0,0.26354894926719497
2000-11-26,85.59726786512616,5.998271958438681,15.152144406674438,3.4818951402078824,287531405.02589834,0,0.18783114771990295
2000-11-27,125.78461104643691,7.472816004450374,11.190494006955433,3.9690127487963487,140857861.176333,0,3.5859072352337886
2000-11-28,51.439348862975585,3.0560926719816885,22.075909058987754,1.6795240242029412,445457083.3166965,0,2.690473320605556
2000-11-29,61.607264050691626,9.967005244510677,23.731798269852135,1.7799007996011569,647517013.6531374,0,2.5435299210813334
2000-11-30,54.600264202175275,9.773138459321048,12.289752761318102,4.561638068877314,387142326.5732403,1,1.2156226521133435
2000-12-01,54.07288023189702,6.852931177122432,17.67677766089959,3.999911193808283,64019754.199871965,0,3.723753658149611
2000-12-02,135.5460584011007,2.7958820583623063,19.12473017911084,4.632913954801292,603466528.2621294,0,0.8411828955424594
2000-12-03,120.36578593800236,7.122054181881622,17.38106043521833,4.034861284655683,903379243.349568,0,0.9496737183051002
2000-12-04,97.41738290873252,1.6497856808125826,12.420500009703861,3.3886212239612075,389383212.28777915,0,2.3035608567413774
2000-12-05,59.78341606510015,1.2758725198522547,18.37895580374951,3.6165309481114947,224169449.85451877,0,1.4313993105597045
2000-12-06,99.16158751168324,3.3191459966009234,25.02356095616836,4.55651169576004,448151572.47348726,0,1.2373149061657318
2000-12-07,97.34717707805657,5.163606610653847,11.420153290665109,3.315227018047762,57879083.93829306,0,3.226188222766658
2000-12-08,67.32018699100152,8.814452548675424,11.60360028163807,3.5295652973135496,822282708.635472,0,3.2548587260927224
2000-12-09,93.3851649237973,7.544521627896772,17.095425836719684,1.6259068640144023,828077402.8406849,0,4.122585348999646
2000-12-10,89.85047343973734,7.684358690799829,28.834514232378503,2.895684880464411,592120458.7953321,1,2.0885428348648793
2000-12-11,111.58500980522165,4.829440010032679,23.371452934458283,3.865588447832396,359571860.04900557,0,0.3654254551307512
2000-12-12,113.50936508676438,4.113414932922666,23.573399133451296,2.0837707932654617,801785530.8013256,0,1.3683319246072885
2000-12-13,54.53040097720445,4.339348866861425,17.2383998167573,1.8090167220981397,559140154.5404835,0,4.900027315984085
2000-12-14,87.46126146264712,9.88884607362452,21.87321582417077,2.255307232897662,827672985.464516,0,2.9812928761635105
2000-12-15,112.58599157142365,1.3609827227123423,10.202623680554868,1.9660025119713338,635144204.6571904,0,3.548685424005101
2000-12-16,100.31362585800878,8.803283465102037,22.721920928190844,1.8596505481455834,786561418.4806694,0,0.03678914812707268
2000-12-17,135.64898411883223,6.208078677151541,28.265738951524735,2.6994033714723478,602577363.2855824,1,2.5910286609126043
2000-12-18,115.8693631618945,4.947538772706315,22.251469366896384,4.631354055534136,419999657.53350955,0,0.1876432876590156
2000-12-19,66.29344270814298,7.527318943736229,27.473971869326903,3.028238586954873,958366401.3268762,0,2.84615106045724
2000-12-20,57.056874740042986,5.380020472822325,24.479461109321875,1.7516815232612921,545702686.6300564,0,4.603854248180377
2000-12-21,114.24192782063156,8.860809142734945,12.411168328073805,1.3078866775234963,609038623.355133,0,4.8420956525020395
2000-12-22,52.65113105416218,9.106316776101327,28.049066145716836,3.784624580551701,228282763.02060175,0,2.702763376944621
2000-12-23,108.57755812734632,4.795488341861098,11.328876887115499,2.5311950577455513,629394281.5330037,1,2.2910240262610797
2000-12-24,144.02302414249576,3.4914501751154643,20.679349450955275,4.287323786341437,575891572.9881144,0,4.72508547124247
2000-12-25,107.5474177875879,6.33115295734026,12.842742475869153,3.6380430745630807,192990013.9675547,0,3.3680491599834754
2000-12-26,88.8169926206522,9.211270110550219,10.234132214618082,4.184965802165474,68991226.37961227,0,0.3244963976920473
2000-12-27,114.32882184423532,2.895959701050999,18.44068520255278,2.087784157673795,608315726.5176234,0,2.328627888337488
2000-12-28,95.82528904915166,6.606699252071345,15.900814153083125,3.7694356898442325,766055346.6568173,0,1.2012250923215195
2000-12-29,104.56167893159349,6.684041980832685,19.72000987595206,2.056247938774875,528167357.21278816,0,2.349021607243408
2000-12-30,144.14648087765252,7.5980172017375285,21.54399773469102,4.756273917801167,234504899.06644925,0,2.2773278600318085
2000-12-31,88.61026378007742,2.1841091661453382,10.874781446178947,3.5454971261334975,669856756.9261045,1,2.9107240140737103
2001-01-01,146.11905638239142,7.442424682138797,12.460065902474913,2.2980472007013684,89304669.34350622,0,1.7838524517462562
2001-01-02,140.53506419560637,9.181292685990769,21.172847929008505,2.0780474491690906,447415367.75393504,0,0.8213522472796403
2001-01-03,69.57911347892964,2.6171479798321777,16.863347063453165,1.763706340286574,171733090.814436,0,2.5185971729497814
2001-01-04,56.936130087516545,3.1378899243148988,24.58346975098896,3.778563835574911,192614460.54928452,0,4.15101442172881
2001-01-05,60.07780013774266,9.742555846374756,23.04583297183879,1.8748624519917092,210271009.6666216,0,3.3200611403380114
2001-01-06,51.822182565154975,2.628792574385408,26.912087259798135,3.3812130637099562,392839986.4735381,0,1.6918393296260792
2001-01-07,59.44429607559284,8.689465840326212,23.849856533384504,2.0585401077014294,60638703.56419365,0,4.677615113794286
2001-01-08,118.30067734163569,5.430500708032313,18.598621547802964,3.6478757791754743,403815506.5198072,0,4.56103785624591
2001-01-09,57.1188648460229,3.2250796696285935,23.45933244788865,4.259758914162157,516590372.64355385,0,1.0467419969204939
2001-01-10,81.89756302937613,8.836749111452603,15.50762348510837,4.112100972578613,488461342.11666197,0,0.19708792560181487
2001-01-11,134.48753109694547,5.007747295023989,16.126269975564256,4.043405323723126,388956259.3990102,0,3.706543541753811
2001-01-12,52.32719357358258,5.633356185367211,25.779703198415866,1.7508896227690083,840755141.990045,0,4.1380513067457665
2001-01-13,131.44684825889357,4.233100324597891,18.928390328031643,1.3535397879380748,153873425.49629906,0,4.839322829756776
2001-01-14,78.18547747733999,6.3365576629143465,25.96760681036705,3.7957953139495424,510639776.3435602,0,4.449181970441554
2001-01-15,61.81648276216563,2.4717148532652047,26.44844747336557,2.4733888551774053,71421002.78698875,0,3.002673841032074
2001-01-16,119.67371653641507,4.519733829865846,27.151246753225674,2.729384905613389,80444122.08913064,0,2.650261696061904
2001-01-17,112.8942846779884,9.724710901017588,28.332704716824146,1.1245963711735643,578127191.1803254,0,0.13920525631293146
2001-01-18,137.7472013527053,3.3232008943101476,18.619704410265925,2.0383057971001968,570358240.6389427,0,1.2332822342238892
2001-01-19,123.50710438038858,6.910629980871629,16.377336366422774,1.134705615497856,879253177.7160124,0,2.298073758664632
2001-01-20,130.34809303848488,3.926710578022254,21.643974931882276,4.51674309040499,562294938.9034724,0,3.1425195004178392
2001-01-21,78.20345725713065,7.961258131179406,17.423448468752554,1.973586732874122,960193110.2008017,0,2.7862591665920533
2001-01-22,67.74395437797229,2.177862946465148,22.021483336004657,3.229348678292032,58207899.91593047,1,3.7131799484084524
2001-01-23,125.06147516408583,9.728389405706903,24.111717252876492,1.1559172826445216,107027607.93293366,0,1.3988346544352042
2001-01-24,130.6834739267264,5.084105872452753,23.768100369842738,3.6673895652226323,53625202.95467758,0,2.824763038262366
2001-01-25,149.0505142000673,3.1244541701181756,17.491057740402425,2.2921093830163755,193424081.83020464,0,0.44071121695396065
2001-01-26,91.26176769114265,1.6614707259701138,13.337204033975055,4.591676747830663,545857409.8322613,0,2.068327617916035
2001-01-27,87.20180857927832,2.5278211457878665,18.61058676924415,4.552472755736144,649116459.6131537,0,3.750804164773005
2001-01-28,127.64129607419969,5.677965537004159,12.851882881638176,2.301162473446991,55129306.36918211,0,3.46700426714522
2001-01-29,84.08035402530179,4.033028587881576,27.801940703676166,4.603843582761872,946511180.9471433,0,4.953213685860895
2001-01-30,143.07573256035647,8.459950292943486,16.91754921475715,4.984630693995115,843743722.8838773,0,1.3894556299387801
2001-01-31,135.8412751843012,4.877987712956253,13.089194944466476,4.301662656495792,303646357.3355222,0,2.4909464958698955
2001-02-01,92.89940273750184,3.238428453288669,10.508955198115018,4.379485391020916,86415654.92420328,0,1.6476520688699836
2001-02-02,125.08710677914974,6.554304879436271,22.916447725729686,1.9960349444363596,178188202.4868667,0,2.203015570295874
2001-02-03,125.45428740846823,7.360994951969012,22.738046349094866,3.3068095954310253,135674969.61742294,0,4.2847506493469405
2001-02-04,60.31238688359326,2.5033771711085486,16.812083331625836,1.2690236558694714,132050941.50595738,0,3.421045375942433
2001-02-05,140.25529066795667,2.508572946594859,11.43423777695302,1.3796717472866789,523376071.7790766,1,4.412205956737909
2001-02-06,100.52523724478571,1.3300428424018866,18.19257789790464,4.995570448133162,253388968.06846628,1,1.0175555416594322
2001-02-07,132.64574661077415,7.627618135590764,16.22434990126787,2.3065569977036438,364558319.363853,0,4.36680558920719
2001-02-08,82.00496010306117,6.974240748596245,23.542412794700187,3.9927356481953855,989610280.0504792,0,0.2988113708919221
2001-02-09,139.55232284962005,5.2716778817483245,22.115584989053808,4.226660212107266,687471106.4360913,0,4.442996402185762
2001-02-10,88.92016787341632,8.597534040722774,17.2918745639508,4.432093084028917,949490860.3765314,1,1.6453688973036396
2001-02-11,51.08376514802983,8.251031376550479,14.357851085099803,4.990513189608626,151130989.48278445,0,1.5729381670703324
2001-02-12,140.53819764192636,6.26818927957077,29.760719323111836,1.9659859410274714,388318080.0842436,0,2.5604428834933195
2001-02-13,59.128667678613354,8.814441524619328,19.080032423922297,1.1614033074387988,559184485.2495307,0,4.703450938616159
2001-02-14,81.93136375904149,2.8525708903309144,23.765484715604742,2.644766071978344,85990481.26985064,0,0.23890682340702685
2001-02-15,145.0061967050805,2.007276574579551,12.811059351567216,1.5203226793157878,14145569.191678286,0,1.7611548753537265
2001-02-16,145.0607146937556,3.4277465036529065,19.711793993187957,1.0897035566482205,673729990.4589484,0,4.282859943416678
2001-02-17,107.34378881232861,1.5137817048038338,10.55073439738931,2.4417073085659444,645401321.633421,0,1.9802723871773336
2001-02-18,113.18372121697993,5.780525752009288,20.109102358209,4.134953004300946,416680921.89961565,0,0.995784487985335
2001-02-19,94.84455219783197,9.429451230654653,29.280348142354047,3.2647227649002835,494747635.2717123,0,2.1239709066570587
2001-02-20,79.32107716980646,1.3540918660165868,17.684134259716004,2.251111956841416,421288570.5861687,0,1.9277625074583464
2001-02-21,82.8664545369916,2.098989226090241,10.779920251498233,3.617368021970879,33764994.39643997,0,4.5770810073335175
2001-02-22,117.25184560770384,5.069791254550918,10.61911581838687,1.9280727212352429,342017890.1552878,0,3.8096718787154855
2001-02-23,125.237452943768,9.404875157751144,17.759735198937392,1.05752578428834,185311432.84331694,0,2.5255777787200318
2001-02-24,129.15790437258485,3.8454049447907543,13.200498729263881,4.0574135457457094,107439947.21035506,0,4.9418528336078555
2001-02-25,128.96181427945538,5.565113278195532,10.467041926563718,3.4949723394560364,957153229.5504563,0,2.3263876563796164
2001-02-26,59.12061030486903,1.3741557314535289,25.124272279003534,4.0492104980038395,603366127.791744,1,0.29118915410137614
2001-02-27,99.44203047025815,2.3350888086587998,19.170460177637814,1.1557520667506624,731369721.3942367,0,1.3113716090749246
2001-02-28,55.755876001664426,9.879671106629623,15.784895439453091,4.348478511322609,322210105.83345634,0,2.180352401096563
2001-03-01,104.95288823237355,9.68606826792441,28.001663660329616,3.4781048001452133,399215658.19907504,0,0.7845131207306005
2001-03-02,94.1530501373377,1.0444598284096864,12.322779204010512,3.2535814028505605,244554753.95775625,1,4.737825631620215
2001-03-03,138.77041827582997,9.566306068809151,29.118376579106386,3.4984561924581263,105996014.25577049,0,3.8342444890888654
2001-03-04,85.09150125520787,6.752079440339504,16.279334347547056,4.457732987473456,187241321.06716797,0,1.3414360021388632
2001-03-05,61.706701642760585,8.811264650680199,27.768073446173624,3.3477460262356282,799538904.843521,0,2.9540226675895793
2001-03-06,64.29916820528359,5.092658700704732,22.058857529589233,3.3238015195527173,680770347.1319381,0,3.6072457855478604
2001-03-07,126.15106317174723,5.640364257213252,26.53414719482975,4.962716628263063,551459587.2256222,0,4.70639464453399
2001-03-08,111.8218063316261,5.399619222312282,29.680263264209287,4.026920668274272,480338974.1381004,0,4.4081767458770535
2001-03-09,60.11226761227903,7.001778317914939,15.768108756374914,2.769175221804541,923209940.8195632,0,2.5759611306910686
2001-03-10,58.41068061149974,2.256861292806816,29.22270970815186,3.829588000131711,82007598.30088171,0,3.873263098965088
2001-03-11,120.096913145912,1.2697623088541015,17.789637898048408,2.556921886767154,287794805.1055368,0,2.810723769137925
2001-03-12,57.27630063641935,3.7713694743207182,17.710238094738447,1.915501849933996,356438475.03500694,0,2.7635194502277005
2001-03-13,132.18600592903562,7.342126864629821,16.807742085090112,3.3874075075510377,784601554.09066,0,0.5737097916909595
2001-03-14,120.62422271564962,2.816681069106535,20.8281521469517,4.712728392455806,992589473.9603516,0,0.6306882900807603
2001-03-15,58.13487806418998,7.060891899924256,13.082900863569742,4.716558080061851,248263809.60958153,0,2.6476680751122874
2001-03-16,58.48377140851919,9.729208414965434,21.074229707160224,2.3676211124219613,875564260.7957098,0,1.344307724895033
2001-03-17,148.66395785011753,1.8451064421047656,20.83409624820008,3.11070986488678,832316532.8274734,0,0.10518451230234316
2001-03-18,87.42707957561203,7.053419064026136,25.2380362520974,1.8465435942794448,232410823.66534895,0,3.6141960195010614
2001-03-19,87.06421470668909,4.993751973741141,26.67299923875171,4.982524437995534,405339254.3972303,1,0.1624329834508248
2001-03-20,131.27995672575025,8.813280289397548,18.80882700624848,4.924471631471743,415576140.59959394,0,2.9763842055202727
2001-03-21,144.72485773838588,2.594348105026473,16.046664987029875,3.5980357188297893,978438461.8412927,0,2.6959689706365717
2001-03-22,148.6001063822871,7.23363357003548,15.186697946341889,4.2176562387098935,189082982.36510935,0,4.844073452889022
2001-03-23,125.33781852589416,8.543037606832993,13.892476734097439,3.8604006451348,801166391.3937342,0,2.421065696738208
2001-03-24,87.62595855309158,9.501527975266209,11.152951643980497,3.3726328761578728,340850787.0313788,0,0.3180071818889868
2001-03-25,58.35007166986688,7.1492322546068126,16.848959576694266,1.2133919879555908,733561642.3183988,0,2.7584398390323086
2001-03-26,127.71469159274368,5.474572876075846,15.404953842615665,2.8190573702106443,425810894.2527062,0,4.205480853080507
2001-03-27,105.8404249735805,6.560625161810925,29.328347717328146,3.699145208669642,582576165.4853746,0,4.9842464214071995
2001-03-28,92.42220092469762,8.820144860308464,21.154176525000878,3.7101264555347386,834285655.5928698,0,2.1517158684453626
2001-03-29,140.6354385094736,6.1354877197494675,16.945540780610152,2.4924904736895344,806123909.3340453,0,1.6014937124837125
2001-03-30,61.11974823061513,1.2734835372715319,21.60935201987392,4.766767946632122,867758951.7043031,0,4.533266484759995
2001-03-31,99.26251042908592,9.3785382595628,12.78393402691391,1.669428128947124,69021152.09121242,0,0.9562106453806068
2001-04-01,51.135364476741906,7.20574075928405,18.88087498404406,3.0014377848622424,695130047.5093474,0,3.077144575164633
2001-04-02,96.86606419941262,7.088620471995219,22.524686428421276,3.763535906203291,148587502.95454523,0,2.0285721209047387
2001-04-03,55.63032756818374,2.9410763715794546,19.77795663584903,3.788543223567237,421660382.33822685,1,0.20541182477777642
2001-04-04,61.88179162680719,6.929969232093915,18.035576013086484,3.5945558270752622,553102530.9041415,1,1.7364423715284887
2001-04-05,61.752624677710486,4.544779650887426,29.876967777993965,2.1011528538074407,408712089.89936244,0,1.3261426125133728
2001-04-06,114.92103021160635,6.861096793373429,27.60629524297854,1.6248262747464879,524415559.0449774,0,3.430455769717434
2001-04-07,124.60448792654233,1.9593372727719165,22.468119163188803,3.5437613073068435,996561045.7106329,0,4.743952488459591
2001-04-08,108.33687650971596,6.920607741427324,21.387547223645655,3.397208464557751,143865140.57572618,0,1.3402359368931887
2001-04-09,146.21725484745417,9.994723531936,22.413209596491683,1.717424041156964,678701484.8830613,0,4.057329695758408
2001-04-10,87.4870579523704,1.4339083497450043,14.026242156448665,3.8205565822822534,402040956.7217591,0,0.2767990846920476
2001-04-11,78.57120862818607,9.794567657991855,17.902754865286372,2.8206879669346256,141679700.9182555,0,2.690605050199066
2001-04-12,136.85991281894604,4.662171646505835,10.789190657817986,3.6710423664126117,167149395.74056643,0,0.3527503185494729
2001-04-13,72.35958385194526,8.836781053035333,19.510920749736535,4.349468319080603,949780375.1831608,0,4.670164955653196
2001-04-14,146.32225394406112,8.04146935652446,20.860491679153263,1.6789137143076927,880805481.7446444,0,3.831756402786951
2001-04-15,51.21544746898164,6.10314634888001,14.554994722064192,1.0765794719873467,907971540.8108716,0,3.2897495560229615
2001-04-16,146.9878826707639,7.646042883261939,29.280576943310276,4.116410345583147,991617448.0691127,0,4.119481908123321
2001-04-17,54.31599119505761,8.906640051712131,28.18909221874484,3.4387897006104637,216232236.10843277,0,3.2375989778508156
2001-04-18,139.11431136980713,4.637262894859297,24.44286470911812,3.798558278488487,361884943.9904211,0,4.844721985871455
2001-04-19,102.77011090862999,3.943298454069148,20.66773257530725,4.35261989995457,672526839.625618,0,3.5697897393238573
2001-04-20,149.29647961193004,7.0083404700722625,27.3993831929537,4.211243739298002,488964514.4620408,0,4.6232930479112335
