Date,Asset,Environmental_Score,Social_Score,Governance_Score,Overall_Score
2022-10-31,Asset_3,96.7036300553957,82.25620447772275,85.59407985895356,88.18463813069066
2022-11-30,Asset_3,57.54916185624839,99.07152651691595,94.38983652898392,83.67017496738275
2022-12-31,Asset_3,50.32643862114091,57.518283357936895,91.05075728582487,66.2984930883009
2023-01-31,Asset_3,86.17003856490527,52.564212939848034,84.0329817325401,74.25574441243113
2023-02-28,Asset_3,52.853880385918856,56.924732764425436,71.86044121175206,60.54635145403211
2023-03-31,Asset_3,93.09502937017683,54.61557610760679,70.79888934773084,72.83649827517148
2023-04-30,Asset_3,69.27160855546478,82.4100347192749,76.91661405633701,76.1994191103589
2023-05-31,Asset_3,67.3279425938993,71.80437789765435,71.6650032485485,70.26577458003403
2023-06-30,Asset_3,74.34993893028403,86.85001508850995,68.09171581542492,76.43055661140629
2023-07-31,Asset_3,84.46219481135432,82.14169811908937,68.0577920516567,78.22056166070013
2023-08-31,Asset_3,72.76440039415648,60.551814178716405,98.98086230047568,77.43235895778285
2023-09-30,Asset_3,97.25842757899241,59.16509266038624,50.48909637567374,68.97087220501747
2023-10-31,Asset_3,73.19258014958916,71.50772872036029,77.32400538013573,74.0081047500284
2023-11-30,Asset_3,82.04499902779219,83.33651496472768,50.80014264257958,72.06055221169981
2023-12-31,Asset_3,69.50951787119313,69.45776219797344,50.93990909688675,63.30239638868445
2015-01-31,Asset_4,86.16605165730108,88.14435229178693,69.80353359803297,81.371312515707
2015-02-28,Asset_4,67.46005389232496,96.06416262521185,96.48368178733327,86.6692994349567
2015-03-31,Asset_4,57.80671769855189,95.7908343809672,96.21523555560073,83.27092921170662
2015-04-30,Asset_4,71.6541608603548,73.4686128011345,70.52837005567359,71.88371457238763
2015-05-31,Asset_4,64.70616719213089,66.47225765360275,92.80779985936674,74.66207490170012
2015-06-30,Asset_4,60.022160246629575,87.55854939965715,54.80104323939304,67.46058429522658
2015-07-31,Asset_4,77.75837534654963,54.18709528433076,67.01895737369152,66.32147600152398
2015-08-31,Asset_4,91.2930202390555,54.31539096151099,80.19579089343884,75.26806736466844
2015-09-30,Asset_4,95.02993680676767,79.14538946263228,78.63323187635696,84.26951938191895
2015-10-31,Asset_4,50.80782574833927,80.69234511251241,86.81932684420774,72.77316590168647
2015-11-30,Asset_4,69.85875494990387,67.65001981495776,57.92401550899425,65.14426342461863
2015-12-31,Asset_4,97.17479814083501,93.81750910881121,98.84222104692454,96.61150943219025
2016-01-31,Asset_4,61.408122598496426,96.40161316237538,85.90847730132097,81.23940435406426
2016-02-29,Asset_4,90.23851752044935,79.06422642225095,90.76367539036602,86.68880644435545
2016-03-31,Asset_4,55.48136742105429,82.96518337762042,99.91479166220523,79.45378082029332
2016-04-30,Asset_4,58.03461086224952,63.38645474195016,66.90513987335567,62.77540182585178
2016-05-31,Asset_4,85.72798908552019,65.76406568820386,51.304280400627526,67.59877839145052
2016-06-30,Asset_4,89.90695311432202,54.909394022614045,67.87298927383861,70.89644547025823
2016-07-31,Asset_4,56.71161635104653,82.5076120961194,52.16467387504365,63.79463410740319
2016-08-31,Asset_4,70.31246836417505,65.86699092586456,65.63421913934769,67.2712261431291
2016-09-30,Asset_4,77.88914182231488,56.37496987781347,52.606336261192816,62.290149320440385
2016-10-31,Asset_4,75.50964173866774,53.84677582337485,69.54898841496956,66.30180199233739
2016-11-30,Asset_4,68.7522594337288,76.28005847811806,78.53717532981447,74.52316441388712
2016-12-31,Asset_4,62.306433606253755,67.7679532939106,68.11729368158332,66.06389352724922
2017-01-31,Asset_4,62.99852687275179,83.2742810978442,82.08975161371453,76.12085319477016
2017-02-28,Asset_4,99.2528719322263,59.46637545769716,86.33382305233914,81.68435681408754
2017-03-31,Asset_4,94.01300328305916,89.55843018171635,86.66022463541073,90.07721936672874
2017-04-30,Asset_4,98.8023479753607,60.296452335647686,53.17109518926376,70.75663183342405
2017-05-31,Asset_4,74.81020307008846,54.03044133316765,99.72803399379718,76.18955946568444
2017-06-30,Asset_4,55.11940362847555,99.06745123367446,73.65028761816114,75.94571416010372
2017-07-31,Asset_4,55.84924612317,90.73733346125809,68.70681050520976,71.76446336321261
2017-08-31,Asset_4,92.78847673686445,83.26145734131254,78.07131152516402,84.70708186778033
2017-09-30,Asset_4,87.63633264755907,70.76542660105548,56.637467781079984,71.67974234323151
2017-10-31,Asset_4,85.84305518424688,66.89269489524952,90.38220236160137,81.03931748036592
2017-11-30,Asset_4,59.43348722502271,93.67569588716606,87.19910219689504,80.1027617696946
2017-12-31,Asset_4,84.25221942119737,64.14839106639555,53.19369362515956,67.1981013709175
2018-01-31,Asset_4,79.98732832919356,55.42781542806694,75.10454628000711,70.17323001242254
2018-02-28,Asset_4,70.4367224116988,83.24965176427824,79.86380921920265,77.85006113172658
2018-03-31,Asset_4,77.2270699820096,59.476552095575514,51.776453590554404,62.826691889379845
2018-04-30,Asset_4,94.24871640135638,69.37979425169902,74.2176573404906,79.28205599784867
2018-05-31,Asset_4,85.98725900397059,62.19887209607478,55.22831893094424,67.80481667699654
2018-06-30,Asset_4,84.12281579400039,57.03442996459811,63.394379273033934,68.18387501054414
2018-07-31,Asset_4,97.60532411754112,91.61556771586302,53.790905985232705,81.00393260621229
2018-08-31,Asset_4,89.50090873947835,74.44138293904622,69.4553791979371,77.79922362548722
2018-09-30,Asset_4,57.81748705153903,83.61878147579189,50.68815543566319,64.04147465433137
2018-10-31,Asset_4,60.57962204556271,70.19974792071636,94.51349325726198,75.09762107451368
2018-11-30,Asset_4,93.8277795373076,55.315039565723524,76.16938709281374,75.10406873194829
2018-12-31,Asset_4,67.27729949266569,93.31167020063452,50.006740655727015,70.19857011634241
2019-01-31,Asset_4,54.40004931836399,72.12135313774102,66.57553398998758,64.36564548203087
2019-02-28,Asset_4,86.92280065873307,92.3473751609655,72.68957960018271,83.98658513996043
2019-03-31,Asset_4,55.222315171976746,73.47082007088628,54.455263139198294,61.049466127353774
2019-04-30,Asset_4,92.0790572217604,77.03655493207341,84.85749108816242,84.6577010806654
2019-05-31,Asset_4,65.24496164579743,74.34244421830775,88.34299038759832,75.97679875056782
2019-06-30,Asset_4,62.71178459707834,88.31805912055978,66.03935123736939,72.35639831833583
2019-07-31,Asset_4,55.77118793978993,91.57950288451005,70.07217707643765,72.47428930024587
2019-08-31,Asset_4,71.92504951629603,62.76738393692911,60.967484030694166,65.21997249463976
2019-09-30,Asset_4,83.7805871361577,52.82266986654402,50.26603307474153,62.28976335914775
2019-10-31,Asset_4,91.64859611686745,68.37616442607637,81.07557096757779,80.36677717017388
2019-11-30,Asset_4,50.4677959994235,88.11936093977766,65.84791143621426,68.14502279180515
2019-12-31,Asset_4,95.42955540023924,74.31669507671006,71.76797059486782,80.50474035727237
2020-01-31,Asset_4,85.24736923198063,70.73504167244026,97.37189203282175,84.45143431241421
2020-02-29,Asset_4,95.8026674340816,93.70622060862036,83.99605813004274,91.16831539091488
2020-03-31,Asset_4,58.54755004522302,95.66436267748375,86.46595512751006,80.22595595007228
2020-04-30,Asset_4,64.79613703811351,85.74835967357492,76.4853863289933,75.67662768022724
2020-05-31,Asset_4,53.63301585687538,78.32608356214403,76.43869908547323,69.46593283483088
2020-06-30,Asset_4,72.4609498864704,84.27988299127506,88.58714567947176,81.77599285240574
2020-07-31,Asset_4,51.66514921976738,89.16274320119635,99.61034080226875,80.14607774107749
2020-08-31,Asset_4,57.73289485613356,73.89174772681292,74.74839953477563,68.7910140392407
2020-09-30,Asset_4,96.65633536608458,61.09032587817262,98.74564960207209,85.49743694877644
2020-10-31,Asset_4,77.45728863537563,56.336413608225314,84.19408872520157,72.66259698960083
2020-11-30,Asset_4,88.497960217993,53.65715781056182,84.92425363527262,75.69312388794248
2020-12-31,Asset_4,93.54058861673221,53.855141460704196,58.71206849458264,68.70259952400635
2021-01-31,Asset_4,85.97632450129093,58.81312209980919,95.43078080192049,80.0734091343402
2021-02-28,Asset_4,71.82260027035863,85.47997037080879,85.11763649414534,80.80673571177091
2021-03-31,Asset_4,94.81584711187267,92.29123661184018,52.636243651043664,79.91444245825217
2021-04-30,Asset_4,96.4861098328359,74.95542394099517,93.49412828790594,88.31188735391233
2021-05-31,Asset_4,87.74171976370793,98.17895462354812,94.86558465285052,93.5954196800355
2021-06-30,Asset_4,88.25957765521547,80.5017638720445,83.91412727272817,84.22515626666271
2021-07-31,Asset_4,87.35516879954179,78.34701971741302,54.82591006780457,73.50936619491979
2021-08-31,Asset_4,92.43999429924858,65.53997732285947,66.07682406483104,74.68559856231303
2021-09-30,Asset_4,77.74364790476821,63.30079347874836,76.68970748462374,72.57804962271344
2021-10-31,Asset_4,75.24474588901384,51.93185571374891,89.26257058471063,72.1463907291578
2021-11-30,Asset_4,91.94044216058111,90.99708404006168,83.16422168345285,88.70058262803188
2021-12-31,Asset_4,91.62588905149437,90.1370777968099,97.09946822950977,92.95414502593802
2022-01-31,Asset_4,53.58807285826892,97.02508749465488,78.9169522227431,76.5100375252223
2022-02-28,Asset_4,72.08150282431572,94.17045407557046,83.31169125352923,83.18788271780514
2022-03-31,Asset_4,57.19137818555639,79.10255107157478,67.7455079063175,68.01314572114956
2022-04-30,Asset_4,50.977675038036736,57.96335657608945,85.1085860650611,64.68320589306244
2022-05-31,Asset_4,66.36929052074419,94.8614226373097,64.961878373813,75.3975305106223
2022-06-30,Asset_4,53.441969259900034,59.47708410663976,76.37804869659209,63.09903402104396
2022-07-31,Asset_4,93.09876448126374,71.33390884732472,89.30168187189804,84.57811840016217
2022-08-31,Asset_4,80.68768220162447,90.37234037351685,89.59957669946121,86.88653309153419
2022-09-30,Asset_4,93.29643910333857,52.29552234124191,52.246627479064514,65.94619630788166
2022-10-31,Asset_4,55.85169622554476,62.96519782775077,98.2412416573273,72.35271190354094
2022-11-30,Asset_4,98.94687147769818,57.550858131668306,75.95987866648358,77.48586942528335
2022-12-31,Asset_4,75.38900851125332,74.83276326303482,70.70167903833496,73.64115027087436
2023-01-31,Asset_4,58.61853183722745,86.59562950410914,89.32919953570969,78.18112029234875
2023-02-28,Asset_4,52.56437992055605,98.65712965814481,93.34356725993842,81.52169227954643
2023-03-31,Asset_4,68.37394440727182,76.36694526228627,82.95430380348111,75.8983978243464
2023-04-30,Asset_4,92.71128976962022,51.463940564734294,69.63146904077587,71.26889979171013
2023-05-31,Asset_4,84.8946629857816,96.1235930159599,67.75076533892317,82.92300711355489
2023-06-30,Asset_4,62.566221455256816,67.26400575325849,60.40207989169789,63.4107690334044
2023-07-31,Asset_4,57.55314950298861,84.32607249944698,96.548744870318,79.47598895758453
2023-08-31,Asset_4,71.91841303503995,58.32744462890556,60.06463239021218,63.43683001805257
2023-09-30,Asset_4,52.996581199371555,99.53837550512745,61.65247189036067,71.39580953161989
2023-10-31,Asset_4,92.57017923136803,80.08805766465866,79.22739950909612,83.9618788017076
2023-11-30,Asset_4,73.73321202750536,66.90201036785413,95.54492007032516,78.72671415522822
2023-12-31,Asset_4,50.480440384386455,51.09865469054548,57.84111963392669,53.14007156961954
2015-01-31,Asset_5,67.40411356765073,92.21985005348014,93.53946385490607,84.38780915867899
2015-02-28,Asset_5,74.94379017449438,53.6930606976022,74.23695319675431,67.62460135628363
2015-03-31,Asset_5,90.51739069731417,83.54535541946724,80.15628649241295,84.73967753639812
2015-04-30,Asset_5,62.05129509075613,97.18235959901907,56.3907716943888,71.87480879472133
2015-05-31,Asset_5,96.36738277370571,74.74148911599768,65.94337438238801,79.01741542403046
2015-06-30,Asset_5,60.726116015242035,75.17294100789289,73.09366623654813,69.66424108656102
2015-07-31,Asset_5,92.85265370498945,84.39479110649629,74.57129575020363,83.9395801872298
2015-08-31,Asset_5,98.4247132229319,77.59726721123207,78.39895388801118,84.80697810739171
2015-09-30,Asset_5,88.36573745777906,80.12480213355467,57.07371139261387,75.18808366131587
2015-10-31,Asset_5,62.75324751992001,95.47738904179647,80.6420991436401,79.62424523511886
2015-11-30,Asset_5,91.41464070742877,82.2299987748712,50.53086551060955,74.72516833096984
2015-12-31,Asset_5,79.39786661406339,98.48980130764124,59.74028672431821,79.20931821534094
2016-01-31,Asset_5,58.94947585990714,57.89753489286137,72.33950004515115,63.062170265973215
2016-02-29,Asset_5,67.9422438238106,74.17401086142766,83.76767378319101,75.29464282280976
2016-03-31,Asset_5,83.47823272928858,77.77368510557451,94.99326771821893,85.41506185102735
2016-04-30,Asset_5,77.09231932980799,66.38662149640773,71.30840671720006,71.59578251447192
2016-05-31,Asset_5,95.41110900991515,99.93818557831932,89.92912160856494,95.09280539893314
2016-06-30,Asset_5,66.99778848326574,99.11596278470873,62.60155005138692,76.23843377312046
2016-07-31,Asset_5,63.89057163330668,93.9670614524866,69.51735898780343,75.79166402453224
2016-08-31,Asset_5,93.16036099446646,76.92167853279247,88.26612090969476,86.11605347898455
2016-09-30,Asset_5,56.50560695205135,53.56790020297,57.89871102141036,55.9907393921439
2016-10-31,Asset_5,51.656536776891734,78.27494359945851,54.16673879662956,61.366073057659925
2016-11-30,Asset_5,51.46397904852783,92.17248909462472,55.146656653536056,66.26104159889621
2016-12-31,Asset_5,87.75065360293259,78.11714144213417,65.35338150696018,77.07372551734231
2017-01-31,Asset_5,51.48627916038999,76.4656544163953,52.95174398665873,60.30122585448134
2017-02-28,Asset_5,75.17842055167714,76.83103309224579,92.61586890044867,81.5417741814572
2017-03-31,Asset_5,86.22008368004836,53.576013962335914,98.96322525510355,79.58644096582928
2017-04-30,Asset_5,78.93202756700691,57.35674582931759,95.58198407711691,77.29025249114714
2017-05-31,Asset_5,79.53641888327432,95.17665194212424,93.029745458048,89.24760542781553
2017-06-30,Asset_5,89.7206278305469,72.2909607590501,97.80455749427298,86.60538202795665
2017-07-31,Asset_5,90.27362165280003,59.51697509520642,57.95226043862194,69.24761906220947
2017-08-31,Asset_5,63.60324586941163,55.214600813666735,68.067687796418,62.29517815983212
2017-09-30,Asset_5,51.35521325015289,68.36548536114252,69.51272886336598,63.077809158220454
2017-10-31,Asset_5,63.2646899885553,54.08129205582993,60.44378236944501,59.26325480461008
2017-11-30,Asset_5,89.15645188549946,66.39300395398061,96.98111081528221,84.17685555158742
2017-12-31,Asset_5,65.06005396428297,88.81341886590522,99.39544732888001,84.42297338635606
2018-01-31,Asset_5,89.58221650939444,86.1313979039294,78.38985895092344,84.70115778808243
2018-02-28,Asset_5,82.79058721043168,61.65198265433073,55.44867499719472,66.63041495398572
2018-03-31,Asset_5,76.9571071195597,84.06518667790812,54.95978064988924,71.99402481578568
2018-04-30,Asset_5,68.73590126964379,87.90598008879127,80.0597729600371,78.90055143949071
2018-05-31,Asset_5,80.9960519451713,62.763841858191626,91.11888020881513,78.29292467072601
2018-06-30,Asset_5,73.46899545618234,90.00288969879128,81.9423275658789,81.8047375736175
2018-07-31,Asset_5,61.13264536535743,54.78427405394034,67.58418108054735,61.16703349994837
2018-08-31,Asset_5,72.08585804340986,96.09588361457455,78.72648481322663,82.30274215707034
2018-09-30,Asset_5,83.44127863141495,93.200203820575,51.18714320378099,75.9428752185903
2018-10-31,Asset_5,98.46753117709041,95.04610906474733,90.22919596219586,94.58094540134452
2018-11-30,Asset_5,57.651916386943206,51.92550985201217,72.30121620445166,60.62621414780235
2018-12-31,Asset_5,95.90849312453918,64.06010409590534,72.61384063516762,77.52747928520404
2019-01-31,Asset_5,57.36135366922037,53.74689190431806,72.9698001071363,61.35934856022491
2019-02-28,Asset_5,75.38377147983545,97.18281491809084,51.6467443861069,74.73777692801106
2019-03-31,Asset_5,80.33518832618284,63.28411954921057,95.501578567774,79.70696214772248
2019-04-30,Asset_5,52.32962739450593,99.65665092783136,57.605660088794394,69.86397947037723
2019-05-31,Asset_5,70.56182158540739,58.78085611817939,68.9936447240626,66.11210747588314
2019-06-30,Asset_5,71.77186257118454,76.44503293023176,75.31002259372795,74.50897269838141
2019-07-31,Asset_5,70.29669774556578,74.9944938869709,71.62160190816252,72.3042645135664
2019-08-31,Asset_5,73.69125939703991,99.12047050770646,74.90380258724139,82.57184416399592
2019-09-30,Asset_5,77.11470865201365,90.1794639843402,51.60335510021199,72.96584257885527
2019-10-31,Asset_5,68.36192342414716,50.71774714131757,92.88498198567261,70.65488418371245
2019-11-30,Asset_5,59.69083925626337,98.28728109621302,53.64625910865409,70.54145982037683
2019-12-31,Asset_5,78.1352428972789,86.17339347177497,94.4836019844559,86.26407945116993
2020-01-31,Asset_5,57.22629920747699,57.95625927563701,97.98871086463059,71.05708978258154
2020-02-29,Asset_5,58.66208598482303,81.7039344894356,99.04137538498217,79.80246528641361
2020-03-31,Asset_5,75.42510416441345,77.91822180122577,80.90409433532413,78.08247343365446
2020-04-30,Asset_5,56.723690839005926,83.59256135821914,95.42500801808552,78.5804200717702
2020-05-31,Asset_5,96.99335556094468,81.31663649358038,92.04215097591617,90.11738101014707
2020-06-30,Asset_5,81.22832712492777,97.92555305878648,89.21048785458164,89.45478934609862
2020-07-31,Asset_5,63.630561772106,51.44402023762043,81.99417111107991,65.6895843736021
2020-08-31,Asset_5,58.10148760364457,93.19781254120396,72.28758823714416,74.52896279399756
2020-09-30,Asset_5,71.71600585531326,93.1001394074034,92.54220836793922,85.78611787688529
2020-10-31,Asset_5,57.403492102833155,89.322558765498,65.84141207897925,70.8558209824368
2020-11-30,Asset_5,91.45222253070116,87.65243622893976,84.95842753153947,88.0210287637268
2020-12-31,Asset_5,91.63733069719711,78.72463574996064,81.47047213463973,83.9441461939325
2021-01-31,Asset_5,85.78423899229406,76.82152646017192,60.05235794778069,74.21937446674889
2021-02-28,Asset_5,91.26257577119122,89.15022516745465,77.44051187142088,85.95110427002226
2021-03-31,Asset_5,61.28455980411679,69.25601576887671,95.51370306547652,75.35142621282334
2021-04-30,Asset_5,54.86411948590638,88.65614616783247,79.98039941828455,74.50022169067446
2021-05-31,Asset_5,99.90761935285997,77.22906136687891,95.92215315593246,91.01961129189044
2021-06-30,Asset_5,91.32598391005988,58.83150553792167,92.34750933066522,80.83499959288226
2021-07-31,Asset_5,52.09325299311577,81.23723080875351,78.81998444640143,70.71682274942357
2021-08-31,Asset_5,86.04875403398364,99.2183282474283,67.71297189108499,84.32668472416564
2021-09-30,Asset_5,87.14377702298242,78.46549722159743,82.69490898506305,82.76806107654764
2021-10-31,Asset_5,61.87520193314157,51.96770696406697,72.55857190441685,62.13382693387513
2021-11-30,Asset_5,97.79903513303097,55.8479537376631,82.66273946760293,78.76990944609899
2021-12-31,Asset_5,72.29187593556352,71.54056664740746,76.60889766194688,73.48044674830597
2022-01-31,Asset_5,90.60158213854447,72.6908914021924,62.77194003525858,75.35480452533182
2022-02-28,Asset_5,89.64525439105614,90.29651529355762,57.20401128422266,79.0485936562788
2022-03-31,Asset_5,69.8997943546166,94.87517578361376,98.90736444721543,87.89411152848193
2022-04-30,Asset_5,56.18034347531069,81.36789965974734,62.68303396919614,66.74375903475139
2022-05-31,Asset_5,93.3302235994982,89.62537390933679,70.31210654288964,84.42256801724155
2022-06-30,Asset_5,95.2318530803579,56.08241632460825,88.66214932333128,79.99213957609915
2022-07-31,Asset_5,62.30140132862488,63.388547678129996,83.2354339752977,69.64179432735085
2022-08-31,Asset_5,53.358584441578,85.05413144301977,86.95066659049209,75.12112749169663
2022-09-30,Asset_5,51.04114360954159,74.33986702952804,85.44553244192983,70.27551436033315
2022-10-31,Asset_5,54.733697524821324,66.8648500309549,88.6359608632437,70.07816947300664
2022-11-30,Asset_5,68.15876160886526,83.2579655184591,86.89769911172307,79.43814207968246
2022-12-31,Asset_5,63.66594556579724,93.19482555375514,53.37733083483195,70.0793673181281
2023-01-31,Asset_5,73.96417964596361,64.32348710383745,86.04263392802778,74.77676689260961
2023-02-28,Asset_5,83.01326950636908,86.8463171756826,63.0016415627607,77.62040941493747
2023-03-31,Asset_5,74.4882520991322,61.98564925301009,69.52576861529313,68.6665566558118
2023-04-30,Asset_5,59.545741706504515,80.26270647372529,68.78773967508859,69.53206261843945
2023-05-31,Asset_5,77.70459642665264,82.16864872371247,98.34244697159099,86.07189737398535
2023-06-30,Asset_5,61.64098604077717,60.34285989762667,89.86864718574986,70.61749770805123
2023-07-31,Asset_5,58.889183133012075,88.21689873700021,87.1598038459959,78.08862857200272
2023-08-31,Asset_5,99.10551001077158,76.52985313528258,90.3846335927603,88.67333224627147
2023-09-30,Asset_5,83.51537616442803,78.3264195964392,59.56704219097983,73.80294598394902
2023-10-31,Asset_5,76.29331539598296,58.229468995205124,53.097157750378074,62.539980713855385
2023-11-30,Asset_5,98.7226691933891,71.91633215361173,73.50490691089357,81.38130275263147
2023-12-31,Asset_5,68.34249256501836,52.61207891291271,72.89257715870457,64.61571621221188
2015-01-31,Asset_6,92.60658536045578,77.81633479518896,98.13967593288328,89.52086536284268
2015-02-28,Asset_6,74.48925531908485,55.33819072846451,69.14281815125497,66.32342139960144
2015-03-31,Asset_6,95.77453941937671,77.77232154142833,59.405152704521456,77.6506712217755
2015-04-30,Asset_6,67.31550257839561,87.782660025638,56.587403644749166,70.56185541626093
2015-05-31,Asset_6,54.5783474665944,55.21513798451583,93.03686114897218,67.6101155333608
2015-06-30,Asset_6,92.9078016805736,86.6774848796855,68.24595153267182,82.61041269764364
2015-07-31,Asset_6,63.94474311095596,98.80807839785564,98.00182826953795,86.91821659278317
2015-08-31,Asset_6,71.87607769379389,95.78363581137796,62.06350111614577,76.57440487377254
2015-09-30,Asset_6,53.12767496178423,93.0322140791801,76.8276415781009,74.32917687302174
2015-10-31,Asset_6,97.52852761553933,65.13456861843315,86.44428465834264,83.0357936307717
2015-11-30,Asset_6,68.12030042198472,88.51019163910152,87.76051227752461,81.46366811287028
2015-12-31,Asset_6,94.00564126142405,67.75749518493062,88.03245795648792,83.26519813428087
2016-01-31,Asset_6,52.99009307994885,88.67704567901507,86.91608597991039,76.19440824629145
2016-02-29,Asset_6,79.88477763574252,78.95752617693276,75.63078588569391,78.15769656612306
2016-03-31,Asset_6,67.37575498493126,98.6971608081877,70.72878379539866,78.93389986283921
2016-04-30,Asset_6,64.27879995350818,75.54018483919742,95.73830755538359,78.51909744936306
2016-05-31,Asset_6,95.72228510363415,94.58051797208327,58.36935132482235,82.89071813351325
2016-06-30,Asset_6,99.96344912998276,90.33025698905745,96.57998748561238,95.6245645348842
2016-07-31,Asset_6,64.99555101814371,75.24223686708517,97.60335364791197,79.28038051104696
2016-08-31,Asset_6,78.81342798702255,80.0900398049935,75.48178365212344,78.1284171480465
2016-09-30,Asset_6,68.14584749387251,74.36842796040906,81.84524375770253,74.7865064039947
2016-10-31,Asset_6,54.62159130327227,75.73068515319116,95.31121827476365,75.22116491040902
2016-11-30,Asset_6,78.90905113520611,90.18748740508272,95.93333933939695,88.34329262656193
2016-12-31,Asset_6,79.19855402664163,68.8861943855234,74.07125701149643,74.05200180788715
2017-01-31,Asset_6,70.16252364587173,53.1160151593825,76.49263785447044,66.59039221990822
2017-02-28,Asset_6,59.16798510011678,55.12685357834778,97.63944357711591,70.64476075186015
2017-03-31,Asset_6,60.07148389311606,51.033933792271434,73.01171624098353,61.372377975457006
2017-04-30,Asset_6,67.871663254081,54.65691202038593,98.70247645733409,73.74368391060034
2017-05-31,Asset_6,82.98313064237624,59.51478463468399,90.39088046048454,77.62959857918159
2017-06-30,Asset_6,60.57385496848635,95.83793536970865,83.63310347216353,80.01496460345284
2017-07-31,Asset_6,83.2822015755878,69.87172031785227,93.73007034103617,82.29466407815875
2017-08-31,Asset_6,87.94832423518457,60.66220007433822,59.016821397367266,69.20911523563002
2017-09-30,Asset_6,69.08762087396242,98.67243097581448,81.65984850237506,83.13996678405066
2017-10-31,Asset_6,76.60306762069692,68.47307865268965,56.87035848189947,67.31550158509535
2017-11-30,Asset_6,64.30334875114644,53.88513895305868,69.1815306148317,62.45667277301228
2017-12-31,Asset_6,87.36967141885071,53.34266500230232,80.95299683240819,73.88844441785373
2018-01-31,Asset_6,74.71274387244961,94.831251034238,80.35568802610295,83.29989431093018
2018-02-28,Asset_6,91.5637966216515,76.84209597112698,93.97109454980429,87.45899571419426
2018-03-31,Asset_6,90.29748118261251,59.210155847969425,96.09460550608793,81.86741417888996
2018-04-30,Asset_6,59.7687508296906,54.25806966169473,59.20717384629958,57.74466477922831
2018-05-31,Asset_6,83.50084078008109,75.31800008919214,69.39990934755245,76.0729167389419
2018-06-30,Asset_6,67.75957979150814,88.57161871352118,72.41425952073809,76.24848600858913
2018-07-31,Asset_6,79.10887877928121,64.07589746006627,81.49138184200118,74.89205269378289
2018-08-31,Asset_6,66.20567319332744,58.241984510024125,69.41373166956258,64.62046312430472
2018-09-30,Asset_6,50.600001662842466,67.7594224717806,95.85819938157769,71.40587450540025
2018-10-31,Asset_6,62.0633791147759,95.97400598240989,72.37374720592643,76.80371076770408
2018-11-30,Asset_6,72.3413290721126,61.30299003601398,77.2601401113858,70.30148640650413
2018-12-31,Asset_6,97.0922996295919,85.14977774873,95.94479025834795,92.72895587888995
2019-01-31,Asset_6,75.22555625358953,65.16997821720038,50.19000669378186,63.52851372152393
2019-02-28,Asset_6,69.94419886231614,57.42686177012149,59.08609277156046,62.15238446799936
2019-03-31,Asset_6,52.43605713408169,77.85691961220792,92.41871081391355,74.23722918673438
2019-04-30,Asset_6,63.070945591356114,90.67143596380107,91.3195801295939,81.68732056158369
2019-05-31,Asset_6,62.355380429709285,92.97434523986492,88.28572968529292,81.2051517849557
2019-06-30,Asset_6,60.67182037863788,66.78496662625358,58.780094197892154,62.07896040092786
2019-07-31,Asset_6,63.936237140276646,59.11771530606371,64.82733766525324,62.62709670386454
2019-08-31,Asset_6,77.79320012392809,83.03986078174592,72.61797332116421,77.81701140894607
2019-09-30,Asset_6,78.3191632781822,84.664372276296,62.46517516712504,75.14957024053442
2019-10-31,Asset_6,76.36513772154035,90.7284619362654,54.78134083020028,73.958313496002
2019-11-30,Asset_6,98.9299068610592,82.21684327406308,83.24496857149941,88.13057290220722
2019-12-31,Asset_6,51.43547838594378,55.11351962565109,96.49552678085585,67.68150826415024
2020-01-31,Asset_6,79.51759569114222,56.918210493742,66.42892661915366,67.62157760134596
2020-02-29,Asset_6,76.2658067931914,67.92891287962178,71.0743556054376,71.7563584260836
2020-03-31,Asset_6,88.78270646128436,50.20628761793785,55.631547235842575,64.87351377168825
2020-04-30,Asset_6,70.8252047009849,60.64942334805903,64.40259552305741,65.29240785736711
2020-05-31,Asset_6,90.72970455438934,74.52310037256491,98.44852082011752,87.90044191569059
2020-06-30,Asset_6,89.48374333547099,99.24826000190026,82.84624443377652,90.52608259038259
2020-07-31,Asset_6,76.8215811641591,86.28348609547163,58.68971038397275,73.93159254786782
2020-08-31,Asset_6,72.04241848173356,51.25008823457146,70.97021418373181,64.75424030001227
2020-09-30,Asset_6,90.83695586745831,58.57116239579137,82.6670888841094,77.35840238245304
2020-10-31,Asset_6,51.24922758098147,93.3978690000643,56.97649544663228,67.20786400922601
2020-11-30,Asset_6,56.22907949317214,73.35366142815712,86.81790768512926,72.13354953548618
2020-12-31,Asset_6,68.58288150533403,97.44750403385086,53.760788547357116,73.263724695514
2021-01-31,Asset_6,86.32353799670761,68.91202577823401,51.5158661407121,68.9171433052179
2021-02-28,Asset_6,77.74863079306945,71.6655006599099,93.92993354543896,81.1146883328061
2021-03-31,Asset_6,52.210436429111425,68.17563224125877,70.46816821402928,63.618078961466495
2021-04-30,Asset_6,92.61634057588526,75.22215818745984,72.07818184122468,79.97222686818994
2021-05-31,Asset_6,92.85431866994898,58.194027495450015,93.63218909473582,81.56017842004493
2021-06-30,Asset_6,69.43160943440398,77.15438866261135,92.13134783231556,79.57244864311029
2021-07-31,Asset_6,84.57672577599264,69.33196305115001,70.66358449261622,74.85742443991963
